Region,Codigo region,region_residencia,fecha,positividad
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-07,0.2602248528215853
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-08,0.23638215887579855
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-09,0.2123889711378703
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-10,0.20853933345671088
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-11,0.23037864421607776
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-12,0.23324280133555406
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-13,0.23166515878428065
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-14,0.2210591736227012
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-15,0.20346502256021434
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-16,0.2094122139912767
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-17,0.21783449383609774
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-18,0.22729032029387095
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-19,0.24080231849974676
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-20,0.23150769155806095
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-21,0.2305870225385735
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-22,0.23462852678071974
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-23,0.26726493677562035
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-24,0.26027151996407144
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-25,0.2609220204880857
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-26,0.2414490021702465
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-27,0.2257202864415308
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-28,0.2249190935543432
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-29,0.2050263770324132
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-04-30,0.1640145586621042
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-01,0.17007725060322462
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-02,0.15631228327429164
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-03,0.15874112128264448
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-04,0.16946478082520167
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-05,0.16461959219414002
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-06,0.19083322530432484
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-07,0.1977929322640318
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-08,0.18483553878032247
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-09,0.16603118935489986
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-10,0.15472820662334572
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-11,0.15369544098220875
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-12,0.14741121439095278
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-13,0.12785549359905765
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-14,0.10538264481041938
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-15,0.10166528689951307
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-16,0.10810997003592557
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-17,0.09272535465131017
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-18,0.08715431093715588
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-19,0.08764911548935772
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-20,0.07368315174536957
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-21,0.08945704976726046
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-22,0.09051492879227277
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-23,0.09949756236736093
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-24,0.11442293550168932
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-25,0.10843233701510367
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-26,0.10003039180830507
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-27,0.10694368344074752
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-28,0.08830930087416156
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-29,0.07969893849021427
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-30,0.06237513950159228
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-05-31,0.054713688885423724
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-01,0.0573381199528147
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-02,0.0584109601560897
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-03,0.053398428827768886
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-04,0.045398428827768886
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-05,0.045979765396366605
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-06,0.04155091052108316
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-07,0.03814799186392722
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-08,0.041384013085559945
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-09,0.0359205110703338
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-10,0.048598309462417895
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-11,0.06675811575781741
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-12,0.0933338245026896
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-13,0.1076408364419036
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-14,0.11676684556791272
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-15,0.11379197374058188
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-16,0.1191433576580784
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-17,0.11578290488128322
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-18,0.11755665340315945
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-19,0.09683816585275064
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-20,0.0919518919057032
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-21,0.08086964082345212
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-22,0.0936690472277928
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-23,0.09981191618385947
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-24,0.09519712273037488
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-25,0.08258957523910647
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-26,0.07761754611648708
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-27,0.07133139529252111
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-28,0.08728377624490205
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-29,0.07170970330965823
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-06-30,0.06326276398862106
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-01,0.060481591065535134
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-02,0.05808169211391205
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-03,0.06368308363151927
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-04,0.06394985700753635
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-05,0.04937678639998298
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-06,0.04773526022429532
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-07,0.05053281335407436
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-08,0.05011436086745216
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-09,0.06367564745105113
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-10,0.059053467493844436
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-11,0.07379269651878775
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-12,0.09431814807872207
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-13,0.09633313128719534
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-14,0.09822038407860724
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-15,0.09988151364671358
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-16,0.08333775328542621
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-17,0.08095421142264436
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-18,0.06436575785940088
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-19,0.05484194833559136
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-20,0.0652373346803448
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-21,0.05964347103946487
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-22,0.0546673361760547
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-23,0.0564707741788905
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-24,0.061690064935268824
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-25,0.07062545727402253
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-26,0.07442292562845289
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-27,0.06461864942906467
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-28,0.06390963200272202
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-29,0.06381842215476095
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-30,0.06541180349381412
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-07-31,0.06397259205117685
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-01,0.07488612906361496
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-02,0.07891178996088526
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-03,0.08996346740767472
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-04,0.09471256240350673
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-05,0.09494753018947777
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-06,0.0981981415429892
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-07,0.09857350905153163
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-08,0.098714393807801
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-09,0.09021099244725676
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-10,0.08122811485972803
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-11,0.0838553040153228
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-12,0.0984913116953504
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-13,0.1006145321175399
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-14,0.1058214901317992
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-15,0.10196048627079536
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-16,0.10922181776968704
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-17,0.1171345790328622
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-18,0.13181542574808305
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-19,0.14259982862743364
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-20,0.15382911658085954
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-21,0.15585093594690386
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-22,0.17654961410414555
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-23,0.19486651389777085
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-24,0.20715151647779376
Magallanes,12.0,Región de Magallanes y la Antártica Chilena,2020-08-25,0.20913417560838293
Tarapacá,1.0,Región de Tarapacá,2020-03-20,
Tarapacá,1.0,Región de Tarapacá,2020-03-21,
Tarapacá,1.0,Región de Tarapacá,2020-03-22,
Tarapacá,1.0,Región de Tarapacá,2020-03-23,
Tarapacá,1.0,Región de Tarapacá,2020-03-24,
Tarapacá,1.0,Región de Tarapacá,2020-03-25,
Tarapacá,1.0,Región de Tarapacá,2020-03-26,0.05599436738605415
Tarapacá,1.0,Región de Tarapacá,2020-03-27,0.057918369310056075
Tarapacá,1.0,Región de Tarapacá,2020-03-28,0.04380503166730666
Tarapacá,1.0,Región de Tarapacá,2020-03-29,0.040318957992553736
Tarapacá,1.0,Región de Tarapacá,2020-03-30,0.04840521136182598
Tarapacá,1.0,Región de Tarapacá,2020-03-31,0.057929020885635514
Tarapacá,1.0,Región de Tarapacá,2020-04-01,0.044323578708764765
Tarapacá,1.0,Región de Tarapacá,2020-04-02,0.04270187739666097
Tarapacá,1.0,Región de Tarapacá,2020-04-03,0.055929390624174194
Tarapacá,1.0,Región de Tarapacá,2020-04-04,0.06193179158455835
Tarapacá,1.0,Región de Tarapacá,2020-04-05,0.0778841725369393
Tarapacá,1.0,Región de Tarapacá,2020-04-06,0.06979791916766706
Tarapacá,1.0,Región de Tarapacá,2020-04-07,0.07126312063286852
Tarapacá,1.0,Región de Tarapacá,2020-04-08,0.08857913794888585
Tarapacá,1.0,Región de Tarapacá,2020-04-09,
Tarapacá,1.0,Región de Tarapacá,2020-04-10,
Tarapacá,1.0,Región de Tarapacá,2020-04-11,
Tarapacá,1.0,Región de Tarapacá,2020-04-12,
Tarapacá,1.0,Región de Tarapacá,2020-04-13,
Tarapacá,1.0,Región de Tarapacá,2020-04-14,
Tarapacá,1.0,Región de Tarapacá,2020-04-15,
Tarapacá,1.0,Región de Tarapacá,2020-04-16,0.11486889837902375
Tarapacá,1.0,Región de Tarapacá,2020-04-17,0.09320484814354492
Tarapacá,1.0,Región de Tarapacá,2020-04-18,0.06463341957211638
Tarapacá,1.0,Región de Tarapacá,2020-04-19,0.047107143006444224
Tarapacá,1.0,Región de Tarapacá,2020-04-20,0.06439558704648063
Tarapacá,1.0,Región de Tarapacá,2020-04-21,0.07827574926730657
Tarapacá,1.0,Región de Tarapacá,2020-04-22,0.07449221338104195
Tarapacá,1.0,Región de Tarapacá,2020-04-23,0.07381085975851186
Tarapacá,1.0,Región de Tarapacá,2020-04-24,0.07278862617813875
Tarapacá,1.0,Región de Tarapacá,2020-04-25,0.09303609524450546
Tarapacá,1.0,Región de Tarapacá,2020-04-26,0.08606981616723075
Tarapacá,1.0,Región de Tarapacá,2020-04-27,0.09635029443295877
Tarapacá,1.0,Región de Tarapacá,2020-04-28,0.09925389489753483
Tarapacá,1.0,Región de Tarapacá,2020-04-29,0.11530525926350595
Tarapacá,1.0,Región de Tarapacá,2020-04-30,0.12799141480680434
Tarapacá,1.0,Región de Tarapacá,2020-05-01,0.13588178025530934
Tarapacá,1.0,Región de Tarapacá,2020-05-02,0.1407852166215382
Tarapacá,1.0,Región de Tarapacá,2020-05-03,0.17068344330483098
Tarapacá,1.0,Región de Tarapacá,2020-05-04,0.1684701177832348
Tarapacá,1.0,Región de Tarapacá,2020-05-05,0.18216485582164826
Tarapacá,1.0,Región de Tarapacá,2020-05-06,0.18475560235089272
Tarapacá,1.0,Región de Tarapacá,2020-05-07,0.1728460226549917
Tarapacá,1.0,Región de Tarapacá,2020-05-08,0.17091244667682973
Tarapacá,1.0,Región de Tarapacá,2020-05-09,0.17736710382324808
Tarapacá,1.0,Región de Tarapacá,2020-05-10,0.1901435559315628
Tarapacá,1.0,Región de Tarapacá,2020-05-11,0.19549158388087004
Tarapacá,1.0,Región de Tarapacá,2020-05-12,0.19395854505451549
Tarapacá,1.0,Región de Tarapacá,2020-05-13,0.21180535989381155
Tarapacá,1.0,Región de Tarapacá,2020-05-14,0.2491686635147069
Tarapacá,1.0,Región de Tarapacá,2020-05-15,0.2783039804042872
Tarapacá,1.0,Región de Tarapacá,2020-05-16,0.3047982127671735
Tarapacá,1.0,Región de Tarapacá,2020-05-17,0.3167162652819986
Tarapacá,1.0,Región de Tarapacá,2020-05-18,0.3413276958635784
Tarapacá,1.0,Región de Tarapacá,2020-05-19,0.3531286363697862
Tarapacá,1.0,Región de Tarapacá,2020-05-20,0.3488445554029447
Tarapacá,1.0,Región de Tarapacá,2020-05-21,0.3703296069881544
Tarapacá,1.0,Región de Tarapacá,2020-05-22,0.37093564145470587
Tarapacá,1.0,Región de Tarapacá,2020-05-23,0.35722969967159895
Tarapacá,1.0,Región de Tarapacá,2020-05-24,0.3584875217526657
Tarapacá,1.0,Región de Tarapacá,2020-05-25,0.3556254130590235
Tarapacá,1.0,Región de Tarapacá,2020-05-26,0.3573156151226308
Tarapacá,1.0,Región de Tarapacá,2020-05-27,0.3676521087114543
Tarapacá,1.0,Región de Tarapacá,2020-05-28,0.34321663109835576
Tarapacá,1.0,Región de Tarapacá,2020-05-29,0.3506233231867619
Tarapacá,1.0,Región de Tarapacá,2020-05-30,0.3592773992973961
Tarapacá,1.0,Región de Tarapacá,2020-05-31,0.3520623920823889
Tarapacá,1.0,Región de Tarapacá,2020-06-01,0.3563898743344279
Tarapacá,1.0,Región de Tarapacá,2020-06-02,0.366777882807868
Tarapacá,1.0,Región de Tarapacá,2020-06-03,0.364022018204774
Tarapacá,1.0,Región de Tarapacá,2020-06-04,0.3806588116624855
Tarapacá,1.0,Región de Tarapacá,2020-06-05,0.3726305484931319
Tarapacá,1.0,Región de Tarapacá,2020-06-06,0.36747222961331466
Tarapacá,1.0,Región de Tarapacá,2020-06-07,0.35939098293024424
Tarapacá,1.0,Región de Tarapacá,2020-06-08,0.3563086290314628
Tarapacá,1.0,Región de Tarapacá,2020-06-09,0.3497315123215149
Tarapacá,1.0,Región de Tarapacá,2020-06-10,0.357653618892299
Tarapacá,1.0,Región de Tarapacá,2020-06-11,0.3488908958761217
Tarapacá,1.0,Región de Tarapacá,2020-06-12,0.3383908742488887
Tarapacá,1.0,Región de Tarapacá,2020-06-13,0.3444841473352493
Tarapacá,1.0,Región de Tarapacá,2020-06-14,0.3628520693948721
Tarapacá,1.0,Región de Tarapacá,2020-06-15,0.354856782577718
Tarapacá,1.0,Región de Tarapacá,2020-06-16,0.3443716549674794
Tarapacá,1.0,Región de Tarapacá,2020-06-17,0.33982120058254817
Tarapacá,1.0,Región de Tarapacá,2020-06-18,0.33504680070401965
Tarapacá,1.0,Región de Tarapacá,2020-06-19,0.3374867964243682
Tarapacá,1.0,Región de Tarapacá,2020-06-20,0.330653807388932
Tarapacá,1.0,Región de Tarapacá,2020-06-21,0.3050584444347845
Tarapacá,1.0,Región de Tarapacá,2020-06-22,0.29330190804530193
Tarapacá,1.0,Región de Tarapacá,2020-06-23,0.2900055365424087
Tarapacá,1.0,Región de Tarapacá,2020-06-24,0.2695890706234782
Tarapacá,1.0,Región de Tarapacá,2020-06-25,0.2500233628026498
Tarapacá,1.0,Región de Tarapacá,2020-06-26,0.24714315648555174
Tarapacá,1.0,Región de Tarapacá,2020-06-27,0.22592732797908285
Tarapacá,1.0,Región de Tarapacá,2020-06-28,0.2114907841307743
Tarapacá,1.0,Región de Tarapacá,2020-06-29,0.21939721093416892
Tarapacá,1.0,Región de Tarapacá,2020-06-30,0.2129151614302748
Tarapacá,1.0,Región de Tarapacá,2020-07-01,0.20997195731509208
Tarapacá,1.0,Región de Tarapacá,2020-07-02,0.21959442591403908
Tarapacá,1.0,Región de Tarapacá,2020-07-03,0.2089654893876124
Tarapacá,1.0,Región de Tarapacá,2020-07-04,0.21390832752929773
Tarapacá,1.0,Región de Tarapacá,2020-07-05,0.22514525473261152
Tarapacá,1.0,Región de Tarapacá,2020-07-06,0.2109711475897544
Tarapacá,1.0,Región de Tarapacá,2020-07-07,0.20671069789160576
Tarapacá,1.0,Región de Tarapacá,2020-07-08,0.20825549947457947
Tarapacá,1.0,Región de Tarapacá,2020-07-09,0.19474399794848696
Tarapacá,1.0,Región de Tarapacá,2020-07-10,0.1911546965724653
Tarapacá,1.0,Región de Tarapacá,2020-07-11,0.18857316861817705
Tarapacá,1.0,Región de Tarapacá,2020-07-12,0.18589138761127288
Tarapacá,1.0,Región de Tarapacá,2020-07-13,0.18782557244693834
Tarapacá,1.0,Región de Tarapacá,2020-07-14,0.18131465036637198
Tarapacá,1.0,Región de Tarapacá,2020-07-15,0.17885987243989598
Tarapacá,1.0,Región de Tarapacá,2020-07-16,0.192933518092489
Tarapacá,1.0,Región de Tarapacá,2020-07-17,0.2065613612213106
Tarapacá,1.0,Región de Tarapacá,2020-07-18,0.2076957827699885
Tarapacá,1.0,Región de Tarapacá,2020-07-19,0.20753114874174894
Tarapacá,1.0,Región de Tarapacá,2020-07-20,0.21144965339263605
Tarapacá,1.0,Región de Tarapacá,2020-07-21,0.21740987154884464
Tarapacá,1.0,Región de Tarapacá,2020-07-22,0.2152678694068425
Tarapacá,1.0,Región de Tarapacá,2020-07-23,0.218593189919663
Tarapacá,1.0,Región de Tarapacá,2020-07-24,0.21139625923679145
Tarapacá,1.0,Región de Tarapacá,2020-07-25,0.20899348859367747
Tarapacá,1.0,Región de Tarapacá,2020-07-26,0.20974163188769232
Tarapacá,1.0,Región de Tarapacá,2020-07-27,0.2015197073055267
Tarapacá,1.0,Región de Tarapacá,2020-07-28,0.18935865527430415
Tarapacá,1.0,Región de Tarapacá,2020-07-29,0.18332583674148564
Tarapacá,1.0,Región de Tarapacá,2020-07-30,0.15951599359821975
Tarapacá,1.0,Región de Tarapacá,2020-07-31,0.1548112060891721
Tarapacá,1.0,Región de Tarapacá,2020-08-01,0.1526890562672644
Tarapacá,1.0,Región de Tarapacá,2020-08-02,0.149540748751487
Tarapacá,1.0,Región de Tarapacá,2020-08-03,0.1410932391164209
Tarapacá,1.0,Región de Tarapacá,2020-08-04,0.14038674648524735
Tarapacá,1.0,Región de Tarapacá,2020-08-05,0.144023551983755
Tarapacá,1.0,Región de Tarapacá,2020-08-06,0.15232674364092308
Tarapacá,1.0,Región de Tarapacá,2020-08-07,0.14686678808210998
Tarapacá,1.0,Región de Tarapacá,2020-08-08,0.1428169682283984
Tarapacá,1.0,Región de Tarapacá,2020-08-09,0.1428312320714581
Tarapacá,1.0,Región de Tarapacá,2020-08-10,0.1444195898754108
Tarapacá,1.0,Región de Tarapacá,2020-08-11,0.14478522845243152
Tarapacá,1.0,Región de Tarapacá,2020-08-12,0.1391748402219142
Tarapacá,1.0,Región de Tarapacá,2020-08-13,0.13104182418761734
Tarapacá,1.0,Región de Tarapacá,2020-08-14,0.12753850741065562
Tarapacá,1.0,Región de Tarapacá,2020-08-15,0.1341004774762753
Tarapacá,1.0,Región de Tarapacá,2020-08-16,0.14410226824783254
Tarapacá,1.0,Región de Tarapacá,2020-08-17,0.14459059204619795
Tarapacá,1.0,Región de Tarapacá,2020-08-18,0.14609936533112694
Tarapacá,1.0,Región de Tarapacá,2020-08-19,0.14234511748753886
Tarapacá,1.0,Región de Tarapacá,2020-08-20,0.1401200413487095
Tarapacá,1.0,Región de Tarapacá,2020-08-21,0.13656622706376315
Tarapacá,1.0,Región de Tarapacá,2020-08-22,0.12083751133504746
Tarapacá,1.0,Región de Tarapacá,2020-08-23,0.0966100121161818
Tarapacá,1.0,Región de Tarapacá,2020-08-24,0.08738183956317347
Tarapacá,1.0,Región de Tarapacá,2020-08-25,0.07881902019691488
Valparaíso,5.0,Región de Valparaíso,2020-03-02,
Valparaíso,5.0,Región de Valparaíso,2020-03-03,
Valparaíso,5.0,Región de Valparaíso,2020-03-04,
Valparaíso,5.0,Región de Valparaíso,2020-03-05,
Valparaíso,5.0,Región de Valparaíso,2020-03-06,
Valparaíso,5.0,Región de Valparaíso,2020-03-07,
Valparaíso,5.0,Región de Valparaíso,2020-03-08,0.006493506493506494
Valparaíso,5.0,Región de Valparaíso,2020-03-09,0.006493506493506494
Valparaíso,5.0,Región de Valparaíso,2020-03-10,0.0
Valparaíso,5.0,Región de Valparaíso,2020-03-11,0.0
Valparaíso,5.0,Región de Valparaíso,2020-03-12,0.0
Valparaíso,5.0,Región de Valparaíso,2020-03-13,0.015873015873015872
Valparaíso,5.0,Región de Valparaíso,2020-03-14,0.022675736961451247
Valparaíso,5.0,Región de Valparaíso,2020-03-15,0.03325774754346183
Valparaíso,5.0,Región de Valparaíso,2020-03-16,0.04673483649224889
Valparaíso,5.0,Región de Valparaíso,2020-03-17,0.0615131616154016
Valparaíso,5.0,Región de Valparaíso,2020-03-18,0.06612145654627717
Valparaíso,5.0,Región de Valparaíso,2020-03-19,0.07483225794000539
Valparaíso,5.0,Región de Valparaíso,2020-03-20,0.06761725072499818
Valparaíso,5.0,Región de Valparaíso,2020-03-21,0.07356963167737914
Valparaíso,5.0,Región de Valparaíso,2020-03-22,0.06821410193160549
Valparaíso,5.0,Región de Valparaíso,2020-03-23,0.06285389609970155
Valparaíso,5.0,Región de Valparaíso,2020-03-24,0.05714586576112932
Valparaíso,5.0,Región de Valparaíso,2020-03-25,0.058284697267035376
Valparaíso,5.0,Región de Valparaíso,2020-03-26,0.0739245452239565
Valparaíso,5.0,Región de Valparaíso,2020-03-27,0.0947216175674206
Valparaíso,5.0,Región de Valparaíso,2020-03-28,0.0947596924988857
Valparaíso,5.0,Región de Valparaíso,2020-03-29,0.09867606880550593
Valparaíso,5.0,Región de Valparaíso,2020-03-30,0.10566907579851292
Valparaíso,5.0,Región de Valparaíso,2020-03-31,0.1079818202854179
Valparaíso,5.0,Región de Valparaíso,2020-04-01,0.11039795915475874
Valparaíso,5.0,Región de Valparaíso,2020-04-02,0.09149347654059872
Valparaíso,5.0,Región de Valparaíso,2020-04-03,0.06750058041307554
Valparaíso,5.0,Región de Valparaíso,2020-04-04,0.059286158019548674
Valparaíso,5.0,Región de Valparaíso,2020-04-05,0.06096581169920234
Valparaíso,5.0,Región de Valparaíso,2020-04-06,0.050474148190297455
Valparaíso,5.0,Región de Valparaíso,2020-04-07,0.04349639526242431
Valparaíso,5.0,Región de Valparaíso,2020-04-08,0.03934785059865716
Valparaíso,5.0,Región de Valparaíso,2020-04-09,0.04007929003977402
Valparaíso,5.0,Región de Valparaíso,2020-04-10,0.037503108051827334
Valparaíso,5.0,Región de Valparaíso,2020-04-11,0.04071656126528054
Valparaíso,5.0,Región de Valparaíso,2020-04-12,0.03882262187134115
Valparaíso,5.0,Región de Valparaíso,2020-04-13,0.04899357085248305
Valparaíso,5.0,Región de Valparaíso,2020-04-14,0.05483542133828602
Valparaíso,5.0,Región de Valparaíso,2020-04-15,0.059310918488474085
Valparaíso,5.0,Región de Valparaíso,2020-04-16,0.058957959766416664
Valparaíso,5.0,Región de Valparaíso,2020-04-17,0.06649948555611764
Valparaíso,5.0,Región de Valparaíso,2020-04-18,0.06611967668574273
Valparaíso,5.0,Región de Valparaíso,2020-04-19,0.06449037533016401
Valparaíso,5.0,Región de Valparaíso,2020-04-20,0.058366305134453726
Valparaíso,5.0,Región de Valparaíso,2020-04-21,0.05482214274994835
Valparaíso,5.0,Región de Valparaíso,2020-04-22,0.053237406183127896
