Region,Codigo region,Provincia,Codigo provincia,provincia_residencia,fecha,positividad
Valparaíso,5,Quillota,55,Quillota,2020-03-18,
Valparaíso,5,Quillota,55,Quillota,2020-03-19,
Valparaíso,5,Quillota,55,Quillota,2020-03-20,
Valparaíso,5,Quillota,55,Quillota,2020-03-21,
Valparaíso,5,Quillota,55,Quillota,2020-03-22,
Valparaíso,5,Quillota,55,Quillota,2020-03-23,0.10136054421768707
Valparaíso,5,Quillota,55,Quillota,2020-03-24,0.06462585034013606
Valparaíso,5,Quillota,55,Quillota,2020-03-25,0.08503401360544217
Valparaíso,5,Quillota,55,Quillota,2020-03-26,0.17551020408163268
Valparaíso,5,Quillota,55,Quillota,2020-03-27,0.2826530612244898
Valparaíso,5,Quillota,55,Quillota,2020-03-28,0.2622448979591837
Valparaíso,5,Quillota,55,Quillota,2020-03-29,0.2717687074829932
Valparaíso,5,Quillota,55,Quillota,2020-03-30,0.3125850340136055
Valparaíso,5,Quillota,55,Quillota,2020-03-31,0.3093197278911565
Valparaíso,5,Quillota,55,Quillota,2020-04-01,0.2889115646258503
Valparaíso,5,Quillota,55,Quillota,2020-04-02,0.17462585034013606
Valparaíso,5,Quillota,55,Quillota,2020-04-03,0.1010964385754302
Valparaíso,5,Quillota,55,Quillota,2020-04-04,0.1010964385754302
Valparaíso,5,Quillota,55,Quillota,2020-04-05,0.09157262905162064
Valparaíso,5,Quillota,55,Quillota,2020-04-06,0.06662931839402429
Valparaíso,5,Quillota,55,Quillota,2020-04-07,0.05520074696545287
Valparaíso,5,Quillota,55,Quillota,2020-04-08,0.06880618914232361
Valparaíso,5,Quillota,55,Quillota,2020-04-09,0.0807109510470855
Valparaíso,5,Quillota,55,Quillota,2020-04-10,0.04709750566893426
Valparaíso,5,Quillota,55,Quillota,2020-04-11,0.062135099653896665
Valparaíso,5,Quillota,55,Quillota,2020-04-12,0.07233918128654973
Valparaíso,5,Quillota,55,Quillota,2020-04-13,0.062180451127819565
Valparaíso,5,Quillota,55,Quillota,2020-04-14,0.07199411572409285
Valparaíso,5,Quillota,55,Quillota,2020-04-15,0.07426168942023799
Valparaíso,5,Quillota,55,Quillota,2020-04-16,0.06856810763969969
Valparaíso,5,Quillota,55,Quillota,2020-04-17,0.06856810763969969
Valparaíso,5,Quillota,55,Quillota,2020-04-18,0.053530513654737266
Valparaíso,5,Quillota,55,Quillota,2020-04-19,0.043326432022084214
Valparaíso,5,Quillota,55,Quillota,2020-04-20,0.04237405106970326
Valparaíso,5,Quillota,55,Quillota,2020-04-21,0.0458937198067633
Valparaíso,5,Quillota,55,Quillota,2020-04-22,0.04192546583850933
Valparaíso,5,Quillota,55,Quillota,2020-04-23,0.03571428571428573
Valparaíso,5,Quillota,55,Quillota,2020-04-24,0.03571428571428573
Valparaíso,5,Quillota,55,Quillota,2020-04-25,0.03571428571428573
Valparaíso,5,Quillota,55,Quillota,2020-04-26,0.05612244897959185
Valparaíso,5,Quillota,55,Quillota,2020-04-27,0.06564625850340138
Valparaíso,5,Quillota,55,Quillota,2020-04-28,0.054117436448263535
Valparaíso,5,Quillota,55,Quillota,2020-04-29,0.046541678872505966
Valparaíso,5,Quillota,55,Quillota,2020-04-30,0.046541678872505966
Valparaíso,5,Quillota,55,Quillota,2020-05-01,0.05844644077726785
Valparaíso,5,Quillota,55,Quillota,2020-05-02,0.0974074797383068
Valparaíso,5,Quillota,55,Quillota,2020-05-03,0.10557074504442927
Valparaíso,5,Quillota,55,Quillota,2020-05-04,0.1078963264397781
Valparaíso,5,Quillota,55,Quillota,2020-05-05,0.10718025053573227
Valparaíso,5,Quillota,55,Quillota,2020-05-06,0.11872426207974385
Valparaíso,5,Quillota,55,Quillota,2020-05-07,0.12245908934398285
Valparaíso,5,Quillota,55,Quillota,2020-05-08,0.12608227774977995
Valparaíso,5,Quillota,55,Quillota,2020-05-09,0.10752940205404712
Valparaíso,5,Quillota,55,Quillota,2020-05-10,0.09194498646963152
Valparaíso,5,Quillota,55,Quillota,2020-05-11,0.0808815409966128
Valparaíso,5,Quillota,55,Quillota,2020-05-12,0.07993362084494557
Valparaíso,5,Quillota,55,Quillota,2020-05-13,0.07333704281979611
Valparaíso,5,Quillota,55,Quillota,2020-05-14,0.10596585191919346
Valparaíso,5,Quillota,55,Quillota,2020-05-15,0.11641192758266042
Valparaíso,5,Quillota,55,Quillota,2020-05-16,0.1210037643173543
Valparaíso,5,Quillota,55,Quillota,2020-05-17,0.12944532275891274
Valparaíso,5,Quillota,55,Quillota,2020-05-18,0.13741098606438187
Valparaíso,5,Quillota,55,Quillota,2020-05-19,0.15283278087229454
Valparaíso,5,Quillota,55,Quillota,2020-05-20,0.16339761286569798
Valparaíso,5,Quillota,55,Quillota,2020-05-21,0.16462796146446765
Valparaíso,5,Quillota,55,Quillota,2020-05-22,0.1828097796462858
Valparaíso,5,Quillota,55,Quillota,2020-05-23,0.20542882726533346
Valparaíso,5,Quillota,55,Quillota,2020-05-24,0.2051642770007832
Valparaíso,5,Quillota,55,Quillota,2020-05-25,0.2197892916257978
Valparaíso,5,Quillota,55,Quillota,2020-05-26,0.2318460292144503
Valparaíso,5,Quillota,55,Quillota,2020-05-27,0.26500015107824954
Valparaíso,5,Quillota,55,Quillota,2020-05-28,0.2774061661158435
Valparaíso,5,Quillota,55,Quillota,2020-05-29,0.26386256685795856
Valparaíso,5,Quillota,55,Quillota,2020-05-30,0.26386256685795856
Valparaíso,5,Quillota,55,Quillota,2020-05-31,0.3236509266463184
Valparaíso,5,Quillota,55,Quillota,2020-06-01,0.35094949872100983
Valparaíso,5,Quillota,55,Quillota,2020-06-02,0.3592828320543432
Valparaíso,5,Quillota,55,Quillota,2020-06-03,0.3560709901328239
Valparaíso,5,Quillota,55,Quillota,2020-06-04,0.3651186091804429
Valparaíso,5,Quillota,55,Quillota,2020-06-05,0.3872536170297365
Valparaíso,5,Quillota,55,Quillota,2020-06-06,0.3878720462195942
Valparaíso,5,Quillota,55,Quillota,2020-06-07,0.35518221352976154
Valparaíso,5,Quillota,55,Quillota,2020-06-08,0.3564678023921722
Valparaíso,5,Quillota,55,Quillota,2020-06-09,0.34975554302033834
Valparaíso,5,Quillota,55,Quillota,2020-06-10,0.3471148503796457
Valparaíso,5,Quillota,55,Quillota,2020-06-11,0.3237815170463124
Valparaíso,5,Quillota,55,Quillota,2020-06-12,0.29624434833267305
Valparaíso,5,Quillota,55,Quillota,2020-06-13,0.2914851323933329
Valparaíso,5,Quillota,55,Quillota,2020-06-14,0.28867712958533004
Valparaíso,5,Quillota,55,Quillota,2020-06-15,0.29115649971175905
Valparaíso,5,Quillota,55,Quillota,2020-06-16,0.311339937028455
Valparaíso,5,Quillota,55,Quillota,2020-06-17,0.3143901300786481
Valparaíso,5,Quillota,55,Quillota,2020-06-18,0.3085544624782746
Valparaíso,5,Quillota,55,Quillota,2020-06-19,0.3237756452910223
Valparaíso,5,Quillota,55,Quillota,2020-06-20,0.33335860891125296
Valparaíso,5,Quillota,55,Quillota,2020-06-21,0.3487506243032684
Valparaíso,5,Quillota,55,Quillota,2020-06-22,0.3481360450370037
Valparaíso,5,Quillota,55,Quillota,2020-06-23,0.3406172480445226
Valparaíso,5,Quillota,55,Quillota,2020-06-24,0.3239989180621373
Valparaíso,5,Quillota,55,Quillota,2020-06-25,0.33221553804346315
Valparaíso,5,Quillota,55,Quillota,2020-06-26,0.3254660365861844
Valparaíso,5,Quillota,55,Quillota,2020-06-27,0.3355277356844284
Valparaíso,5,Quillota,55,Quillota,2020-06-28,0.3215561748378675
Valparaíso,5,Quillota,55,Quillota,2020-06-29,0.31214902277092543
Valparaíso,5,Quillota,55,Quillota,2020-06-30,0.3050417022307691
Valparaíso,5,Quillota,55,Quillota,2020-07-01,0.3268857012319268
Valparaíso,5,Quillota,55,Quillota,2020-07-02,0.3364095107557364
Valparaíso,5,Quillota,55,Quillota,2020-07-03,0.35746739823714785
Valparaíso,5,Quillota,55,Quillota,2020-07-04,0.33776184159588674
Valparaíso,5,Quillota,55,Quillota,2020-07-05,0.3676064183154634
Valparaíso,5,Quillota,55,Quillota,2020-07-06,0.3656871001136357
Valparaíso,5,Quillota,55,Quillota,2020-07-07,0.372794420653792
Valparaíso,5,Quillota,55,Quillota,2020-07-08,0.361059290580104
Valparaíso,5,Quillota,55,Quillota,2020-07-09,0.3467083447223088
Valparaíso,5,Quillota,55,Quillota,2020-07-10,0.34391674379986675
Valparaíso,5,Quillota,55,Quillota,2020-07-11,0.3619821978295799
Valparaíso,5,Quillota,55,Quillota,2020-07-12,0.3306140950329057
Valparaíso,5,Quillota,55,Quillota,2020-07-13,0.31715897413360183
Valparaíso,5,Quillota,55,Quillota,2020-07-14,0.3002277572023849
Valparaíso,5,Quillota,55,Quillota,2020-07-15,0.2906028246394632
Valparaíso,5,Quillota,55,Quillota,2020-07-16,0.300058354386889
Valparaíso,5,Quillota,55,Quillota,2020-07-17,0.2873687539110289
Valparaíso,5,Quillota,55,Quillota,2020-07-18,0.2895692375816971
Valparaíso,5,Quillota,55,Quillota,2020-07-19,0.2988914849991827
Valparaíso,5,Quillota,55,Quillota,2020-07-20,0.3139577766825896
Valparaíso,5,Quillota,55,Quillota,2020-07-21,0.3257409884658014
Valparaíso,5,Quillota,55,Quillota,2020-07-22,0.3341852834844493
Valparaíso,5,Quillota,55,Quillota,2020-07-23,0.3220035238969533
Valparaíso,5,Quillota,55,Quillota,2020-07-24,0.32993894997578177
Valparaíso,5,Quillota,55,Quillota,2020-07-25,0.31196993104290743
Valparaíso,5,Quillota,55,Quillota,2020-07-26,0.29384106020085826
Valparaíso,5,Quillota,55,Quillota,2020-07-27,0.293540308321159
Valparaíso,5,Quillota,55,Quillota,2020-07-28,0.2910208396999955
Valparaíso,5,Quillota,55,Quillota,2020-07-29,0.28729339831021644
Valparaíso,5,Quillota,55,Quillota,2020-07-30,0.2822863780108423
Valparaíso,5,Quillota,55,Quillota,2020-07-31,0.2679110332783547
Valparaíso,5,Quillota,55,Quillota,2020-08-01,0.2496328875829905
Valparaíso,5,Quillota,55,Quillota,2020-08-02,0.2680330920297065
Valparaíso,5,Quillota,55,Quillota,2020-08-03,0.2482186207866639
Valparaíso,5,Quillota,55,Quillota,2020-08-04,0.2430560920885244
Valparaíso,5,Quillota,55,Quillota,2020-08-05,0.2322917863662355
Valparaíso,5,Quillota,55,Quillota,2020-08-06,0.2385029664904591
Valparaíso,5,Quillota,55,Quillota,2020-08-07,0.2424491395542792
Valparaíso,5,Quillota,55,Quillota,2020-08-08,0.2539740384963967
Valparaíso,5,Quillota,55,Quillota,2020-08-09,0.2162080070594792
Valparaíso,5,Quillota,55,Quillota,2020-08-10,0.2210644951092445
Valparaíso,5,Quillota,55,Quillota,2020-08-11,0.2177040213860765
Valparaíso,5,Quillota,55,Quillota,2020-08-12,0.21982674547571235
Valparaíso,5,Quillota,55,Quillota,2020-08-13,0.2090195857323824
Valparaíso,5,Quillota,55,Quillota,2020-08-14,0.1971273288296213
Valparaíso,5,Quillota,55,Quillota,2020-08-15,0.16912159223492765
Valparaíso,5,Quillota,55,Quillota,2020-08-16,0.16573567217506607
Valparaíso,5,Quillota,55,Quillota,2020-08-17,0.15518184434472135
Valparaíso,5,Quillota,55,Quillota,2020-08-18,0.14280089196376894
Valparaíso,5,Quillota,55,Quillota,2020-08-19,0.12550805488511727
Valparaíso,5,Quillota,55,Quillota,2020-08-20,0.11371552434583013
Valparaíso,5,Quillota,55,Quillota,2020-08-21,0.12154531288775293
Valparaíso,5,Quillota,55,Quillota,2020-08-22,0.1228524262172997
Valparaíso,5,Quillota,55,Quillota,2020-08-23,0.12442642578552925
Valparaíso,5,Quillota,55,Quillota,2020-08-24,0.12141693355100593
Valparaíso,5,Quillota,55,Quillota,2020-08-25,0.11682509681631205
Los Ríos,14,Ranco,142,Ranco,2020-03-18,
Los Ríos,14,Ranco,142,Ranco,2020-03-19,
Los Ríos,14,Ranco,142,Ranco,2020-03-20,
Los Ríos,14,Ranco,142,Ranco,2020-03-21,
Los Ríos,14,Ranco,142,Ranco,2020-03-22,
Los Ríos,14,Ranco,142,Ranco,2020-03-23,
Los Ríos,14,Ranco,142,Ranco,2020-03-24,0.11326530612244898
Los Ríos,14,Ranco,142,Ranco,2020-03-25,0.07040816326530612
Los Ríos,14,Ranco,142,Ranco,2020-03-26,0.13763505402160864
Los Ríos,14,Ranco,142,Ranco,2020-03-27,0.16144457783113245
Los Ríos,14,Ranco,142,Ranco,2020-03-28,0.16008403361344534
Los Ríos,14,Ranco,142,Ranco,2020-03-29,0.14817927170868347
Los Ríos,14,Ranco,142,Ranco,2020-03-30,0.185594237695078
Los Ríos,14,Ranco,142,Ranco,2020-03-31,0.185594237695078
Los Ríos,14,Ranco,142,Ranco,2020-04-01,0.20702280912364945
Los Ríos,14,Ranco,142,Ranco,2020-04-02,0.158843537414966
Los Ríos,14,Ranco,142,Ranco,2020-04-03,0.19625850340136053
Los Ríos,14,Ranco,142,Ranco,2020-04-04,
Los Ríos,14,Ranco,142,Ranco,2020-04-05,
Los Ríos,14,Ranco,142,Ranco,2020-04-06,
Los Ríos,14,Ranco,142,Ranco,2020-04-07,
Los Ríos,14,Ranco,142,Ranco,2020-04-08,
Los Ríos,14,Ranco,142,Ranco,2020-04-09,
Los Ríos,14,Ranco,142,Ranco,2020-04-10,
Los Ríos,14,Ranco,142,Ranco,2020-04-11,
Los Ríos,14,Ranco,142,Ranco,2020-04-12,
Los Ríos,14,Ranco,142,Ranco,2020-04-13,
Los Ríos,14,Ranco,142,Ranco,2020-04-14,
Los Ríos,14,Ranco,142,Ranco,2020-04-15,
Los Ríos,14,Ranco,142,Ranco,2020-04-16,
Los Ríos,14,Ranco,142,Ranco,2020-04-17,
Los Ríos,14,Ranco,142,Ranco,2020-04-18,
Los Ríos,14,Ranco,142,Ranco,2020-04-19,
Los Ríos,14,Ranco,142,Ranco,2020-04-20,0.11800104657247515
Los Ríos,14,Ranco,142,Ranco,2020-04-21,0.12899005756148613
Los Ríos,14,Ranco,142,Ranco,2020-04-22,0.1282051282051282
Los Ríos,14,Ranco,142,Ranco,2020-04-23,0.14249084249084248
Los Ríos,14,Ranco,142,Ranco,2020-04-24,0.14249084249084248
Los Ríos,14,Ranco,142,Ranco,2020-04-25,0.11266352694924125
Los Ríos,14,Ranco,142,Ranco,2020-04-26,0.10065872502847292
Los Ríos,14,Ranco,142,Ranco,2020-04-27,0.11439498876473668
Los Ríos,14,Ranco,142,Ranco,2020-04-28,0.11361005940837872
Los Ríos,14,Ranco,142,Ranco,2020-04-29,0.11180933912026347
Los Ríos,14,Ranco,142,Ranco,2020-04-30,0.07371410102502539
Los Ríos,14,Ranco,142,Ranco,2020-05-01,0.08085695816788252
Los Ríos,14,Ranco,142,Ranco,2020-05-02,0.06986794717887154
Los Ríos,14,Ranco,142,Ranco,2020-05-03,0.061464585834333736
Los Ríos,14,Ranco,142,Ranco,2020-05-04,0.02575030012004802
Los Ríos,14,Ranco,142,Ranco,2020-05-05,0.02149859943977591
Los Ríos,14,Ranco,142,Ranco,2020-05-06,0.013095238095238096
Los Ríos,14,Ranco,142,Ranco,2020-05-07,0.013095238095238096
Los Ríos,14,Ranco,142,Ranco,2020-05-08,0.005952380952380952
Los Ríos,14,Ranco,142,Ranco,2020-05-09,0.005952380952380952
Los Ríos,14,Ranco,142,Ranco,2020-05-10,0.014355742296918769
Los Ríos,14,Ranco,142,Ranco,2020-05-11,0.014355742296918769
Los Ríos,14,Ranco,142,Ranco,2020-05-12,0.008403361344537815
Los Ríos,14,Ranco,142,Ranco,2020-05-13,0.008403361344537815
Los Ríos,14,Ranco,142,Ranco,2020-05-14,0.014614541468761415
Los Ríos,14,Ranco,142,Ranco,2020-05-15,0.025196552050772
Los Ríos,14,Ranco,142,Ranco,2020-05-16,0.025196552050772
Los Ríos,14,Ranco,142,Ranco,2020-05-17,0.027782201695245173
Los Ríos,14,Ranco,142,Ranco,2020-05-18,0.045098219011262486
Los Ríos,14,Ranco,142,Ranco,2020-05-19,0.07073924465228812
Los Ríos,14,Ranco,142,Ranco,2020-05-20,0.080706022060926
Los Ríos,14,Ranco,142,Ranco,2020-05-21,0.0983043657462262
Los Ríos,14,Ranco,142,Ranco,2020-05-22,0.08772235516421563
Los Ríos,14,Ranco,142,Ranco,2020-05-23,0.08772235516421563
Los Ríos,14,Ranco,142,Ranco,2020-05-24,0.10054286798472843
Los Ríos,14,Ranco,142,Ranco,2020-05-25,0.09215542209728256
Los Ríos,14,Ranco,142,Ranco,2020-05-26,0.06999871701374821
Los Ríos,14,Ranco,142,Ranco,2020-05-27,0.07385682439773708
Los Ríos,14,Ranco,142,Ranco,2020-05-28,0.05870530924622192
Los Ríos,14,Ranco,142,Ranco,2020-05-29,0.07551203193529754
Los Ríos,14,Ranco,142,Ranco,2020-05-30,0.0847286217970487
Los Ríos,14,Ranco,142,Ranco,2020-05-31,0.0653833837018106
Los Ríos,14,Ranco,142,Ranco,2020-06-01,0.06944182526025218
Los Ríos,14,Ranco,142,Ranco,2020-06-02,0.08686342804770861
Los Ríos,14,Ranco,142,Ranco,2020-06-03,0.07780044801698664
Los Ríos,14,Ranco,142,Ranco,2020-06-04,0.08274788153584872
Los Ríos,14,Ranco,142,Ranco,2020-06-05,0.07373336663898089
Los Ríos,14,Ranco,142,Ranco,2020-06-06,0.10023106249151544
Los Ríos,14,Ranco,142,Ranco,2020-06-07,0.11080437076219214
Los Ríos,14,Ranco,142,Ranco,2020-06-08,0.10008493147132427
Los Ríos,14,Ranco,142,Ranco,2020-06-09,0.08209446002142028
Los Ríos,14,Ranco,142,Ranco,2020-06-10,0.07733255525951553
Los Ríos,14,Ranco,142,Ranco,2020-06-11,0.08067626562501765
Los Ríos,14,Ranco,142,Ranco,2020-06-12,0.08273627458157833
Los Ríos,14,Ranco,142,Ranco,2020-06-13,0.07083151267681642
Los Ríos,14,Ranco,142,Ranco,2020-06-14,0.055793918691854016
Los Ríos,14,Ranco,142,Ranco,2020-06-15,0.056848604131921526
Los Ríos,14,Ranco,142,Ranco,2020-06-16,0.05733451278109548
Los Ríos,14,Ranco,142,Ranco,2020-06-17,0.05733451278109548
Los Ríos,14,Ranco,142,Ranco,2020-06-18,0.04950390127215725
Los Ríos,14,Ranco,142,Ranco,2020-06-19,0.04737369224539649
Los Ríos,14,Ranco,142,Ranco,2020-06-20,0.030057674929379174
Los Ríos,14,Ranco,142,Ranco,2020-06-21,0.035552180423884666
Los Ríos,14,Ranco,142,Ranco,2020-06-22,0.039032642376107415
Los Ríos,14,Ranco,142,Ranco,2020-06-23,0.04073332264821627
Los Ríos,14,Ranco,142,Ranco,2020-06-24,0.05815492543567271
Los Ríos,14,Ranco,142,Ranco,2020-06-25,0.06232542094708856
Los Ríos,14,Ranco,142,Ranco,2020-06-26,0.06192942055108816
Los Ríos,14,Ranco,142,Ranco,2020-06-27,0.059764918386586
Los Ríos,14,Ranco,142,Ranco,2020-06-28,0.0542704128920805
Los Ríos,14,Ranco,142,Ranco,2020-06-29,0.04746769180364513
Los Ríos,14,Ranco,142,Ranco,2020-06-30,0.04927809338363196
Los Ríos,14,Ranco,142,Ranco,2020-07-01,0.03185649059617552
Los Ríos,14,Ranco,142,Ranco,2020-07-02,0.02722546270933368
Los Ríos,14,Ranco,142,Ranco,2020-07-03,0.024825563757710587
Los Ríos,14,Ranco,142,Ranco,2020-07-04,0.03192513085727769
Los Ríos,14,Ranco,142,Ranco,2020-07-05,0.03721613614828298
Los Ríos,14,Ranco,142,Ranco,2020-07-06,0.040538395284495606
Los Ríos,14,Ranco,142,Ranco,2020-07-07,0.03362595288818224
Los Ríos,14,Ranco,142,Ranco,2020-07-08,0.03582375508598444
Los Ríos,14,Ranco,142,Ranco,2020-07-09,0.030081198323019514
Los Ríos,14,Ranco,142,Ranco,2020-07-10,0.025155089948635277
Los Ríos,14,Ranco,142,Ranco,2020-07-11,0.013726518520063844
Los Ríos,14,Ranco,142,Ranco,2020-07-12,0.008435513229058555
Los Ríos,14,Ranco,142,Ranco,2020-07-13,0.019690513568064588
Los Ríos,14,Ranco,142,Ranco,2020-07-14,0.02355151742906845
Los Ríos,14,Ranco,142,Ranco,2020-07-15,0.0246004684780195
Los Ríos,14,Ranco,142,Ranco,2020-07-16,0.027399302297261483
Los Ríos,14,Ranco,142,Ranco,2020-07-17,0.030883622854752768
Los Ríos,14,Ranco,142,Ranco,2020-07-18,0.03534790856903849
Los Ríos,14,Ranco,142,Ranco,2020-07-19,0.03534790856903849
Los Ríos,14,Ranco,142,Ranco,2020-07-20,0.03029445861762935
Los Ríos,14,Ranco,142,Ranco,2020-07-21,0.030762459085629818
Los Ríos,14,Ranco,142,Ranco,2020-07-22,0.02751570583887657
Los Ríos,14,Ranco,142,Ranco,2020-07-23,0.030919961158025505
Los Ríos,14,Ranco,142,Ranco,2020-07-24,0.031195039096774818
Los Ríos,14,Ranco,142,Ranco,2020-07-25,0.03059175724349297
Los Ríos,14,Ranco,142,Ranco,2020-07-26,0.03059175724349297
Los Ríos,14,Ranco,142,Ranco,2020-07-27,0.02106794771968344
Los Ríos,14,Ranco,142,Ranco,2020-07-28,0.016738943390679113
Los Ríos,14,Ranco,142,Ranco,2020-07-29,0.019654395285722843
Los Ríos,14,Ranco,142,Ranco,2020-07-30,0.01786186157829552
Los Ríos,14,Ranco,142,Ranco,2020-07-31,0.021014905478368283
Los Ríos,14,Ranco,142,Ranco,2020-08-01,0.017153901617364426
Los Ríos,14,Ranco,142,Ranco,2020-08-02,0.02735798325001748
Los Ríos,14,Ranco,142,Ranco,2020-08-03,0.04136358549091384
Los Ríos,14,Ranco,142,Ranco,2020-08-04,0.047857091984420334
Los Ríos,14,Ranco,142,Ranco,2020-08-05,0.05016812092561354
Los Ríos,14,Ranco,142,Ranco,2020-08-06,0.044697401169179495
Los Ríos,14,Ranco,142,Ranco,2020-08-07,0.05117781591572328
Los Ríos,14,Ranco,142,Ranco,2020-08-08,0.05484081957872693
Los Ríos,14,Ranco,142,Ranco,2020-08-09,0.049927743237079165
Los Ríos,14,Ranco,142,Ranco,2020-08-10,0.03805433715822972
Los Ríos,14,Ranco,142,Ranco,2020-08-11,0.03156083066472322
Los Ríos,14,Ranco,142,Ranco,2020-08-12,0.03385314682096749
Los Ríos,14,Ranco,142,Ranco,2020-08-13,0.031997859251394214
Los Ríos,14,Ranco,142,Ranco,2020-08-14,0.020675395483278264
Los Ríos,14,Ranco,142,Ranco,2020-08-15,0.017012391820274603
Los Ríos,14,Ranco,142,Ranco,2020-08-16,0.011721386529269313
Los Ríos,14,Ranco,142,Ranco,2020-08-17,0.009589190367222404
Los Ríos,14,Ranco,142,Ranco,2020-08-18,0.0139847947628268
Los Ríos,14,Ranco,142,Ranco,2020-08-19,0.010434251738599564
Los Ríos,14,Ranco,142,Ranco,2020-08-20,0.010434251738599564
Los Ríos,14,Ranco,142,Ranco,2020-08-21,0.014316239316239316
Los Ríos,14,Ranco,142,Ranco,2020-08-22,0.014316239316239316
Los Ríos,14,Ranco,142,Ranco,2020-08-23,0.017979242979242978
Los Ríos,14,Ranco,142,Ranco,2020-08-24,0.02361834072360388
Los Ríos,14,Ranco,142,Ranco,2020-08-25,0.0276260976725373
Valparaíso,5,San Antonio,56,San Antonio,2020-03-02,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-03,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-04,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-05,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-06,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-07,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-08,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-09,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-10,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-11,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-12,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-13,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-14,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-15,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-16,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-17,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-18,
Valparaíso,5,San Antonio,56,San Antonio,2020-03-19,0.2619047619047619
Valparaíso,5,San Antonio,56,San Antonio,2020-03-20,0.21428571428571427
Valparaíso,5,San Antonio,56,San Antonio,2020-03-21,0.21428571428571427
Valparaíso,5,San Antonio,56,San Antonio,2020-03-22,0.08441558441558443
Valparaíso,5,San Antonio,56,San Antonio,2020-03-23,0.08441558441558443
Valparaíso,5,San Antonio,56,San Antonio,2020-03-24,0.033395176252319116
Valparaíso,5,San Antonio,56,San Antonio,2020-03-25,0.033395176252319116
Valparaíso,5,San Antonio,56,San Antonio,2020-03-26,0.17625231910946196
Valparaíso,5,San Antonio,56,San Antonio,2020-03-27,0.24768089053803335
Valparaíso,5,San Antonio,56,San Antonio,2020-03-28,0.24768089053803335
Valparaíso,5,San Antonio,56,San Antonio,2020-03-29,0.2346938775510204
Valparaíso,5,San Antonio,56,San Antonio,2020-03-30,0.27365491651205937
Valparaíso,5,San Antonio,56,San Antonio,2020-03-31,0.26855287569573283
Valparaíso,5,San Antonio,56,San Antonio,2020-04-01,0.2828385899814471
Valparaíso,5,San Antonio,56,San Antonio,2020-04-02,0.14626088197516768
Valparaíso,5,San Antonio,56,San Antonio,2020-04-03,0.08376088197516769
Valparaíso,5,San Antonio,56,San Antonio,2020-04-04,0.09674789496218067
Valparaíso,5,San Antonio,56,San Antonio,2020-04-05,0.10973490794919366
Valparaíso,5,San Antonio,56,San Antonio,2020-04-06,0.07816303154973106
Valparaíso,5,San Antonio,56,San Antonio,2020-04-07,0.07343891968276205
Valparaíso,5,San Antonio,56,San Antonio,2020-04-08,0.06935728702970083
Valparaíso,5,San Antonio,56,San Antonio,2020-04-09,0.0815110319023397
Valparaíso,5,San Antonio,56,San Antonio,2020-04-10,0.08278654210642132
Valparaíso,5,San Antonio,56,San Antonio,2020-04-11,0.09837095769083692
Valparaíso,5,San Antonio,56,San Antonio,2020-04-12,0.09728870660858584
Valparaíso,5,San Antonio,56,San Antonio,2020-04-13,0.1218544312650546
Valparaíso,5,San Antonio,56,San Antonio,2020-04-14,0.12387746269985075
Valparaíso,5,San Antonio,56,San Antonio,2020-04-15,0.12466239205620867
Valparaíso,5,San Antonio,56,San Antonio,2020-04-16,0.11328388605404675
Valparaíso,5,San Antonio,56,San Antonio,2020-04-17,0.13165123299282228
Valparaíso,5,San Antonio,56,San Antonio,2020-04-18,0.1387940901356794
Valparaíso,5,San Antonio,56,San Antonio,2020-04-19,0.13641313775472702
Valparaíso,5,San Antonio,56,San Antonio,2020-04-20,0.12065854508749192
Valparaíso,5,San Antonio,56,San Antonio,2020-04-21,0.1202115577819314
Valparaíso,5,San Antonio,56,San Antonio,2020-04-22,0.12304743158554715
Valparaíso,5,San Antonio,56,San Antonio,2020-04-23,0.1334143606516632
Valparaíso,5,San Antonio,56,San Antonio,2020-04-24,0.11912864636594893
Valparaíso,5,San Antonio,56,San Antonio,2020-04-25,0.1113646712106694
Valparaíso,5,San Antonio,56,San Antonio,2020-04-26,0.1375551474011456
Valparaíso,5,San Antonio,56,San Antonio,2020-04-27,0.1526048528503356
Valparaíso,5,San Antonio,56,San Antonio,2020-04-28,0.16361282130511254
Valparaíso,5,San Antonio,56,San Antonio,2020-04-29,0.18252603175058107
Valparaíso,5,San Antonio,56,San Antonio,2020-04-30,0.21272347658217225
Valparaíso,5,San Antonio,56,San Antonio,2020-05-01,0.2397076035662992
