"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-03-16";8;2.7775017809306;0.845503793455363;3.99
"2020-03-17";8;2.69701629884865;0.913821882495025;3.99
"2020-03-18";8;2.5731193761;0.981507869104667;3.99
"2020-03-19";8;2.40485322754441;1.02137790505966;3.78832855002916
"2020-03-20";8;2.20353318256577;1.02964619661446;3.37742016851708
"2020-03-21";8;1.99493773057591;1.03168950687783;2.958185954274
"2020-03-22";8;1.8251956687905;1.03553350520298;2.61485783237803
"2020-03-23";8;1.66878368287982;1.01089697585481;2.32667038990483
"2020-03-24";8;1.53984092504112;0.999748932369535;2.0799329177127
"2020-03-25";8;1.4138854844758;0.968768684944461;1.85900228400713
"2020-03-26";8;1.29316473255071;0.918031765382302;1.66829769971912
"2020-03-27";8;1.19614262469862;0.877962216025043;1.5143230333722
"2020-03-28";8;1.1260927148856;0.847023967987587;1.40516146178361
"2020-03-29";8;1.0884220145964;0.824687835258398;1.3521561939344
"2020-03-30";8;1.07147329580049;0.813508498557129;1.32943809304385
"2020-03-31";8;1.05154617968468;0.796420365111529;1.30667199425783
"2020-04-01";8;1.0352228811052;0.791854463951509;1.27859129825888
"2020-04-02";8;1.02270430276111;0.783765352974964;1.26164325254726
"2020-04-03";8;1.00899712920571;0.779895183126601;1.23809907528481
"2020-04-04";8;0.98547160623774;0.760654389628726;1.21028882284675
"2020-04-05";8;0.935796126529843;0.714496528688765;1.15709572437092
"2020-04-06";8;0.872729793125532;0.662774174288615;1.08268541196245
"2020-04-07";8;0.826523346882877;0.615496006670869;1.03755068709488
"2020-04-08";8;0.808498114187099;0.583555801104165;1.03344042727003
"2020-04-09";8;0.812179119571217;0.576482808231069;1.04787543091136
"2020-04-10";8;0.824667539007613;0.579831665437213;1.06950341257801
"2020-04-11";8;0.855175693776033;0.605266574933196;1.10508481261887
"2020-04-12";8;0.883757870683501;0.627959870469604;1.1395558708974
"2020-04-13";8;0.924228767542681;0.667831446373507;1.18062608871185
"2020-04-14";8;0.950117770258823;0.686208356155398;1.21402718436225
"2020-04-15";8;0.963275713618209;0.694197997666456;1.23235342956996
"2020-04-16";8;0.978987459503131;0.71667882668101;1.24129609232525
"2020-04-17";8;0.973431367221532;0.713408299229889;1.23345443521317
"2020-04-18";8;0.962402636266805;0.699637947182794;1.22516732535082
"2020-04-19";8;0.965102258971182;0.700649070623327;1.22955544731904
"2020-04-20";8;0.943769092505732;0.679380846942932;1.20815733806853
"2020-04-21";8;0.919736573781889;0.65483768154778;1.184635466016
"2020-04-22";8;0.87103015643547;0.608268782975543;1.1337915298954
"2020-04-23";8;0.817170176096665;0.564064601146377;1.07027575104695
"2020-04-24";8;0.794098166976403;0.538853915775379;1.04934241817743
"2020-04-25";8;0.780406928099894;0.515545857482449;1.04526799871734
