Fecha,Servicio salud,Codigo region,Region,Camas ocupadas intensivo,Camas totales intensivo,Camas ocupadas intermedio,Camas totales intermedio,Vmi covid19 confirmados,Vmi covid19 sospechosos,Vmi ocupados,Vmi totales
2020-08-11,SS TALCAHUANO,8,Bíobío,44,69,39.0,49,16,0,28,53
2020-08-11,SS VALDIVIA,14,Los Ríos,17,23,16.0,18,1,0,9,24
2020-08-11,SS VALPARAISO SAN ANTONIO,5,Valparaíso,38,43,41.0,52,12,0,29,45
2020-08-11,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,135,164,56.0,94,56,4,85,134
2020-08-12,SS ACONGAGUA,5,Valparaíso,20,28,7.0,14,10,0,18,28
2020-08-12,SS AISÉN,11,Aysén,6,8,6.0,6,0,0,4,17
2020-08-12,SS ANTOFAGASTA,2,Antofagasta,99,121,28.0,44,44,0,78,120
2020-08-12,SS ARAUCANÍA NORTE,9,Araucanía,8,9,13.0,13,3,0,7,9
2020-08-12,SS ARAUCANÍA SUR,9,Araucanía,34,58,61.0,68,3,0,21,68
2020-08-12,SS ARAUCO,8,Bíobío,5,5,5.0,6,2,0,5,6
2020-08-12,SS ARICA,15,Arica y Parinacota,31,38,101.0,111,21,0,25,43
2020-08-12,SS ATACAMA,3,Atacama,19,29,2.0,8,6,0,10,26
2020-08-12,SS BÍO BÍO,8,Bíobío,17,39,21.0,31,7,0,11,43
2020-08-12,SS CHILOÉ,10,Los Lagos,7,24,0.0,2,0,0,1,21
2020-08-12,SS CONCEPCIÓN,8,Bíobío,56,77,21.0,30,27,0,37,72
2020-08-12,SS COQUIMBO,4,Coquimbo,59,60,15.0,24,28,2,37,57
2020-08-12,SS DEL MAULE,7,Maule,53,98,30.0,35,15,2,26,119
2020-08-12,SS DEL RELONCAVÍ,10,Los Lagos,34,45,66.0,85,7,0,26,42
2020-08-12,SS IQUIQUE,1,Tarapacá,27,34,10.0,10,19,1,20,48
2020-08-12,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,75,96,44.0,56,26,6,53,135
2020-08-12,SS MAGALLANES,12,Magallanes,19,30,8.0,14,2,0,4,26
2020-08-12,SS METROPOLITANO CENTRAL,13,Metropolitana,210,246,147.0,186,88,1,135,250
2020-08-12,SS METROPOLITANO NORTE,13,Metropolitana,156,216,172.0,207,78,1,108,217
2020-08-12,SS METROPOLITANO OCCIDENTE,13,Metropolitana,150,163,77.0,95,89,0,120,190
2020-08-12,SS METROPOLITANO ORIENTE,13,Metropolitana,322,441,360.0,435,135,16,200,463
2020-08-12,SS METROPOLITANO SUR,13,Metropolitana,107,120,94.0,114,58,0,88,120
2020-08-12,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,165,179,128.0,133,96,5,128,186
2020-08-12,SS ÑUBLE,16,Ñuble,17,34,21.0,23,12,0,14,34
2020-08-12,SS OSORNO,10,Los Lagos,16,28,16.0,17,4,0,11,26
2020-08-12,SS TALCAHUANO,8,Bíobío,46,60,41.0,49,15,1,26,53
2020-08-12,SS VALDIVIA,14,Los Ríos,16,23,17.0,18,1,0,7,24
2020-08-12,SS VALPARAISO SAN ANTONIO,5,Valparaíso,38,43,40.0,52,13,0,28,45
2020-08-12,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,127,164,68.0,94,53,7,84,132
2020-08-13,SS ACONGAGUA,5,Valparaíso,17,28,11.0,14,10,0,16,28
2020-08-13,SS AISÉN,11,Aysén,6,8,4.0,6,0,0,4,17
2020-08-13,SS ANTOFAGASTA,2,Antofagasta,97,123,35.0,42,43,2,77,122
2020-08-13,SS ARAUCANÍA NORTE,9,Araucanía,8,9,15.0,15,3,1,8,9
2020-08-13,SS ARAUCANÍA SUR,9,Araucanía,36,58,61.0,68,3,0,24,70
2020-08-13,SS ARAUCO,8,Bíobío,5,5,6.0,6,2,0,5,6
2020-08-13,SS ARICA,15,Arica y Parinacota,31,38,86.0,111,21,0,24,43
2020-08-13,SS ATACAMA,3,Atacama,21,29,7.0,8,7,0,11,26
2020-08-13,SS BÍO BÍO,8,Bíobío,17,39,22.0,31,6,0,12,43
2020-08-13,SS CHILOÉ,10,Los Lagos,8,24,0.0,2,0,0,1,21
2020-08-13,SS CONCEPCIÓN,8,Bíobío,56,73,24.0,34,27,0,38,72
2020-08-13,SS COQUIMBO,4,Coquimbo,49,60,15.0,24,25,3,36,57
2020-08-13,SS DEL MAULE,7,Maule,66,99,23.0,34,14,1,28,119
2020-08-13,SS DEL RELONCAVÍ,10,Los Lagos,35,45,69.0,85,9,0,22,41
2020-08-13,SS IQUIQUE,1,Tarapacá,28,34,10.0,10,20,0,22,48
2020-08-13,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,75,91,45.0,61,26,4,49,131
2020-08-13,SS MAGALLANES,12,Magallanes,26,30,10.0,14,3,0,6,26
2020-08-13,SS METROPOLITANO CENTRAL,13,Metropolitana,207,246,152.0,187,88,0,128,259
2020-08-13,SS METROPOLITANO NORTE,13,Metropolitana,160,216,165.0,207,79,1,116,217
2020-08-13,SS METROPOLITANO OCCIDENTE,13,Metropolitana,147,163,71.0,95,68,2,121,189
2020-08-13,SS METROPOLITANO ORIENTE,13,Metropolitana,324,450,366.0,429,126,8,179,448
2020-08-13,SS METROPOLITANO SUR,13,Metropolitana,108,120,93.0,114,56,0,86,120
2020-08-13,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,158,178,129.0,134,90,6,118,186
2020-08-13,SS ÑUBLE,16,Ñuble,17,34,20.0,23,13,0,15,34
2020-08-13,SS OSORNO,10,Los Lagos,15,28,17.0,17,4,0,12,26
2020-08-13,SS TALCAHUANO,8,Bíobío,45,60,37.0,49,16,1,25,53
2020-08-13,SS VALDIVIA,14,Los Ríos,16,23,18.0,18,1,0,9,24
2020-08-13,SS VALPARAISO SAN ANTONIO,5,Valparaíso,38,43,39.0,52,13,0,28,45
2020-08-13,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,129,167,65.0,94,54,8,89,133
2020-08-14,SS ACONGAGUA,5,Valparaíso,17,28,9.0,14,6,0,15,28
2020-08-14,SS AISÉN,11,Aysén,6,8,6.0,6,0,0,6,17
2020-08-14,SS ANTOFAGASTA,2,Antofagasta,97,121,32.0,44,43,1,77,119
2020-08-14,SS ARAUCANÍA NORTE,9,Araucanía,10,10,14.0,14,4,1,9,9
2020-08-14,SS ARAUCANÍA SUR,9,Araucanía,44,56,61.0,70,3,0,30,70
2020-08-14,SS ARAUCO,8,Bíobío,5,5,6.0,6,3,0,5,6
2020-08-14,SS ARICA,15,Arica y Parinacota,26,38,83.0,111,18,0,21,43
2020-08-14,SS ATACAMA,3,Atacama,21,29,7.0,8,8,0,13,26
2020-08-14,SS BÍO BÍO,8,Bíobío,18,39,21.0,31,5,0,10,43
2020-08-14,SS CHILOÉ,10,Los Lagos,8,24,0.0,2,0,0,1,21
2020-08-14,SS CONCEPCIÓN,8,Bíobío,58,73,22.0,34,28,0,39,71
2020-08-14,SS COQUIMBO,4,Coquimbo,47,60,21.0,27,29,5,35,57
2020-08-14,SS DEL MAULE,7,Maule,58,99,33.0,34,16,1,31,119
2020-08-14,SS DEL RELONCAVÍ,10,Los Lagos,28,45,73.0,85,9,0,20,41
2020-08-14,SS IQUIQUE,1,Tarapacá,29,34,8.0,10,20,1,23,48
2020-08-14,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,69,90,51.0,62,30,1,49,135
2020-08-14,SS MAGALLANES,12,Magallanes,21,30,8.0,14,2,0,6,26
2020-08-14,SS METROPOLITANO CENTRAL,13,Metropolitana,196,246,162.0,186,84,1,118,259
2020-08-14,SS METROPOLITANO NORTE,13,Metropolitana,162,216,166.0,207,80,1,115,217
2020-08-14,SS METROPOLITANO OCCIDENTE,13,Metropolitana,146,161,78.0,97,50,4,118,187
2020-08-14,SS METROPOLITANO ORIENTE,13,Metropolitana,305,450,356.0,426,118,5,164,448
2020-08-14,SS METROPOLITANO SUR,13,Metropolitana,110,120,94.0,114,54,0,86,120
2020-08-14,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,166,183,132.0,134,87,8,122,186
2020-08-14,SS ÑUBLE,16,Ñuble,17,34,18.0,23,12,0,14,34
2020-08-14,SS OSORNO,10,Los Lagos,14,28,22.0,17,4,0,9,26
2020-08-14,SS TALCAHUANO,8,Bíobío,47,60,33.0,49,17,0,27,53
2020-08-14,SS VALDIVIA,14,Los Ríos,18,23,15.0,18,1,0,8,24
2020-08-14,SS VALPARAISO SAN ANTONIO,5,Valparaíso,42,45,38.0,52,14,1,30,45
2020-08-14,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,123,168,64.0,94,53,5,84,134
2020-08-15,SS ACONGAGUA,5,Valparaíso,19,28,13.0,14,12,0,17,28
2020-08-15,SS AISÉN,11,Aysén,5,8,4.0,6,0,0,1,17
2020-08-15,SS ANTOFAGASTA,2,Antofagasta,101,121,34.0,44,41,1,77,119
2020-08-15,SS ARAUCANÍA NORTE,9,Araucanía,10,10,14.0,14,3,1,8,9
2020-08-15,SS ARAUCANÍA SUR,9,Araucanía,45,61,62.0,65,4,0,31,70
2020-08-15,SS ARAUCO,8,Bíobío,5,5,5.0,6,2,0,5,6
2020-08-15,SS ARICA,15,Arica y Parinacota,23,38,81.0,111,16,0,19,43
2020-08-15,SS ATACAMA,3,Atacama,23,29,5.0,8,8,1,14,26
2020-08-15,SS BÍO BÍO,8,Bíobío,16,39,22.0,31,4,0,10,43
2020-08-15,SS CHILOÉ,10,Los Lagos,7,24,1.0,2,0,0,1,21
2020-08-15,SS CONCEPCIÓN,8,Bíobío,56,73,22.0,34,30,0,39,71
2020-08-15,SS COQUIMBO,4,Coquimbo,46,60,15.0,24,27,4,37,57
2020-08-15,SS DEL MAULE,7,Maule,59,101,26.0,32,14,0,30,119
2020-08-15,SS DEL RELONCAVÍ,10,Los Lagos,28,45,79.0,85,10,0,22,41
2020-08-15,SS IQUIQUE,1,Tarapacá,29,34,9.0,10,20,1,23,48
2020-08-15,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,73,91,49.0,61,30,2,52,135
2020-08-15,SS MAGALLANES,12,Magallanes,23,30,6.0,14,2,0,5,26
2020-08-15,SS METROPOLITANO CENTRAL,13,Metropolitana,198,241,161.0,188,76,2,122,259
2020-08-15,SS METROPOLITANO NORTE,13,Metropolitana,159,216,161.0,207,79,0,110,217
2020-08-15,SS METROPOLITANO OCCIDENTE,13,Metropolitana,142,161,77.0,97,87,2,119,187
2020-08-15,SS METROPOLITANO ORIENTE,13,Metropolitana,302,446,336.0,428,119,7,167,445
2020-08-15,SS METROPOLITANO SUR,13,Metropolitana,107,120,95.0,114,52,0,86,120
2020-08-15,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,150,180,132.0,135,92,2,116,186
2020-08-15,SS ÑUBLE,16,Ñuble,20,34,20.0,23,15,0,17,34
2020-08-15,SS OSORNO,10,Los Lagos,16,28,24.0,17,4,0,9,26
2020-08-15,SS TALCAHUANO,8,Bíobío,47,60,30.0,49,19,0,30,53
2020-08-15,SS VALDIVIA,14,Los Ríos,15,23,14.0,18,1,0,7,24
2020-08-15,SS VALPARAISO SAN ANTONIO,5,Valparaíso,40,45,40.0,52,13,0,29,45
2020-08-15,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,133,166,55.0,73,55,3,86,134
2020-08-16,SS ACONGAGUA,5,Valparaíso,20,28,11.0,14,12,0,18,28
2020-08-16,SS AISÉN,11,Aysén,4,8,5.0,6,0,0,1,17
2020-08-16,SS ANTOFAGASTA,2,Antofagasta,99,121,38.0,44,42,1,78,119
2020-08-16,SS ARAUCANÍA NORTE,9,Araucanía,7,10,10.0,12,4,0,7,9
2020-08-16,SS ARAUCANÍA SUR,9,Araucanía,42,55,67.0,71,5,0,34,70
2020-08-16,SS ARAUCO,8,Bíobío,3,5,6.0,6,2,0,3,6
2020-08-16,SS ARICA,15,Arica y Parinacota,23,38,81.0,111,15,0,18,43
2020-08-16,SS ATACAMA,3,Atacama,22,29,3.0,8,9,0,14,26
2020-08-16,SS BÍO BÍO,8,Bíobío,18,39,24.0,31,3,0,11,43
2020-08-16,SS CHILOÉ,10,Los Lagos,7,24,1.0,2,0,0,1,21
2020-08-16,SS CONCEPCIÓN,8,Bíobío,56,73,19.0,34,31,0,42,71
2020-08-16,SS COQUIMBO,4,Coquimbo,50,60,17.0,24,27,2,36,57
2020-08-16,SS DEL MAULE,7,Maule,64,99,30.0,36,14,0,31,119
2020-08-16,SS DEL RELONCAVÍ,10,Los Lagos,32,45,76.0,85,10,0,25,41
2020-08-16,SS IQUIQUE,1,Tarapacá,30,34,10.0,10,20,0,23,48
2020-08-16,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,71,90,49.0,63,28,4,59,135
2020-08-16,SS MAGALLANES,12,Magallanes,22,30,8.0,14,2,0,6,26
2020-08-16,SS METROPOLITANO CENTRAL,13,Metropolitana,199,239,160.0,189,78,3,123,259
2020-08-16,SS METROPOLITANO NORTE,13,Metropolitana,154,216,160.0,207,77,0,110,217
2020-08-16,SS METROPOLITANO OCCIDENTE,13,Metropolitana,145,161,78.0,97,92,2,121,187
2020-08-16,SS METROPOLITANO ORIENTE,13,Metropolitana,305,445,329.0,428,116,6,163,445
2020-08-16,SS METROPOLITANO SUR,13,Metropolitana,108,120,95.0,114,52,0,89,120
2020-08-16,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,151,179,127.0,136,94,1,118,186
2020-08-16,SS ÑUBLE,16,Ñuble,20,34,22.0,23,15,0,17,34
2020-08-16,SS OSORNO,10,Los Lagos,17,28,23.0,17,5,1,12,26
2020-08-16,SS TALCAHUANO,8,Bíobío,48,60,35.0,49,21,0,30,53
2020-08-16,SS VALDIVIA,14,Los Ríos,14,23,14.0,18,1,0,6,24
2020-08-16,SS VALPARAISO SAN ANTONIO,5,Valparaíso,39,45,41.0,52,13,0,29,45
2020-08-16,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,137,165,57.0,73,55,4,86,134
2020-08-17,SS ACONGAGUA,5,Valparaíso,21,28,9.0,14,12,0,18,28
2020-08-17,SS AISÉN,11,Aysén,5,8,4.0,6,0,0,1,17
2020-08-17,SS ANTOFAGASTA,2,Antofagasta,104,121,29.0,44,45,1,81,119
2020-08-17,SS ARAUCANÍA NORTE,9,Araucanía,7,10,11.0,12,4,0,7,9
2020-08-17,SS ARAUCANÍA SUR,9,Araucanía,40,55,64.0,71,8,0,29,71
2020-08-17,SS ARAUCO,8,Bíobío,4,5,5.0,6,2,0,4,6
2020-08-17,SS ARICA,15,Arica y Parinacota,24,38,80.0,111,15,0,17,43
2020-08-17,SS ATACAMA,3,Atacama,17,29,5.0,8,6,1,13,26
2020-08-17,SS BÍO BÍO,8,Bíobío,16,39,24.0,31,2,0,11,43
2020-08-17,SS CHILOÉ,10,Los Lagos,3,24,2.0,2,0,0,1,21
2020-08-17,SS CONCEPCIÓN,8,Bíobío,58,73,20.0,34,32,0,44,71
2020-08-17,SS COQUIMBO,4,Coquimbo,50,60,14.0,24,26,0,41,57
2020-08-17,SS DEL MAULE,7,Maule,57,99,27.0,36,13,1,26,119
2020-08-17,SS DEL RELONCAVÍ,10,Los Lagos,34,45,71.0,85,9,0,26,42
2020-08-17,SS IQUIQUE,1,Tarapacá,31,34,10.0,10,19,0,22,48
2020-08-17,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,74,96,46.0,57,26,5,52,135
2020-08-17,SS MAGALLANES,12,Magallanes,23,30,9.0,13,2,0,8,26
2020-08-17,SS METROPOLITANO CENTRAL,13,Metropolitana,190,230,171.0,199,69,3,115,247
2020-08-17,SS METROPOLITANO NORTE,13,Metropolitana,147,216,169.0,208,74,1,108,217
2020-08-17,SS METROPOLITANO OCCIDENTE,13,Metropolitana,144,161,78.0,97,80,3,117,187
2020-08-17,SS METROPOLITANO ORIENTE,13,Metropolitana,294,445,325.0,428,105,6,152,445
2020-08-17,SS METROPOLITANO SUR,13,Metropolitana,105,120,93.0,114,59,1,87,120
2020-08-17,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,164,179,136.0,138,92,5,120,186
2020-08-17,SS ÑUBLE,16,Ñuble,20,34,20.0,23,13,0,15,34
2020-08-17,SS OSORNO,10,Los Lagos,17,28,23.0,17,5,0,11,26
2020-08-17,SS TALCAHUANO,8,Bíobío,50,60,36.0,49,20,0,27,53
2020-08-17,SS VALDIVIA,14,Los Ríos,14,23,17.0,18,1,0,5,24
2020-08-17,SS VALPARAISO SAN ANTONIO,5,Valparaíso,39,45,41.0,52,13,0,28,45
2020-08-17,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,131,166,60.0,76,56,2,81,133
2020-08-18,SS ACONGAGUA,5,Valparaíso,22,28,10.0,14,13,1,21,28
2020-08-18,SS AISÉN,11,Aysén,5,8,4.0,6,0,1,2,17
2020-08-18,SS ANTOFAGASTA,2,Antofagasta,89,121,39.0,44,46,0,71,119
2020-08-18,SS ARAUCANÍA NORTE,9,Araucanía,9,10,10.0,12,3,0,5,9
2020-08-18,SS ARAUCANÍA SUR,9,Araucanía,43,57,66.0,69,7,0,31,70
2020-08-18,SS ARAUCO,8,Bíobío,4,5,4.0,6,3,0,4,6
2020-08-18,SS ARICA,15,Arica y Parinacota,25,38,85.0,111,16,0,18,43
2020-08-18,SS ATACAMA,3,Atacama,19,29,5.0,8,7,1,14,26
2020-08-18,SS BÍO BÍO,8,Bíobío,16,39,26.0,31,3,0,14,43
2020-08-18,SS CHILOÉ,10,Los Lagos,5,24,0.0,2,0,0,1,21
2020-08-18,SS CONCEPCIÓN,8,Bíobío,56,73,20.0,34,31,0,43,72
2020-08-18,SS COQUIMBO,4,Coquimbo,52,60,15.0,24,25,1,38,57
2020-08-18,SS DEL MAULE,7,Maule,59,99,20.0,36,15,1,36,119
2020-08-18,SS DEL RELONCAVÍ,10,Los Lagos,31,45,78.0,85,7,0,23,42
2020-08-18,SS IQUIQUE,1,Tarapacá,29,34,10.0,10,17,0,19,48
2020-08-18,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,68,90,37.0,63,29,6,53,135
2020-08-18,SS MAGALLANES,12,Magallanes,25,30,8.0,14,5,0,10,26
2020-08-18,SS METROPOLITANO CENTRAL,13,Metropolitana,185,230,171.0,199,75,4,122,247
2020-08-18,SS METROPOLITANO NORTE,13,Metropolitana,154,216,168.0,207,71,0,104,217
2020-08-18,SS METROPOLITANO OCCIDENTE,13,Metropolitana,138,161,83.0,97,76,2,111,187
2020-08-18,SS METROPOLITANO ORIENTE,13,Metropolitana,296,445,337.0,428,104,6,153,445
2020-08-18,SS METROPOLITANO SUR,13,Metropolitana,106,120,94.0,114,54,1,88,120
2020-08-18,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,160,174,133.0,135,84,2,108,181
2020-08-18,SS ÑUBLE,16,Ñuble,20,34,20.0,23,13,0,15,34
2020-08-18,SS OSORNO,10,Los Lagos,14,28,20.0,17,3,0,9,26
2020-08-18,SS TALCAHUANO,8,Bíobío,50,60,36.0,49,21,1,27,53
2020-08-18,SS VALDIVIA,14,Los Ríos,14,23,17.0,18,2,0,4,24
2020-08-18,SS VALPARAISO SAN ANTONIO,5,Valparaíso,37,45,42.0,52,11,0,26,45
2020-08-18,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,132,161,62.0,74,55,4,80,127
2020-08-19,SS ACONGAGUA,5,Valparaíso,21,28,11.0,14,13,1,21,28
2020-08-19,SS AISÉN,11,Aysén,6,8,4.0,6,0,0,3,17
2020-08-19,SS ANTOFAGASTA,2,Antofagasta,94,121,36.0,44,47,0,72,119
2020-08-19,SS ARAUCANÍA NORTE,9,Araucanía,8,10,10.0,12,2,0,7,9
2020-08-19,SS ARAUCANÍA SUR,9,Araucanía,39,60,57.0,66,6,0,31,70
2020-08-19,SS ARAUCO,8,Bíobío,5,5,3.0,6,4,0,5,6
2020-08-19,SS ARICA,15,Arica y Parinacota,26,38,82.0,111,16,0,18,43
2020-08-19,SS ATACAMA,3,Atacama,23,29,5.0,8,7,0,13,26
2020-08-19,SS BÍO BÍO,8,Bíobío,24,39,22.0,31,5,1,19,43
2020-08-19,SS CHILOÉ,10,Los Lagos,4,24,1.0,2,0,0,1,21
2020-08-19,SS CONCEPCIÓN,8,Bíobío,61,73,19.0,34,32,0,40,72
2020-08-19,SS COQUIMBO,4,Coquimbo,49,60,19.0,24,21,1,31,57
2020-08-19,SS DEL MAULE,7,Maule,65,99,18.0,36,17,0,42,119
2020-08-19,SS DEL RELONCAVÍ,10,Los Lagos,32,45,76.0,85,8,0,22,42
2020-08-19,SS IQUIQUE,1,Tarapacá,27,34,9.0,10,13,0,17,48
2020-08-19,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,73,97,45.0,57,25,5,45,135
2020-08-19,SS MAGALLANES,12,Magallanes,23,30,9.0,14,6,0,10,26
2020-08-19,SS METROPOLITANO CENTRAL,13,Metropolitana,183,233,168.0,200,68,5,115,251
2020-08-19,SS METROPOLITANO NORTE,13,Metropolitana,145,216,167.0,207,66,1,104,217
2020-08-19,SS METROPOLITANO OCCIDENTE,13,Metropolitana,137,161,81.0,97,79,3,113,187
2020-08-19,SS METROPOLITANO ORIENTE,13,Metropolitana,291,445,340.0,437,108,5,162,445
2020-08-19,SS METROPOLITANO SUR,13,Metropolitana,106,120,94.0,114,53,1,87,120
2020-08-19,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,155,176,133.0,135,87,2,111,181
2020-08-19,SS ÑUBLE,16,Ñuble,20,34,20.0,23,13,0,15,34
2020-08-19,SS OSORNO,10,Los Lagos,18,28,20.0,17,5,0,14,26
2020-08-19,SS TALCAHUANO,8,Bíobío,48,60,29.0,49,16,1,24,53
2020-08-19,SS VALDIVIA,14,Los Ríos,16,23,14.0,18,1,0,6,23
2020-08-19,SS VALPARAISO SAN ANTONIO,5,Valparaíso,37,45,44.0,52,12,0,28,45
2020-08-19,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,128,163,43.0,60,52,3,80,127
2020-08-20,SS ACONGAGUA,5,Valparaíso,20,28,12.0,14,13,0,20,28
2020-08-20,SS AISÉN,11,Aysén,5,8,5.0,6,0,0,2,17
2020-08-20,SS ANTOFAGASTA,2,Antofagasta,101,121,33.0,44,47,0,74,119
2020-08-20,SS ARAUCANÍA NORTE,9,Araucanía,9,10,12.0,12,2,0,6,9
2020-08-20,SS ARAUCANÍA SUR,9,Araucanía,43,60,61.0,66,6,0,33,70
2020-08-20,SS ARAUCO,8,Bíobío,5,5,3.0,6,4,0,5,6
2020-08-20,SS ARICA,15,Arica y Parinacota,25,38,72.0,111,17,0,19,43
2020-08-20,SS ATACAMA,3,Atacama,25,29,5.0,8,6,0,16,26
2020-08-20,SS BÍO BÍO,8,Bíobío,25,39,20.0,31,8,0,21,43
2020-08-20,SS CHILOÉ,10,Los Lagos,6,24,1.0,2,0,0,2,21
2020-08-20,SS CONCEPCIÓN,8,Bíobío,61,73,21.0,34,34,0,44,72
2020-08-20,SS COQUIMBO,4,Coquimbo,49,60,22.0,24,23,3,33,57
2020-08-20,SS DEL MAULE,7,Maule,68,99,15.0,30,19,0,38,119
2020-08-20,SS DEL RELONCAVÍ,10,Los Lagos,35,45,79.0,85,7,0,22,41
2020-08-20,SS IQUIQUE,1,Tarapacá,25,34,10.0,10,12,0,16,48
2020-08-20,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,67,90,50.0,59,25,3,42,135
2020-08-20,SS MAGALLANES,12,Magallanes,22,30,8.0,14,5,0,11,26
2020-08-20,SS METROPOLITANO CENTRAL,13,Metropolitana,203,233,165.0,200,66,4,105,251
2020-08-20,SS METROPOLITANO NORTE,13,Metropolitana,154,216,159.0,207,67,1,110,217
2020-08-20,SS METROPOLITANO OCCIDENTE,13,Metropolitana,137,161,80.0,97,78,3,113,187
2020-08-20,SS METROPOLITANO ORIENTE,13,Metropolitana,289,442,343.0,435,102,6,155,448
2020-08-20,SS METROPOLITANO SUR,13,Metropolitana,105,120,93.0,114,51,0,89,120
2020-08-20,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,145,174,131.0,134,84,2,107,181
2020-08-20,SS ÑUBLE,16,Ñuble,19,34,22.0,23,13,0,14,34
2020-08-20,SS OSORNO,10,Los Lagos,14,28,20.0,17,5,0,14,26
2020-08-20,SS TALCAHUANO,8,Bíobío,46,60,31.0,49,15,0,27,53
2020-08-20,SS VALDIVIA,14,Los Ríos,13,23,13.0,18,1,0,6,24
2020-08-20,SS VALPARAISO SAN ANTONIO,5,Valparaíso,39,45,45.0,46,13,0,27,44
2020-08-20,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,123,163,46.0,60,51,2,72,127
2020-08-21,SS ACONGAGUA,5,Valparaíso,18,28,13.0,14,12,0,18,28
2020-08-21,SS AISÉN,11,Aysén,6,8,3.0,6,0,0,4,17
2020-08-21,SS ANTOFAGASTA,2,Antofagasta,102,121,36.0,44,49,0,76,119
2020-08-21,SS ARAUCANÍA NORTE,9,Araucanía,8,10,12.0,12,2,0,4,9
2020-08-21,SS ARAUCANÍA SUR,9,Araucanía,45,54,65.0,72,7,0,33,69
2020-08-21,SS ARAUCO,8,Bíobío,3,5,4.0,6,2,0,3,6
2020-08-21,SS ARICA,15,Arica y Parinacota,24,38,74.0,111,17,0,20,43
2020-08-21,SS ATACAMA,3,Atacama,20,29,7.0,8,7,0,11,26
2020-08-21,SS BÍO BÍO,8,Bíobío,21,39,23.0,31,7,0,14,43
2020-08-21,SS CHILOÉ,10,Los Lagos,3,24,1.0,2,0,0,1,21
2020-08-21,SS CONCEPCIÓN,8,Bíobío,64,73,24.0,34,35,0,46,72
2020-08-21,SS COQUIMBO,4,Coquimbo,34,60,22.0,24,22,2,29,57
2020-08-21,SS DEL MAULE,7,Maule,66,99,18.0,36,17,0,36,119
2020-08-21,SS DEL RELONCAVÍ,10,Los Lagos,29,45,74.0,85,7,0,22,41
2020-08-21,SS IQUIQUE,1,Tarapacá,25,34,10.0,10,13,0,15,48
2020-08-21,SS LIBERTADOR B. O'HIGGINS,6,O’Higgins,71,94,50.0,59,24,3,42,135
2020-08-21,SS MAGALLANES,12,Magallanes,24,30,8.0,14,6,0,10,26
2020-08-21,SS METROPOLITANO CENTRAL,13,Metropolitana,182,234,170.0,199,73,5,108,251
2020-08-21,SS METROPOLITANO NORTE,13,Metropolitana,145,216,172.0,207,63,3,100,217
2020-08-21,SS METROPOLITANO OCCIDENTE,13,Metropolitana,135,160,86.0,98,73,2,109,185
2020-08-21,SS METROPOLITANO ORIENTE,13,Metropolitana,299,436,349.0,438,104,9,163,445
2020-08-21,SS METROPOLITANO SUR,13,Metropolitana,98,120,89.0,114,48,0,78,120
2020-08-21,SS METROPOLITANO SUR ORIENTE,13,Metropolitana,148,176,124.0,133,85,1,108,181
2020-08-21,SS ÑUBLE,16,Ñuble,20,34,19.0,22,13,0,14,34
2020-08-21,SS OSORNO,10,Los Lagos,18,28,16.0,17,5,0,16,26
2020-08-21,SS TALCAHUANO,8,Bíobío,48,60,39.0,49,18,0,26,53
2020-08-21,SS VALDIVIA,14,Los Ríos,13,23,15.0,18,0,0,6,24
2020-08-21,SS VALPARAISO SAN ANTONIO,5,Valparaíso,37,45,47.0,52,13,0,26,45
2020-08-21,SS VIÑA DEL MAR QUILLOTA,5,Valparaíso,120,161,45.0,60,49,3,69,127
2020-08-22,SS ACONGAGUA,5,Valparaíso,19,28,9.0,14,12,0,17,28
2020-08-22,SS AISÉN,11,Aysén,6,8,3.0,6,1,0,5,17
2020-08-22,SS ANTOFAGASTA,2,Antofagasta,98,121,34.0,44,48,0,76,119
