Poblacion,Casos Confirmados,Fecha,Region ID,Region,Provincia ID,Provincia,Comuna ID,Comuna,Tasa
11934.0,50.0,2020/06/05,5.0,Valparaíso,56.0,San Antonio,5606.0,Santo Domingo,418.97100720630135
11934.0,33.0,2020/05/18,5.0,Valparaíso,56.0,San Antonio,5606.0,Santo Domingo,276.52086475615886
11934.0,25.0,2020/05/11,5.0,Valparaíso,56.0,San Antonio,5606.0,Santo Domingo,209.48550360315068
11934.0,78.0,2020/06/15,5.0,Valparaíso,56.0,San Antonio,5606.0,Santo Domingo,653.59477124183
11934.0,22.0,2020/05/04,5.0,Valparaíso,56.0,San Antonio,5606.0,Santo Domingo,184.34724317077257
315732.0,44.0,2020/04/13,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,13.935869661611747
315732.0,16.0,2020/03/30,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,5.067588967858817
315732.0,169.0,2020/05/08,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,53.52640847300876
315732.0,922.0,2020/06/08,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,292.0198142728643
315732.0,23.0,2020/04/03,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,7.284659141297049
315732.0,4074.0,2020/08/03,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1290.3348409410512
315732.0,95.0,2020/05/01,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,30.088809496661725
315732.0,3693.0,2020/07/24,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1169.6628786439132
315732.0,4849.0,2020/08/14,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1535.7961815717126
315732.0,26.0,2020/04/06,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,8.234832072770578
315732.0,3257.0,2020/07/10,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1031.5710792697605
315732.0,593.0,2020/06/01,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,187.8175161212674
315732.0,3789.0,2020/07/27,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1200.068412451066
315732.0,3424.0,2020/07/13,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1084.4640391217868
315732.0,3310.0,2020/07/20,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1048.3574677257927
315732.0,45.0,2020/04/15,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,14.252593972102924
315732.0,3038.0,2020/07/05,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,962.2084552721929
315732.0,1978.0,2020/06/19,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,626.4806861515463
315732.0,68.0,2020/04/27,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,21.537253113399974
315732.0,5137.0,2020/08/21,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1627.0127829931714
315732.0,5307.0,2020/08/24,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1680.8559157766713
315732.0,59.0,2020/04/20,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,18.686734318979386
315732.0,3962.0,2020/07/31,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1254.8617181660395
315732.0,26.0,2020/04/01,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,8.234832072770578
315732.0,1114.0,2020/06/12,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,352.8308818871701
315732.0,39.0,2020/04/10,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,12.352248109155866
315732.0,4967.0,2020/08/17,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1573.1696502096715
315732.0,4424.0,2020/08/07,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1401.1883496129628
315732.0,4603.0,2020/08/10,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1457.8820011908833
315732.0,36.0,2020/04/08,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,11.402075177682338
315732.0,67.0,2020/04/24,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,21.220528802908795
315732.0,2766.0,2020/07/01,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,876.059442818593
315732.0,2643.0,2020/06/28,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,837.1023526281783
315732.0,5519.0,2020/08/28,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1748.0014696008006
315732.0,354.0,2020/05/22,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,112.12040591387633
315732.0,3506.0,2020/07/17,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,1110.4354325820632
315732.0,255.0,2020/05/15,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,80.7646991752499
315732.0,482.0,2020/05/29,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,152.66111765674685
315732.0,412.0,2020/05/25,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,130.49041592236455
315732.0,51.0,2020/04/17,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,16.152939835049978
315732.0,2270.0,2020/06/23,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,718.9641848149697
315732.0,765.0,2020/06/05,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,242.2940975257497
315732.0,300.0,2020/05/18,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,95.01729314735282
315732.0,190.0,2020/05/11,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,60.17761899332345
315732.0,1322.0,2020/06/15,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,418.70953846933475
315732.0,109.0,2020/05/04,5.0,Valparaíso,51.0,Valparaíso,5101.0,Valparaíso,34.52294984353819
139310.0,12.0,2020/04/13,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,8.613882707630465
139310.0,6.0,2020/03/30,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,4.306941353815232
139310.0,36.0,2020/05/08,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,25.841648122891392
139310.0,288.0,2020/06/08,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,206.73318498313114
139310.0,11.0,2020/04/03,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,7.8960591486612595
139310.0,1490.0,2020/08/03,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1069.557102864116
139310.0,17.0,2020/05/01,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,12.203000502476492
139310.0,1395.0,2020/07/24,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1001.3638647620415
139310.0,1780.0,2020/08/14,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1277.7259349651856
139310.0,11.0,2020/04/06,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,7.8960591486612595
139310.0,1210.0,2020/07/10,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,868.5665063527385
139310.0,172.0,2020/06/01,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,123.46565214270332
139310.0,1416.0,2020/07/27,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1016.4381595003948
139310.0,1282.0,2020/07/13,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,920.2498025985212
139310.0,1206.0,2020/07/20,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,865.6952121168616
139310.0,12.0,2020/04/15,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,8.613882707630465
139310.0,1098.0,2020/07/05,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,788.1702677481875
139310.0,631.0,2020/06/19,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,452.9466657095686
139310.0,15.0,2020/04/27,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,10.767353384538081
139310.0,1908.0,2020/08/21,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1369.6073505132438
139310.0,1955.0,2020/08/24,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1403.3450577847966
139310.0,13.0,2020/04/20,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,9.331706266599669
139310.0,1451.0,2020/07/31,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1041.561984064317
139310.0,8.0,2020/04/01,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,5.742588471753643
139310.0,326.0,2020/06/12,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,234.01048022396094
139310.0,12.0,2020/04/10,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,8.613882707630465
139310.0,1834.0,2020/08/17,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1316.4884071495226
139310.0,1613.0,2020/08/07,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1157.8494006173282
139310.0,1665.0,2020/08/10,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1195.176225683727
139310.0,12.0,2020/04/08,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,8.613882707630465
139310.0,14.0,2020/04/24,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,10.049529825568875
139310.0,954.0,2020/07/01,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,684.8036752566219
139310.0,910.0,2020/06/28,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,653.2194386619769
139310.0,2011.0,2020/08/28,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,1443.543177087072
139310.0,109.0,2020/05/22,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,78.24276792764338
139310.0,1308.0,2020/07/17,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,938.9132151317207
139310.0,64.0,2020/05/15,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,45.94070777402914
139310.0,147.0,2020/05/29,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,105.52006316847319
139310.0,122.0,2020/05/25,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,87.57447419424305
139310.0,13.0,2020/04/17,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,9.331706266599669
139310.0,783.0,2020/06/23,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,562.0558466728878
139310.0,233.0,2020/06/05,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,167.25288923982484
139310.0,77.0,2020/05/18,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,55.27241404062881
139310.0,45.0,2020/05/11,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,32.30206015361424
139310.0,370.0,2020/06/15,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,265.594716818606
139310.0,19.0,2020/05/04,5.0,Valparaíso,58.0,Marga Marga,5804.0,Villa Alemana,13.638647620414902
361371.0,72.0,2020/04/13,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,19.924122300904056
361371.0,29.0,2020/03/30,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,8.0249937045308
361371.0,168.0,2020/05/08,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,46.48961870210947
361371.0,992.0,2020/06/08,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,274.51012947912255
361371.0,47.0,2020/04/03,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,13.006024279756815
361371.0,3805.0,2020/08/03,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1052.9345188186103
361371.0,123.0,2020/05/01,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,34.03704226404443
361371.0,3504.0,2020/07/24,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,969.6406186439974
361371.0,4478.0,2020/08/14,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1239.169717547894
361371.0,53.0,2020/04/06,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,14.666367804832154
361371.0,3058.0,2020/07/10,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,846.2217499467306
361371.0,724.0,2020/06/01,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,200.34811869242412
361371.0,3571.0,2020/07/27,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,988.181121340672
361371.0,3212.0,2020/07/13,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,888.8372337569976
361371.0,3179.0,2020/07/20,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,879.7053443690833
361371.0,75.0,2020/04/15,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,20.754294063441726
361371.0,2816.0,2020/07/05,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,779.2545611020254
361371.0,1753.0,2020/06/19,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,485.0970332428446
361371.0,109.0,2020/04/27,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,30.162907372201975
361371.0,4866.0,2020/08/21,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1346.5385988360993
361371.0,5007.0,2020/08/24,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1385.5566716753697
361371.0,94.0,2020/04/20,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,26.01204855951363
361371.0,3699.0,2020/07/31,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1023.6017832089459
361371.0,38.0,2020/04/01,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,10.515508992143808
361371.0,1168.0,2020/06/12,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,323.2135395479992
361371.0,69.0,2020/04/10,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,19.09395053836639
361371.0,4658.0,2020/08/17,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1288.9800233001542
361371.0,4106.0,2020/08/07,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1136.228418993223
361371.0,4250.0,2020/08/10,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1176.076663595031
361371.0,66.0,2020/04/08,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,18.26377877582872
361371.0,103.0,2020/04/24,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,28.502563847126638
361371.0,2542.0,2020/07/01,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,703.4322067902516
361371.0,2424.0,2020/06/28,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,670.7787841304366
361371.0,5199.0,2020/08/28,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,1438.6876644777803
361371.0,408.0,2020/05/22,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,112.903359705123
361371.0,3337.0,2020/07/17,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,923.4277238627338
361371.0,275.0,2020/05/15,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,76.09907823261966
361371.0,589.0,2020/05/29,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,162.99038937822903
361371.0,476.0,2020/05/25,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,131.7205863226435
361371.0,84.0,2020/04/17,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,23.244809351054734
361371.0,1992.0,2020/06/23,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,551.2340503250123
361371.0,861.0,2020/06/05,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,238.259295848311
361371.0,327.0,2020/05/18,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,90.48872211660593
361371.0,200.0,2020/05/11,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,55.344784169177935
361371.0,1314.0,2020/06/15,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,363.61523199149906
361371.0,135.0,2020/05/04,5.0,Valparaíso,51.0,Valparaíso,5109.0,Viña del Mar,37.357729314195105
7994.0,0.0,2020/04/13,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,0.0,2020/03/30,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,0.0,2020/05/08,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,3.0,2020/06/08,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,37.52814610958219
7994.0,0.0,2020/04/03,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,75.0,2020/08/03,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,938.2036527395546
7994.0,0.0,2020/05/01,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,68.0,2020/07/24,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,850.6379784838629
7994.0,94.0,2020/08/14,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,1175.8819114335752
7994.0,0.0,2020/04/06,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,47.0,2020/07/10,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,587.9409557167876
7994.0,3.0,2020/06/01,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,37.52814610958219
7994.0,71.0,2020/07/27,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,888.166124593445
7994.0,57.0,2020/07/13,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,713.0347760820615
7994.0,57.0,2020/07/20,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,713.0347760820615
7994.0,0.0,2020/04/15,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,38.0,2020/07/05,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,475.356517388041
7994.0,6.0,2020/06/19,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,75.05629221916438
7994.0,0.0,2020/04/27,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,99.0,2020/08/21,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,1238.4288216162122
7994.0,101.0,2020/08/24,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,1263.447585689267
7994.0,0.0,2020/04/20,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,75.0,2020/07/31,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,938.2036527395546
7994.0,0.0,2020/04/01,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,3.0,2020/06/12,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,37.52814610958219
7994.0,0.0,2020/04/10,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,96.0,2020/08/17,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,1200.90067550663
7994.0,79.0,2020/08/07,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,988.2411808856642
7994.0,87.0,2020/08/10,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,1088.3162371778835
7994.0,0.0,2020/04/08,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,0.0,2020/04/24,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,33.0,2020/07/01,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,412.80960720540406
7994.0,25.0,2020/06/28,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,312.7345509131849
7994.0,103.0,2020/08/28,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,1288.4663497623217
7994.0,0.0,2020/05/22,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,61.0,2020/07/17,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,763.0723042281711
7994.0,0.0,2020/05/15,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,3.0,2020/05/29,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,37.52814610958219
7994.0,0.0,2020/05/25,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,0.0,2020/04/17,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,16.0,2020/06/23,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,200.15011258443832
7994.0,3.0,2020/06/05,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,37.52814610958219
7994.0,0.0,2020/05/18,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,0.0,2020/05/11,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
7994.0,3.0,2020/06/15,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,37.52814610958219
7994.0,0.0,2020/05/04,5.0,Valparaíso,54.0,Petorca,5405.0,Zapallar,0.0
,-,2020/04/13,,,,,,,-
,-,2020/03/30,,,,,,,-
,-,2020/05/08,,,,,,,-
,-,2020/06/08,,,,,,,-
,-,2020/04/03,,,,,,,-
,433.0,2020/08/03,,,,,,,
,-,2020/05/01,,,,,,,-
,408.0,2020/07/24,,,,,,,
,382.0,2020/08/14,,,,,,,
,-,2020/04/06,,,,,,,-
,382.0,2020/07/10,,,,,,,
,-,2020/06/01,,,,,,,-
,429.0,2020/07/27,,,,,,,
,401.0,2020/07/13,,,,,,,
,413.0,2020/07/20,,,,,,,
,-,2020/04/15,,,,,,,-
,356.0,2020/07/05,,,,,,,
,433.0,2020/06/19,,,,,,,
,-,2020/04/27,,,,,,,-
,393.0,2020/08/21,,,,,,,
,400.0,2020/08/24,,,,,,,
,-,2020/04/20,,,,,,,-
,421.0,2020/07/31,,,,,,,
,-,2020/04/01,,,,,,,-
,-,2020/06/12,,,,,,,-
,-,2020/04/10,,,,,,,-
,389.0,2020/08/17,,,,,,,
,400.0,2020/08/07,,,,,,,
,398.0,2020/08/10,,,,,,,
,-,2020/04/08,,,,,,,-
,-,2020/04/24,,,,,,,-
,342.0,2020/07/01,,,,,,,
,291.0,2020/06/28,,,,,,,
,410.0,2020/08/28,,,,,,,
,-,2020/05/22,,,,,,,-
,398.0,2020/07/17,,,,,,,
,-,2020/05/15,,,,,,,-
,-,2020/05/29,,,,,,,-
,-,2020/05/25,,,,,,,-
,-,2020/04/17,,,,,,,-
,291.0,2020/06/23,,,,,,,
,-,2020/06/05,,,,,,,-
,-,2020/05/18,,,,,,,-
,-,2020/05/11,,,,,,,-
,-,2020/06/15,,,,,,,-
,-,2020/05/04,,,,,,,-
7405.0,0.0,2020/04/13,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,0.0,2020/03/30,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,0.0,2020/05/08,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,10.0,2020/06/08,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,135.0438892640108
7405.0,0.0,2020/04/03,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,201.0,2020/08/03,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,2714.382174206617
7405.0,0.0,2020/05/01,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,167.0,2020/07/24,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,2255.2329507089803
7405.0,239.0,2020/08/14,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,3227.5489534098583
7405.0,0.0,2020/04/06,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,122.0,2020/07/10,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,1647.5354490209318
7405.0,7.0,2020/06/01,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,94.53072248480757
7405.0,180.0,2020/07/27,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,2430.7900067521946
7405.0,137.0,2020/07/13,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,1850.101282916948
7405.0,160.0,2020/07/20,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,2160.702228224173
7405.0,0.0,2020/04/15,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,98.0,2020/07/05,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,1323.430114787306
7405.0,52.0,2020/06/19,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,702.2282241728561
7405.0,0.0,2020/04/27,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,259.0,2020/08/21,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,3497.6367319378796
7405.0,278.0,2020/08/24,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,3754.2201215395003
7405.0,0.0,2020/04/20,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,186.0,2020/07/31,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,2511.816340310601
7405.0,0.0,2020/04/01,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,16.0,2020/06/12,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,216.0702228224173
7405.0,0.0,2020/04/10,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,251.0,2020/08/17,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,3389.601620526671
7405.0,204.0,2020/08/07,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,2754.8953409858204
7405.0,217.0,2020/08/10,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,2930.4523970290343
7405.0,0.0,2020/04/08,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,0.0,2020/04/24,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,0.0
7405.0,84.0,2020/07/01,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,1134.3686698176907
7405.0,75.0,2020/06/28,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,1012.8291694800811
7405.0,291.0,2020/08/28,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,3929.7771775827146
7405.0,2.0,2020/05/22,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,27.00877785280216
7405.0,151.0,2020/07/17,13.0,Metropolitana de Santiago,135.0,Melipilla,13502.0,Alhué,2039.162727886563
