Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Talca_La_Florida,Padre_Las_Casas_II,Las_Encinas,Coyhaique_II
2013-01-06 05:00:00,0.551247000694275,0.474977999925613,0.415583997964859,0.384613990783691,0.277098000049591,0.354429990053177,0.5747110247612,0.387205004692078,0.406091004610062,0.315876007080078,0.370370000600815,,,,,
2013-01-06 06:00:00,0.645992994308472,0.50042200088501,0.303030014038086,0.307691991329193,0.399347007274628,0.455695003271103,0.607551991939545,0.370370000600815,0.592215001583099,0.257688999176025,0.328281998634338,,,,,
2013-01-06 07:00:00,0.499567985534668,0.458014011383057,0.242423996329308,0.307691991329193,0.342296987771988,0.388184994459152,0.402296990156174,0.303030014038086,0.439931005239487,0.290939003229141,0.387205004692078,,,,,
2013-01-06 08:00:00,0.499567985534668,0.347752004861832,0.389609009027481,0.307691991329193,0.383047014474869,0.371306985616684,0.295565992593765,0.387205004692078,0.313028007745743,0.29925200343132,0.353534996509552,,,,,
2013-01-06 09:00:00,0.447887986898422,0.296860992908478,0.372292995452881,0.307691991329193,0.317847013473511,0.337552011013031,0.287355005741119,0.328281998634338,0.304567992687225,0.29925200343132,0.319864988327026,,,,,
2013-01-06 10:00:00,0.413435995578766,0.220524996519089,0.311688005924225,0.307691991329193,0.277098000049591,0.303797006607056,0.287355005741119,0.303030014038086,0.245345994830132,0.29925200343132,0.294611990451813,,,,,
2013-01-06 11:00:00,0.396209001541138,0.203562006354332,0.311688005924225,0.282050997018814,0.236348003149033,0.320674002170563,0.238095000386238,0.260942012071609,0.20304499566555,0.29925200343132,0.260942012071609,,,,,
2013-01-06 12:00:00,0.353143006563187,0.195079997181892,0.311688005924225,0.256410002708435,0.260798007249832,0.261602014303207,0.246305003762245,0.244106993079185,0.152283996343613,0.290939003229141,0.26936000585556,,,,,
2013-01-06 13:00:00,0.310077011585236,0.169634997844696,0.233766004443169,0.213675007224083,0.285248011350632,0.278479993343353,0.287355005741119,0.218854993581772,0.118442997336388,0.22443799674511,0.260942012071609,,,,,
2013-01-06 14:00:00,0.301463007926941,0.195079997181892,0.20779199898243,0.213675007224083,0.309697985649109,0.261602014303207,0.287355005741119,0.210436999797821,0.126902997493744,0.216125994920731,0.218854993581772,,,,,
2013-01-06 15:00:00,0.198105007410049,0.1441899985075,0.19047600030899,0.205127999186516,0.203749001026154,0.20253099501133,0.295565992593765,0.20202000439167,0.126902997493744,0.199500992894173,0.20202000439167,,,,,
2013-01-06 16:00:00,0.101678997278214,0.161153003573418,0.164501994848251,0.205127999186516,0.171882003545761,0.20253099501133,0.287355005741119,0.20202000439167,0.1353639960289,0.199500992894173,0.20202000439167,,,,,
2013-01-06 17:00:00,0.100560002028942,0.21204400062561,0.155844002962112,,0.20448200404644,0.210969999432564,0.287355005741119,0.20202000439167,0.143823996186256,0.199500992894173,0.20202000439167,,,,,
2013-01-06 18:00:00,0.18087799847126,0.203562006354332,0.138528004288673,,0.203749001026154,0.253163993358612,0.287355005741119,0.218854993581772,0.20304499566555,0.199500992894173,0.20202000439167,,,,,
2013-01-06 19:00:00,0.318690001964569,0.203562006354332,0.164501994848251,,0.203749001026154,0.20253099501133,0.295565992593765,0.218854993581772,0.20304499566555,0.199500992894173,0.20202000439167,,,,,
2013-01-06 20:00:00,0.318690001964569,0.203562006354332,0.138528004288673,,0.211898997426033,0.210969999432564,0.311985999345779,0.286195009946823,0.20304499566555,0.199500992894173,0.20202000439167,,,,,
2013-01-06 21:00:00,0.422048985958099,0.245969995856285,0.112553998827934,0.205127999186516,0.277098000049591,0.20253099501133,0.336616992950439,0.294611990451813,0.219964995980263,0.199500992894173,0.328281998634338,,,,,
2013-01-06 22:00:00,0.387596011161804,0.271416008472443,0.19047600030899,0.205127999186516,0.244497999548912,0.210969999432564,0.336616992950439,0.244106993079185,0.219964995980263,0.199500992894173,0.303030014038086,,,,,
2013-01-06 23:00:00,0.370368987321854,0.305343002080917,0.285714000463486,0.153845995664597,0.203749001026154,0.194092005491257,0.361247003078461,0.20202000439167,0.219964995980263,0.207812994718552,0.210436999797821,,,,,
2013-01-07 00:00:00,0.267010003328323,0.220524996519089,0.320345014333725,0.111111000180244,0.139832004904747,0.143460005521774,0.353036999702454,0.20202000439167,0.20304499566555,0.199500992894173,0.20202000439167,,,,,
2013-01-07 01:00:00,0.310077011585236,0.203562006354332,0.353246003389359,0.102563999593258,0.174355000257492,0.232911005616188,0.218936994671822,0.20202000439167,0.270727008581161,0.199500992894173,0.131312996149063,,,,,
2013-01-07 02:00:00,0.310077011585236,0.203562006354332,0.311688005924225,0.102563999593258,0.187631994485855,0.295358002185822,0.254514992237091,0.20202000439167,0.304567992687225,0.199500992894173,0.101010002195835,,,,,
2013-01-07 03:00:00,0.310077011585236,0.192252993583679,0.288599014282227,0.125356003642082,0.163732007145882,0.270040988922119,0.229883998632431,0.20202000439167,0.304567992687225,0.199500992894173,0.101010002195835,,,,,
2013-01-07 04:00:00,0.274913012981415,0.20304499566555,0.206717997789383,0.25135600566864,0.164051994681358,0.224466994404793,0.229320004582405,0.20202000439167,0.237488999962807,0.199500992894173,0.15752400457859,,,,,
2013-01-07 05:00:00,0.326460003852844,0.20304499566555,0.223943993449211,0.291345000267029,0.204247996211052,0.454544991254807,0.327600002288818,0.235689997673035,0.262933999300003,0.199500992894173,0.261602014303207,,,,,
2013-01-07 06:00:00,0.472508013248444,0.439931005239487,0.318690001964569,0.35989698767662,0.392156004905701,0.488213986158371,0.540539979934692,0.294611990451813,0.441051006317139,0.257688999176025,0.354429990053177,,,,,
2013-01-07 07:00:00,0.661509990692139,0.372249990701675,0.378982990980148,0.325621008872986,0.375815987586975,0.446126997470856,0.401309013366699,0.361952006816864,0.254451990127563,0.290939003229141,0.362868010997772,,,,,
2013-01-07 08:00:00,0.764603018760681,0.287647008895874,0.284236997365952,0.411309987306595,0.367646008729935,0.319864988327026,0.393119990825653,0.328281998634338,0.279897004365921,0.29925200343132,0.295358002185822,,,,,
2013-01-07 09:00:00,0.60996401309967,0.296106994152069,0.25839701294899,0.445585995912552,0.359476000070572,0.328281998634338,0.409500002861023,0.303030014038086,0.203562006354332,0.29925200343132,0.20253099501133,,,,,
2013-01-07 10:00:00,0.506870985031128,0.245345994830132,0.301463007926941,0.411311000585556,0.253266990184784,0.378787010908127,0.44225999712944,0.27777698636055,0.203562006354332,0.266000986099243,0.244725003838539,,,,,
2013-01-07 11:00:00,0.498281002044678,0.262266010046005,0.404821991920471,0.402740985155106,0.351305991411209,0.294611990451813,0.262080013751984,0.286195009946823,0.110262997448444,0.274313002824783,0.244725003838539,,,,,
2013-01-07 12:00:00,0.395188003778458,0.143823996186256,0.353143006563187,0.308483004570007,0.27777698636055,0.227272003889084,0.270269989967346,0.20202000439167,0.101781003177166,0.199500992894173,0.20253099501133,,,,,
2013-01-07 13:00:00,0.352232992649078,0.194584995508194,0.206717997789383,0.299912989139557,0.261436998844147,0.210436999797821,0.237509995698929,0.20202000439167,0.101781003177166,0.199500992894173,0.168776005506516,,,,,
2013-01-07 14:00:00,0.266321986913681,0.143823996186256,0.206717997789383,0.325621008872986,0.220587000250816,0.20202000439167,0.180465996265411,0.20202000439167,0.101336002349854,0.199500992894173,0.118142999708652,,,,,
2013-01-07 15:00:00,0.127318993210793,0.101522997021675,0.189491003751755,0.411311000585556,0.204247996211052,0.20202000439167,0.196559995412827,0.20202000439167,0.09999980032444,0.199500992894173,0.101265996694565,,,,,
2013-01-07 16:00:00,,0.152283996343613,0.137812003493309,0.342759013175964,0.212418004870415,0.20202000439167,0.196559995412827,0.20202000439167,0.100147999823093,0.199500992894173,0.101265996694565,,,,,
2013-01-07 17:00:00,,0.20304499566555,0.146424993872643,0.308483004570007,0.261436998844147,0.20202000439167,0.212940007448196,0.20202000439167,0.09999980032444,0.199500992894173,0.118142999708652,,,,,
2013-01-07 18:00:00,0.101406000554562,0.20304499566555,0.111971996724606,0.248500004410744,0.31862598657608,0.218854993581772,0.22112999856472,0.20202000439167,0.101781003177166,0.199500992894173,0.118142999708652,,,,,
2013-01-07 19:00:00,0.197594001889229,0.20304499566555,0.137812003493309,0.205654993653297,0.31045600771904,0.260942012071609,0.204750001430511,0.20202000439167,0.118744000792503,0.199500992894173,0.109705001115799,,,,,
2013-01-07 20:00:00,0.36082398891449,0.20304499566555,0.189491003751755,0.205654993653297,0.326797008514404,0.303030014038086,0.212940007448196,0.244106993079185,0.135708004236221,0.199500992894173,0.151897996664047,,,,,
2013-01-07 21:00:00,0.420960992574692,0.211504995822906,0.206717997789383,0.205654993653297,0.367646008729935,0.26936000585556,0.237509995698929,0.294611990451813,0.118744000792503,0.199500992894173,0.210969999432564,,,,,
2013-01-07 22:00:00,0.352232992649078,0.287647008895874,0.267010986804962,0.205654993653297,0.31045600771904,0.361952006816864,0.294840008020401,0.244106993079185,0.118744000792503,0.199500992894173,0.20253099501133,,,,,
2013-01-07 23:00:00,0.352232992649078,0.228425994515419,0.267010003328323,0.205654993653297,0.31862598657608,0.20202000439167,0.343980014324188,0.227272003889084,0.161153003573418,0.199500992894173,0.20253099501133,,,,,
2013-01-08 00:00:00,0.300686985254288,0.20304499566555,0.310077011585236,0.205654993653297,0.261436998844147,0.235689997673035,0.343980014324188,0.210436999797821,0.186598002910614,0.199500992894173,0.177214995026588,,,,,
2013-01-08 01:00:00,0.229093998670578,0.20304499566555,0.289404988288879,0.287916988134384,0.196294993162155,0.434341996908188,0.207479998469353,0.212120994925499,0.192252993583679,0.129850000143051,0.192404001951218,,,,,
2013-01-08 02:00:00,0.240548998117447,0.253805994987488,0.310077011585236,0.411311000585556,0.156045004725456,0.227272003889084,0.204750001430511,0.20202000439167,0.203562006354332,0.108291998505592,0.20253099501133,,,,,
2013-01-08 03:00:00,0.263458997011185,0.146643996238708,0.264138996601105,0.422735989093781,0.142700999975204,0.246913000941277,0.229320004582405,0.20202000439167,0.203562006354332,0.09999980032444,0.20253099501133,,,,,
2013-01-08 04:00:00,0.20618499815464,0.204081997275352,0.207253992557526,0.204603001475334,0.174355000257492,0.246913000941277,0.284617990255356,0.20202000439167,0.225604996085167,0.266000986099243,0.280582994222641,,,,,
2013-01-08 05:00:00,0.25773099064827,0.450679004192352,0.276338011026382,0.264279007911682,0.220047995448112,0.395621985197067,0.369457006454468,0.227272003889084,0.355329006910324,0.332500994205475,0.378787010908127,,,,,
2013-01-08 06:00:00,0.618555009365082,0.552718997001648,0.483590990304947,0.554132997989655,0.309697985649109,0.471379995346069,0.54186999797821,0.361952006816864,0.439931005239487,0.349126011133194,0.521884024143219,,,,,
2013-01-08 07:00:00,0.567008972167969,0.374148994684219,0.388599991798401,0.545608997344971,0.366746991872787,0.589224994182587,0.665023028850555,0.420875012874603,0.4060899913311,0.332500994205475,0.41245698928833,,,,,
2013-01-08 08:00:00,0.481099009513855,0.289115011692047,0.284972995519638,0.426257014274597,0.301548004150391,0.40404000878334,0.476188987493515,0.311446994543076,0.304567992687225,0.340813994407654,0.336699992418289,,,,,
2013-01-08 09:00:00,0.489690005779266,0.255102008581161,0.31088000535965,0.315429985523224,0.33414700627327,0.378787010908127,0.394088000059128,0.303030014038086,0.296106994152069,0.29925200343132,0.27777698636055,,,,,
2013-01-08 10:00:00,0.541235983371735,0.238095000386238,0.3367860019207,0.298379004001617,0.33414700627327,0.437709987163544,0.418718010187149,0.303030014038086,0.296106994152069,0.29925200343132,0.294611990451813,,,,,
2013-01-08 11:00:00,0.472506999969482,0.238095000386238,0.44904899597168,0.306905001401901,0.366746991872787,0.378787010908127,0.262724995613098,0.303030014038086,0.219964995980263,0.29925200343132,0.218854993581772,,,,,
2013-01-08 12:00:00,0.41236999630928,0.127551004290581,0.431778013706207,0.213128000497818,0.293397009372711,0.345117002725601,0.197044000029564,0.227272003889084,0.1353639960289,0.29925200343132,0.20202000439167,,,,,
2013-01-08 13:00:00,0.196813002228737,0.102040998637676,0.328150987625122,0.19607800245285,0.252647995948792,0.303030014038086,0.197044000029564,0.210436999797821,0.152283996343613,0.29925200343132,0.20202000439167,,,,,
2013-01-08 14:00:00,,0.102040998637676,0.207253992557526,0.204603001475334,0.244497999548912,0.311446994543076,0.197044000029564,0.20202000439167,0.109982997179031,0.22443799674511,0.193601995706558,,,,,
2013-01-08 15:00:00,,0.102040998637676,0.207253992557526,0.204603001475334,0.277098000049591,0.328281998634338,0.229883998632431,0.210436999797821,0.101522997021675,0.282626003026962,0.20202000439167,,,,,
2013-01-08 16:00:00,,0.102040998637676,0.207253992557526,0.204603001475334,0.29339799284935,0.286195009946823,0.295565992593765,0.20202000439167,0.10114199668169,0.29925200343132,0.20202000439167,,,,,
2013-01-08 17:00:00,,0.119047999382019,0.207253992557526,0.204603001475334,0.33414700627327,0.294611990451813,0.295565992593765,0.20202000439167,0.101522997021675,0.232750996947289,0.210436999797821,,,,,
2013-01-08 18:00:00,,0.161565005779266,0.250431001186371,0.255753993988037,0.26894798874855,0.387205004692078,0.311985999345779,0.286195009946823,0.118442997336388,0.22443799674511,0.20202000439167,,,,,
2013-01-08 19:00:00,,0.195577993988991,0.293608993291855,0.358056008815765,0.26894798874855,0.41245698928833,0.336616992950439,0.252525001764297,0.169203996658325,0.29925200343132,0.260942012071609,,,,,
2013-01-08 20:00:00,,0.238095000386238,0.44904899597168,0.375106006860733,0.366746991872787,0.496632009744644,0.385877996683121,0.328281998634338,0.228425994515419,0.365750998258591,0.27777698636055,,,,,
2013-01-08 21:00:00,0.137456998229027,0.31462499499321,0.483590990304947,0.400680989027023,0.456396996974945,0.538718998432159,0.377667009830475,0.420875012874603,0.490693002939224,0.399001985788345,0.353534996509552,,,,,
2013-01-08 22:00:00,0.309278011322021,0.518705010414124,0.423141986131668,0.400680989027023,0.399345993995667,0.521884024143219,0.303775995969772,0.420875012874603,0.854481995105743,0.390688985586166,0.336699992418289,,,,,
2013-01-08 23:00:00,0.46391698718071,0.612244009971619,0.414507001638412,0.306905001401901,0.383047014474869,0.471379995346069,0.295565992593765,0.429291993379593,0.795260012149811,0.390688985586166,0.311446994543076,,,,,
2013-01-09 00:00:00,0.618555009365082,0.535712003707886,0.328150987625122,0.238702997565269,0.252647995948792,0.395621985197067,0.320196002721786,0.336699992418289,0.499152988195419,0.407314002513885,0.244106993079185,,,,,
2013-01-09 01:00:00,0.549826979637146,0.408163011074066,0.373055994510651,0.286444008350372,0.174842998385429,0.383837997913361,0.273672014474869,0.313131004571915,0.315847992897034,0.488777011632919,0.212120994925499,,,,,
2013-01-09 02:00:00,0.46391698718071,0.382652014493942,0.354057013988495,0.272803992033005,0.163732007145882,0.378787010908127,0.303775995969772,0.303030014038086,0.1353639960289,0.399001985788345,0.252525001764297,,,,,
2013-01-09 03:00:00,0.412371009588242,0.215418994426727,0.31088000535965,0.204603001475334,0.185221001505852,0.381592988967896,0.394088000059128,0.303030014038086,0.20304499566555,0.399001985788345,0.314253002405167,,,,,
2013-01-09 04:00:00,0.525561988353729,0.305343002080917,0.33390799164772,0.262107014656067,0.294117003679276,0.436607003211975,0.645865023136139,0.381592988967896,0.282723993062973,0.39800900220871,0.369437009096146,,,,,
2013-01-09 05:00:00,0.702654004096985,0.407124996185303,0.31088000535965,0.376067012548447,0.482024997472763,0.680099010467529,0.706073999404907,0.572390019893646,0.381677985191345,0.406300991773605,0.688495993614197,,,,,
2013-01-09 06:00:00,1.18251001834869,0.78880101442337,0.405871003866196,0.641023993492126,0.735292017459869,0.848025023937225,1.14120995998383,0.816497027873993,0.559794008731842,0.580429017543793,0.621325016021729,,,,,
2013-01-09 07:00:00,0.899739980697632,0.568275988101959,0.388599991798401,0.675212025642395,0.66176301240921,0.638118028640747,0.935958027839661,0.698651015758514,0.466495990753174,0.522387981414795,0.512172996997833,,,,,
2013-01-09 08:00:00,0.522705972194672,0.43257001042366,0.431777000427246,0.564100980758667,0.424834996461868,0.486984997987747,0.656813025474548,0.572390019893646,0.398642003536224,0.431176006793976,0.319059014320374,,,,,
