Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad
2017-09-22 17:00:00,,9,12,,,16,13,22,6,14,17,10.0342998504639,6,10,20.5991992950439,13,,20,,24.1732997894287,6.14200019836426,8.97000026702881,9.00998973846436,8.5700101852417,18.3799991607666,14.8599996566772,15.2200002670288,5.07800006866455,3.41700005531311,8.5700101852417,8.10000991821289,19.0699996948242,8.15999984741211,5.39799976348877,8.24001026153564,20.7742004394531,,11.4200000762939,24.3299999237061,1.92982995510101,,
2017-09-22 18:00:00,,9,9,,15,18,13,21,9,15,29,15.6332998275757,13,6,21.9699993133545,19,,12,,25.715799331665,18.3799991607666,18.5599994659424,17.0499992370605,13.1700000762939,14.6400003433228,21.6200008392334,14.2200002670288,10.3699998855591,3.67300009727478,9.39000034332275,16.4500007629395,25.2000007629395,17.6800003051758,24.4400005340576,63.2099990844727,57.9742012023926,,30.3899993896484,36.5200004577637,2.97974991798401,,
2017-09-22 19:00:00,,17,17,,11,8,10,25,12,28,11,10.2721004486084,8,5,21.5417003631592,17,,12,,7.46400022506714,9.11999988555908,23.0499992370605,22.3899993896484,17.1700000762939,27.1299991607666,16.2199993133545,5.67899990081787,13.1899995803833,8.82999992370605,31.4400005340576,12.1099996566772,55.8400001525879,61.1800003051758,46.4199981689453,112.699996948242,90.8475036621094,,36.4900016784668,63.8199996948242,2.58375000953674,,
2017-09-22 20:00:00,,28,15,,8,10,18,13,20,28,15,7.88016986846924,12,5,9.48859024047852,18,,8,,7.3435001373291,6.22599983215332,23.9899997711182,25.0900001525879,20.1499996185303,38.8199996948242,29.7299995422363,13.2700004577637,30.0200004577637,25.0699996948242,28.5699996948242,21.8400001525879,72.1800994873047,58.1699981689453,120.400001525879,82.4000015258789,104.791999816895,,70.0299987792969,76.0400009155273,2.73283004760742,,
2017-09-22 21:00:00,,34,17,,14,19,33,109,24,41,40,8.64737033843994,8,4,11.7405996322632,14,,5,,8.88150024414062,12.1400003433228,33.3199996948242,31,32.2700004577637,43.4000015258789,25.6800003051758,3.97499990463257,21.6399993896484,14.25,18.6900005340576,17.8799991607666,133.5,103.300003051758,197.199996948242,115.400001525879,104.375,,53.4300003051758,92.3000030517578,1.80192005634308,,
2017-09-22 22:00:00,,34,20,,34,19,61,45,25,26,30,10.7557001113892,14,4,9.50557994842529,12,,21,,14.5892000198364,20.1700000762939,34.0499992370605,36.8899993896484,46.310001373291,34.1199989318848,16.2199993133545,5.21400022506714,13.1899995803833,13.8599996566772,21.7299995422363,28.6000003814697,111.699996948242,89.6999969482422,133.300003051758,140.199996948242,70.5568008422852,,48.0099983215332,65.379997253418,1.95316994190216,,
2017-09-22 23:00:00,,30,26,,51,47,45,39,29,31,33,10.7477998733521,17,5,11.4026002883911,18,,22,,15.5,10.3900003433228,19.1100006103516,35.5900001525879,30.0900001525879,25.7700004577637,7.68699979782104,5.2039999961853,8.92000007629395,11.539999961853,25.8600006103516,13.0100002288818,31.3199996948242,43.5099983215332,125,79.6999969482422,40.4707984924316,,46.6599998474121,30.5499992370605,1.89841997623444,,
2017-09-23 00:00:00,,26,20,,37,44,44,45,23,31,40,,11,9,10.8292999267578,17,,17,,26.0550003051758,20.1800003051758,27.8700008392334,35.5200004577637,16.5699996948242,13.5600004196167,12.3599996566772,7.80200004577637,10.3699998855591,12.3699998855591,12.1499996185303,10.0699996948242,12.9799995422363,23.0900001525879,95.0999984741211,61,46.801700592041,,91.4000015258789,73.3199005126953,1.05583000183105,,
2017-09-23 01:00:00,,22,14,,46,45,37,43,15,32,30,2.29999995231628,12,9,7.83367013931274,23,,12,,24.6441993713379,24.2900009155273,22.5699996948242,32.5,28.7399997711182,10.6999998092651,13.5200004577637,15.8900003433228,11.0799999237061,18,14.9499998092651,6.59999990463257,9.52999973297119,5.39300012588501,71.9800033569336,71.4499969482422,108.464996337891,,31.7600002288818,44.1100006103516,1.5716700553894,,
2017-09-23 02:00:00,,25,15,,55,35,33,49,15,27,30,9.87683010101318,12,9,10.7864999771118,17,,9,,18.1474990844727,15.960000038147,13.3800001144409,22,20.7999992370605,16.2800006866455,9.46000957489014,5.9539999961853,10.3699998855591,14.25,27.4799995422363,5.93400001525879,5.44799995422363,8.03999042510986,83,44.9300003051758,103.883003234863,,20.5699996948242,29.0599994659424,1.38300001621246,,
2017-09-23 03:00:00,,17,13,,49,34,41,41,17,29,32,6.59290981292725,11,11,5.20233011245728,18,,11,,16.1574993133545,11.4399995803833,9.72999954223633,30,12.5200004577637,12.210000038147,8.10999965667725,5.15000009536743,9.19999980926514,10.8699998855591,27.6000003814697,5.01999998092651,4.08599996566772,8.15999984741211,86.5,82.4000015258789,61.3224983215332,,24.9799995422363,13.5799999237061,1,,
2017-09-23 04:00:00,,18,14,,40,29,35,39,17,29,32,1.29999995231628,9,11,9.07699966430664,13,,28,,20.8083000183105,9.72000026702881,15.8199996948242,15.7799997329712,9.8100004196167,15.8199996948242,13.5200004577637,4.13100004196167,20,20,28.1599998474121,5.13700008392334,5.44799995422363,4.19199991226196,51.4799995422363,76.9499969482422,22.510799407959,,15.1499996185303,8.89000034332275,1,,
2017-09-23 05:00:00,,20,9,,41,34,36,43,20,30,26,3.20000004768372,8,13,22.2017002105713,13,,15,,18.74169921875,6.41300010681152,16.4500007629395,20,10.1499996185303,18.9899997711182,16.2199993133545,12.0200004577637,17,12.2600002288818,25.7900009155273,4.97499990463257,4.08599996566772,5.43900012969971,23.0900001525879,54.9599990844727,30.9666996002197,,2.95499992370605,8.14999008178711,1.77999997138977,,
2017-09-23 06:00:00,,19,12,,47,35,46,46,23,41,29,6.40000009536743,7,12,23.5625,16,,10,,12.2841997146606,4.85300016403198,16.4400005340576,28,10.1099996566772,19,6.75899982452393,13.4700002670288,17,11.5299997329712,17.6599998474121,8.10000991821289,4.08599996566772,8.15999984741211,14.9399995803833,39,46.1217002868652,,1,15.6599998474121,1.45924997329712,,
2017-09-23 07:00:00,,21,11,,57,42,41,53,25,41,34,7.75042009353638,17,15,25.3125,21,,10,,12.0958003997803,6.10099983215332,25.8700008392334,44,24.6800003051758,16.2800006866455,8.10999965667725,9.53899955749512,18.8299999237061,19,24.6800003051758,12.6499996185303,5.49300003051758,9.52000045776367,39.8499984741211,32.9799995422363,66.8107986450195,,48.0099983215332,48.8800010681152,1.1158299446106,,
2017-09-23 08:00:00,,20,16,,41,40,33,38,21,41,38,9.12483024597168,12,15,20.9750003814697,16,,29,,23.0391998291016,6.11299991607666,15.1000003814697,32,20.2299995422363,17.6299991607666,12.1700000762939,17.9699993133545,13.1899995803833,12.0600004196167,11.7399997711182,11.9200000762939,15.0699996948242,21.5699996948242,19.1800003051758,43.9700012207031,73.4766998291016,,27.3500003814697,18.2199993133545,1,,
2017-09-23 09:00:00,,26,16,,37,44,35,29,24,44,27,5.89107990264893,19,10,36.7033004760742,14,,18,,22.3092002868652,23.4500007629395,17.6399993896484,19,17.9200000762939,17.6299991607666,13.5100002288818,10.6999998092651,18,11.9499998092651,16.9200000762939,16.6100006103516,18.1599998474121,38.0699996948242,32.5299987792969,35.7200012207031,47.5182991027832,,8.71000957489014,12.1700000762939,1,,
2017-09-23 10:00:00,,17,13,,28,42,31,25,22,39,23,1.79999995231628,12,12,41.6025009155273,8,,10,,22.0692005157471,22.1499996185303,21.8700008392334,15.8000001907349,12.5200004577637,16.2700004577637,8.10999965667725,13.9099998474121,13.1899995803833,11.5299997329712,23.6900005340576,34.0099983215332,14.3500003814697,40.9900016784668,67.9000015258789,39,28.0750007629395,,18.2000007629395,25.7999992370605,2.37424993515015,,
2017-09-23 11:00:00,,16,19,,29,39,29,30,23,24,26,5.40567016601562,12,9,31.0366992950439,6,,10,,15.4624996185303,15.289999961853,10.8699998855591,16.6499996185303,7.10900020599365,17.6299991607666,12.4399995803833,14.3999996185303,10.3699998855591,14.25,17.7399997711182,17.4699993133545,19.9799995422363,20.3899993896484,55.6800003051758,30.2299995422363,17.5358009338379,,8.71000957489014,14.9399995803833,3.37157988548279,,
2017-09-23 12:00:00,,25,18,,24,,33,24,24,28,20,2.80879998207092,8,16,19.7549991607666,10,,9,,14.4158000946045,28.5400009155273,9.49001026153564,16.9400005340576,9.8100004196167,16.2700004577637,10.8100004196167,5.83500003814697,13.1899995803833,14.2399997711182,10.1300001144409,24.7600002288818,32.689998626709,25.8299999237061,11.0200004577637,8.24001026153564,16.4524993896484,,6.00400018692017,5.43100023269653,4.11100006103516,,
2017-09-23 13:00:00,,28,25,,19,,41,22,24,22,16,1.29999995231628,8,11,15.2046003341675,14,,7,,17.0058002471924,19.0599994659424,17.6599998474121,19.6299991607666,9.78999042510986,9.49001026153564,9.4399995803833,5.25,18,11.539999961853,13.6400003433228,12.6000003814697,20.4300003051758,13.6000003814697,12.539999961853,8.24001026153564,21.3617000579834,,7.35900020599365,9.86999988555908,4.82458019256592,,
2017-09-23 14:00:00,,29,29,,15,,25,16,25,21,9,1,16,10,13.7182998657227,13,,5,,17.3682994842529,15,16.4500007629395,17.2900009155273,7.79699993133545,14.9099998474121,13.5100002288818,1,13.1899995803833,8.8200101852417,6.78599977493286,12.3699998855591,17.7099990844727,14.960000038147,12.5799999237061,8.24001026153564,18.0841999053955,,8.71000957489014,15.5900001525879,3.7885799407959,,
2017-09-23 15:00:00,,22,24,,17,19,19,17,21,17,16,11.413800239563,18,10,11.6388998031616,12,,4,,17.4491996765137,17.2399997711182,15.7600002288818,17.25,10.3100004196167,6.57499980926514,8.10999965667725,4.75799989700317,13.1899995803833,6.125,6.80399990081787,11.5900001525879,13.6199998855591,27.2399997711182,20.3700008392334,8.24001026153564,21.1783008575439,,8.71000957489014,8.14999008178711,2.82833003997803,,
2017-09-23 16:00:00,,7,17,,17,13,14,18,11,16,13,12.5717000961304,12,8,15.7791996002197,8,,6,,15.1342000961304,13.0900001525879,14.9099998474121,14.5500001907349,8.46000957489014,9.49001026153564,12.3699998855591,3.49499988555908,13.1899995803833,6.125,6.78599977493286,11.7299995422363,13.6199998855591,13.6000003814697,5.72599983215332,5.49499988555908,29.3808002471924,,4.64799976348877,8.14999008178711,4.12467002868652,,
2017-09-23 17:00:00,,13,12,,18,18,15,16,15,14,17,1,10,6,25.2124996185303,7,,10,,14.5124998092651,23.2999992370605,13.3100004196167,19.6000003814697,8.46000957489014,9.49001026153564,10.8199996948242,15.1400003433228,17,6.1230001449585,15.0100002288818,9.69999980926514,24.5100002288818,24.4699993133545,9.50998973846436,5.49499988555908,28.2817001342773,,9.05000019073486,14.9399995803833,6.16849994659424,,
2017-09-23 18:00:00,,13,9,,12,11,16,17,14,12,13,9.55515956878662,18,10,20.6625003814697,8,,13,,14.9475002288818,15.1499996185303,18.0400009155273,11.6400003433228,6.01700019836426,16.2700004577637,16.2199993133545,20.2299995422363,17,14.2399997711182,23.0900001525879,10.6400003433228,42.2200012207031,32.2200012207031,17.3799991607666,13.7399997711182,33.7942008972168,,23.6200008392334,,6.31858015060425,,
2017-09-23 19:00:00,,17,18,,16,10,13,20,15,13,30,11.6290998458862,27,9,13.8312997817993,6,,13,,10.858099937439,17.2600002288818,13.6499996185303,17.2000007629395,8.46000957489014,18.9899997711182,28.3700008392334,23.4300003051758,13.1899995803833,14.2399997711182,12.4099998474121,13.6899995803833,39.5,27.1900005340576,28.5200004577637,13.7399997711182,37.7200012207031,,66.9800033569336,54.310001373291,6.09708023071289,,
2017-09-23 20:00:00,,19,9,,15,7,23,15,13,18,24,6.89684009552002,16,7,8.04059028625488,8,,9,,16.3533000946045,10.0500001907349,16.5,14.3999996185303,15.2200002670288,36.6199989318848,18.9200000762939,18.8400001525879,10.8599996566772,8.5,13.9799995422363,13.1400003433228,23.1499996185303,164.600006103516,20.8600006103516,18,26.176700592041,,42.5900001525879,,6.62599992752075,,
2017-09-23 21:00:00,,20,26,,17,12,24,18,18,10,15,8.68509006500244,13,7,7.67384004592896,12,,15,,11.9687995910645,5.89599990844727,28.4799995422363,20.9899997711182,7.11100006103516,16.1599998474121,10.8100004196167,12.3999996185303,7.55299997329712,6.12099981307983,8.5,22.8600006103516,104.900001525879,206.600006103516,14.9399995803833,10.9899997711182,23.2733001708984,,38.189998626709,34.2200012207031,10.6641998291016,,
2017-09-23 22:00:00,,26,20,,22,16,34,14,27,9,15,10.8078002929688,10,11,14.3711996078491,13,,8,,9.77933025360107,5.77799987792969,24.8799991607666,17.0699996948242,7.11100006103516,8.14000034332275,9.46000957489014,14.6499996185303,7.55299997329712,3.41499996185303,5.50099992752075,81.1999969482422,106.199996948242,134.600006103516,16.2399997711182,8.24001026153564,19.5142002105713,,20.9099998474121,31.2299995422363,12.897500038147,,
2017-09-23 23:00:00,,31,14,,18,14,17,15,41,6,14,10.6237001419067,6,11,5.6399998664856,13,,5,,12.0961999893188,3.625,8.13000011444092,14.0799999237061,4.95900011062622,7.48099994659424,6.75699996948242,5.85900020599365,4.9980001449585,3.41599988937378,2.74200010299683,93.6999969482422,96.6999969482422,38.0699996948242,10.8699998855591,8.24001026153564,12.5783004760742,,6.00400018692017,10.0699996948242,9.74499988555908,,
2017-09-24 00:00:00,,25,20,,18,6,16,15,26,9,22,14.0882997512817,5,11,13.1562995910645,14,,10,,8.35698986053467,2.1949999332428,8.14999008178711,8.74001026153564,1.72599995136261,6.78200006484985,5.40500020980835,4.35900020599365,4.7350001335144,3.41799998283386,8.18000984191895,60.4300003051758,49.0299987792969,24.4699993133545,10.6700000762939,8.24001026153564,10.8625001907349,,5.66499996185303,9.14000034332275,6.47967004776001,,
2017-09-24 01:00:00,,20,20,,12,6,13,14,13,8,16,13.6232995986938,4,8,10.0996999740601,16,,15,,8.56591987609863,5.08300018310547,8.13000011444092,7.47700023651123,1.09500002861023,9.10000991821289,4.05399990081787,2.02900004386902,4.7350001335144,3.41799998283386,5.43300008773804,37.4700012207031,29.9599990844727,16.2700004577637,8.14999008178711,6.41099977493286,10.4819002151489,,4.64900016784668,5.43100023269653,4.05417013168335,,
2017-09-24 02:00:00,,51,25,,14,10,19,15,14,9,11,7.69999980926514,16,9,12.2456998825073,16,,10,,5.98992013931274,8.49001026153564,8.13000011444092,5.78000020980835,1,10.6800003051758,4.06699991226196,1,4.73600006103516,3.41799998283386,5.05600023269653,29.5799999237061,27.1499996185303,14.4799995422363,8.14999008178711,3.2039999961853,9.07999992370605,,4.64900016784668,2.71600008010864,3.71050000190735,,
2017-09-24 03:00:00,,20,20,,14,10,12,19,14,9,14,1,8,8,17.1667003631592,13,,7,,4.84100008010864,6.79099988937378,7.60500001907349,8.35999965667725,1,7.51399993896484,4.05399990081787,13.25,4.7350001335144,1,4.19099998474121,24.8999996185303,19.0699996948242,16.5,5.39900016784668,5.49499988555908,5.68717002868652,,1.93900001049042,8.14999008178711,4.15307998657227,,
2017-09-24 04:00:00,,16,20,,13,11,13,14,15,10,13,4.32000017166138,10,8,11.2230997085571,11,,11,,7.02174997329712,5.47900009155273,8.32999992370605,5.5770001411438,1.7039999961853,3.88599991798401,5.40700006484985,10.0299997329712,4.73699998855591,3.41799998283386,2.71600008010864,34.1599998474121,13.6199998855591,11.3999996185303,5.59100008010864,8.24001026153564,2.53500008583069,,3.29399991035461,10.8400001525879,2.29817008972168,,
2017-09-24 05:00:00,,16,22,,19,19,16,23,18,12,11,6.0682201385498,13,11,16.5158004760742,11,,19,,5.71341991424561,3.96799993515015,8.17000007629395,8.0700101852417,1,2.76300001144409,5.80100011825562,11.5600004196167,4.73699998855591,3.41799998283386,5.40299987792969,27.3600006103516,10.8999996185303,12.2399997711182,10.6800003051758,5.49499988555908,6.01849985122681,,4.64900016784668,9.15999984741211,1.3954199552536,,
2017-09-24 06:00:00,,16,20,,18,18,21,15,20,12,13,8.08549022674561,10,11,13.727499961853,12,,12,,6.01967000961304,6.51800012588501,6.94899988174438,10.6300001144409,1,6.78000020980835,7.94399976730347,17.9500007629395,2.89599990844727,3.40899991989136,4.06899976730347,12.1700000762939,10.8999996185303,16.3199996948242,14.9399995803833,3.38800001144409,6.10916996002197,,3.29399991035461,10.8400001525879,1.16649997234344,,
2017-09-24 07:00:00,,17,12,,17,20,20,12,22,14,19,5.96400022506714,8,11,15.4825000762939,17,,8,,6.27458000183105,6.39900016784668,8.97000026702881,7.93400001525879,1.08399999141693,8.17000007629395,5.82600021362305,9.62800979614258,3.00399994850159,5.30399990081787,5.51000022888184,20.6700000762939,17.7099990844727,19.0400009155273,10.9300003051758,8.24001026153564,7.84383010864258,,4.30999994277954,10.8599996566772,1,,
2017-09-24 08:00:00,,15,19,,22,19,15,19,20,18,15,2.58556008338928,8,9,27.8733997344971,15,,14,,12.4917001724243,7.61499977111816,12.7600002288818,8.11999988555908,3.15700006484985,8.14000034332275,7.82100009918213,5.10200023651123,4.52600002288818,5.12900018692017,10.9899997711182,32.7400016784668,8.17000007629395,28.7299995422363,34.6100006103516,10.9899997711182,18.5492000579834,,12.7799997329712,17.5599994659424,1.17050004005432,,
2017-09-24 09:00:00,,20,17,,19,23,16,19,22,19,17,4.48000001907349,9,22,31.1749992370605,11,,9,,6.28016996383667,6.2649998664856,12.2200002670288,12.2200002670288,4.40700006484985,6.7810001373291,6.75699996948242,1,7.13500022888184,3.55900001525879,9.57999992370605,19.2399997711182,8.17000007629395,24.4699993133545,17.6700000762939,10.9899997711182,25.5991992950439,,24.9799995422363,33.2200012207031,1.9337500333786,,
2017-09-24 10:00:00,,17,18,,22,23,27,24,24,13,18,9.85982990264893,6,15,22.3024997711182,10,,10,,6.16083002090454,18.5400009155273,11.3199996948242,10.8500003814697,6.36700010299683,7.73799991607666,12.1599998474121,10.2799997329712,10.3699998855591,6.12099981307983,16.25,8.25998973846436,8.17000007629395,31.2700004577637,12.210000038147,13.7399997711182,17.2992000579834,,20.9099998474121,29.1700000762939,1.87167000770569,,
2017-09-24 11:00:00,,24,20,,21,25,26,21,20,18,15,6.73899984359741,6,11,24.5925006866455,11,,15,,8.66843032836914,11.0699996948242,9.67000007629395,11.0100002288818,7.11100006103516,8.14000034332275,9.46000957489014,4.44299983978271,17,3.6159999370575,14.8000001907349,8.63000011444092,7.85400009155273,17.6800003051758,20.8899993896484,10.9899997711182,23.3458003997803,,11.4200000762939,24.4200000762939,2.7649199962616,,
2017-09-24 12:00:00,,20,18,,22,18,22,24,17,15,26,6.90842008590698,7,9,22.9475002288818,8,,10,,5.78999996185303,6.67199993133545,8.14999008178711,11.3699998855591,4.40700006484985,8.14000034332275,10.8100004196167,2.23499989509583,7.55800008773804,6.12200021743774,10.9300003051758,7.6399998664856,8.17000007629395,19.0300006866455,20.3700008392334,8.19999980926514,42.1091995239258,,19.2199993133545,38.0200004577637,2.99008011817932,,
2017-09-24 13:00:00,,19,27,,15,18,25,18,18,12,15,4.69266986846924,6,7,18.0158004760742,7,,16,,15.9883003234863,6.78000020980835,9.80000019073486,16.9400005340576,5.75899982452393,8.38000011444092,10.8000001907349,6.36299991607666,4.7350001335144,5.37200021743774,6.7810001373291,4.59700012207031,10.8999996185303,20.3899993896484,12.2200002670288,8.24001026153564,50.4508018493652,,24.9699993133545,28.2900009155273,4.09133005142212,,
2017-09-24 14:00:00,,17,22,,16,12,19,19,17,10,15,5.05811023712158,6,9,12.0145998001099,5,,8,,22.0699996948242,5.2189998626709,16.6100006103516,12.9499998092651,6.43499994277954,7.84899997711182,13.5100002288818,5.06699991226196,1.91799998283386,1,6.78599977493286,7.21700000762939,8.85000991821289,11.3100004196167,17.6900005340576,13.7399997711182,34.11669921875,,20.9099998474121,36.5900001525879,4.00017023086548,,
2017-09-24 15:00:00,,14,20,,13,7,11,14,17,9,10,7.74007987976074,6,7,9.90207958221436,10,,6,,4.3769998550415,5.67399978637695,9.72999954223633,11.210000038147,7.11100006103516,6.78000020980835,12.1599998474121,2.83500003814697,1.7389999628067,1,4.53999996185303,8.10000991821289,8.17000007629395,9.52000045776367,17.6800003051758,13.7399997711182,26.5249996185303,,15.1499996185303,21.9300003051758,3.82791996002197,,
2017-09-24 16:00:00,,12,13,,11,4,14,13,12,9,11,2.10999989509583,9,8,4.91739988327026,11,,11,,6.18900012969971,8.82999992370605,8.13000011444092,7.81400012969971,6.41200017929077,4.72499990463257,8.10999965667725,1,1.71899998188019,1.30400002002716,1.52499997615814,5.89300012588501,9.11999988555908,14.9799995422363,20.8999996185303,13.7399997711182,33.5766983032227,,20.5699996948242,31.2299995422363,3.2572500705719,,
2017-09-24 17:00:00,,9,15,,11,9,10,11,14,10,11,,8,7,6.06116008758545,8,,10,,4.17642021179199,5.95300006866455,6.13500022888184,6.20599985122681,6.45699977874756,6.83599996566772,5.40500020980835,1,4.7350001335144,3.41799998283386,6.78599977493286,14.9799995422363,17.7099990844727,28.3700008392334,16.2999992370605,37,55.6725006103516,,31.75,42.7900009155273,3.14825010299683,,
2017-09-24 18:00:00,,13,11,,12,11,14,15,15,10,12,8.04782009124756,6,4,10.272500038147,9,,6,,15.6091995239258,6.11499977111816,8.14000034332275,8.97000026702881,12.5200004577637,10.8500003814697,5.40500020980835,2.52300000190735,10.3699998855591,3.41499996185303,5.23199987411499,14.5,31.3199996948242,32.6300010681152,52.8800010681152,28,75.3732986450195,,35.4799995422363,63.8199996948242,4.51483011245728,,
2017-09-24 19:00:00,,11,17,,18,11,16,15,11,9,9,1,4,4,11.0911998748779,9,,5,,8.08176040649414,6.15100002288818,11.289999961853,9.77999973297119,7.11100006103516,18.3199996948242,10.8100004196167,2.00600004196167,10.3699998855591,3.59999990463257,7.64099979400635,14.960000038147,68.2799987792969,88.8000030517578,92.0999984741211,43.9700012207031,122.050003051758,,46.6599998474121,73.3199005126953,5.64433002471924,,
2017-09-24 20:00:00,,16,18,,16,12,16,19,14,18,11,12.4879999160767,8,6,2.47111010551453,8,,10,,6.54724979400635,5.77899980545044,19.7399997711182,16.7099990844727,2.66100001335144,8.14000034332275,8.10999965667725,1.83700001239777,10.3699998855591,19,16.2700004577637,24.8099994659424,85.8000030517578,198.5,206.5,79.0999984741211,163.716995239258,,31.4200000762939,44.1500015258789,4.73150014877319,,
2017-09-24 21:00:00,,22,16,,13,12,22,18,28,16,12,6.29629993438721,6,9,2.55066990852356,10,,15,,8.12016010284424,6.14799976348877,9.5,10.8299999237061,1,6.78599977493286,8.10999965667725,3.67499995231628,17,23,18.6000003814697,21.9899997711182,87.1999969482422,259,290.600006103516,115.400001525879,177.091995239258,,35.8300018310547,42.0900001525879,4.49532985687256,,
2017-09-24 22:00:00,,27,15,,14,14,26,18,21,14,14,9.58376026153564,5,15,9.42300033569336,11,,10,,6.43908023834229,6.02500009536743,9.52000045776367,13.9300003051758,4.40700006484985,6.04300022125244,10.8100004196167,2.45099997520447,7.55399990081787,26,6.97800016403198,15.6899995803833,281.899993896484,488.100006103516,268.799987792969,162.100006103516,117.958000183105,,32.7799987792969,50.2400016784668,4.48667001724243,,
2017-09-24 23:00:00,,29,18,,21,15,28,20,25,16,21,8.69575977325439,9,6,2.86067008972168,10,,12,,9.24100017547607,4.97399997711182,8.14000034332275,10.6700000762939,5.75899982452393,9.49001026153564,8.10999965667725,16.0900001525879,8.94999980926514,8.72999954223633,8.8200101852417,21.6399993896484,192,307.299987792969,133.100006103516,96.1999969482422,80.0066986083984,,19.5599994659424,16.2900009155273,3.48950004577637,,
2017-09-25 00:00:00,,25,17,,16,15,28,17,18,17,22,10.9499998092651,10,4,1,11,,20,,1.27450001239777,2.93400001525879,8.14000034332275,10.0799999237061,7.1100001335144,8.14000034332275,6.75799989700317,21.9799995422363,7.56400012969971,8.84000015258789,8.14000034332275,41.6100006103516,237,213.5,45.2599983215332,203.600006103516,76.6707992553711,,11.4300003051758,20.3700008392334,2.0552499294281,,
2017-09-25 01:00:00,,15,19,,19,17,22,18,17,13,23,5.77708005905151,13,4,17.2672004699707,11,,19,,7.40432977676392,3.04800009727478,9.03999042510986,8.0700101852417,8.46000957489014,8.14000034332275,6.75899982452393,12.1099996566772,5.59200000762939,8.84000015258789,6.78999996185303,64.9000015258789,121.199996948242,65.870002746582,12.8999996185303,128.600006103516,57.2667007446289,,8.72000026702881,13.5799999237061,4.13708019256592,,
2017-09-25 02:00:00,,16,15,,18,21,18,20,18,26,23,1.55999994277954,7,7,10.0671997070312,12,,11,,11.3950004577637,7.92899990081787,17.1499996185303,13.0500001907349,5.75799989700317,7.52799987792969,8.10999965667725,4.34700012207031,7.55600023269653,6.1269998550415,6.79099988937378,70.629997253418,54.4799995422363,57.1100006103516,9.75,178.600006103516,58.5825004577637,,4.65000009536743,9.05000019073486,5.82983016967773,,
2017-09-25 03:00:00,,15,20,,23,21,24,24,19,18,22,7.43991994857788,4,8,11.0671997070312,13,,13,,2.774169921875,7.11399984359741,8.97000026702881,8.14000034332275,7.1100001335144,3.92499995231628,6.75899982452393,4.03499984741211,5.91200017929077,7.25500011444092,6.79099988937378,95.4000015258789,51.75,68.0800018310547,8.19999980926514,99.3000030517578,33.7407989501953,,6.3439998626709,5.06899976730347,4.87841987609863,,
2017-09-25 04:00:00,,17,13,,22,20,27,22,13,41,25,7.75750017166138,6,10,1.03433001041412,13,,11,,4.54567003250122,6.14499998092651,10.9200000762939,6.43800020217896,7.1100001335144,4.38899993896484,8.07999992370605,1,4.73699998855591,8.82999992370605,6.78900003433228,71.0100021362305,89.6999969482422,24.4500007629395,12.2200002670288,49.3699989318848,24.403299331665,,3.29399991035461,14.2799997329712,4.11775016784668,,
2017-09-25 05:00:00,,19,17,,36,27,36,28,16,33,26,2.52999997138977,12,16,14.8338003158569,11,,9,,11.8482999801636,6.05100011825562,13.710000038147,15.3699998855591,15.3400001525879,8.14000034332275,6.18200016021729,13.8900003433228,7.55600023269653,8.5,8.15999984741211,57.6599998474121,42.2200012207031,19.0400009155273,35.25,41.2200012207031,23.6025009155273,,4.64900016784668,13.5799999237061,3.51658010482788,,
2017-09-25 06:00:00,,23,22,,39,39,36,31,28,33,27,9.73890972137451,12,8,10.463399887085,8,,14,,12.3424997329712,7.19000005722046,17.6700000762939,20.8099994659424,17.0200004577637,18.0799999237061,8.10999965667725,18.0200004577637,7.55800008773804,8.82999992370605,6.78800010681152,20.2700004577637,25.8799991607666,38.0699996948242,43.4500007629395,41.2200012207031,53.9124984741211,,13.8000001907349,38.0200004577637,3.61649990081787,,
2017-09-25 07:00:00,,35,28,,41,36,37,43,24,33,32,7.95144987106323,9,15,28.1916999816895,11,,17,,9.33742046356201,20.7399997711182,18.6399993896484,20,8.46000957489014,,14.8699998855591,26.9500007629395,7.55800008773804,14.2399997711182,6.78800010681152,27.9500007629395,54.4799995422363,35.3300018310547,53.8400001525879,96.1999969482422,74.9141998291016,,19.2199993133545,40.7299995422363,2.90383005142212,,
2017-09-25 08:00:00,,33,24,,43,37,34,37,19,24,40,14.6324996948242,15,10,39.3065986633301,15,,11,,16.5825004577637,19.2099990844727,24.4500007629395,19,11.7600002288818,26.5499992370605,8.11999988555908,14.9300003051758,7.7480001449585,6.12099981307983,3.95799994468689,23.5900001525879,58.560001373291,30.3700008392334,82.1999969482422,63.2099990844727,31.0958003997803,,16.8500003814697,32.5900001525879,1,,
