Publicacion,Fecha,Total
Defunciones_2020-07-07,2020-06-04,148.0
Defunciones_2020-07-08,2020-06-04,148.0
Defunciones_2020-07-09,2020-06-04,148.0
Defunciones_2020-07-10,2020-06-04,148.0
Defunciones_2020-07-11,2020-06-04,148.0
Defunciones_2020-07-12,2020-06-04,148.0
Defunciones_2020-07-13,2020-06-04,148.0
Defunciones_2020-07-14,2020-06-04,148.0
Defunciones_2020-07-15,2020-06-04,148.0
Defunciones_2020-07-16,2020-06-04,148.0
Defunciones_2020-06-07,2020-06-05,20.0
Defunciones_2020-06-08,2020-06-05,24.0
Defunciones_2020-06-09,2020-06-05,25.0
Defunciones_2020-06-10,2020-06-05,45.0
Defunciones_2020-06-11,2020-06-05,46.0
Defunciones_2020-06-12,2020-06-05,74.0
Defunciones_2020-06-13,2020-06-05,99.0
Defunciones_2020-06-14,2020-06-05,120.0
Defunciones_2020-06-15,2020-06-05,129.0
Defunciones_2020-06-16,2020-06-05,129.0
Defunciones_2020-06-17,2020-06-05,137.0
Defunciones_2020-06-18,2020-06-05,139.0
Defunciones_2020-06-19,2020-06-05,144.0
Defunciones_2020-06-20,2020-06-05,146.0
Defunciones_2020-06-21,2020-06-05,148.0
Defunciones_2020-06-22,2020-06-05,148.0
Defunciones_2020-06-23,2020-06-05,148.0
Defunciones_2020-06-24,2020-06-05,148.0
Defunciones_2020-06-25,2020-06-05,148.0
Defunciones_2020-06-26,2020-06-05,150.0
Defunciones_2020-06-27,2020-06-05,155.0
Defunciones_2020-06-28,2020-06-05,155.0
Defunciones_2020-06-29,2020-06-05,155.0
Defunciones_2020-06-30,2020-06-05,155.0
Defunciones_2020-07-01,2020-06-05,155.0
Defunciones_2020-07-02,2020-06-05,155.0
Defunciones_2020-07-03,2020-06-05,155.0
Defunciones_2020-07-04,2020-06-05,155.0
Defunciones_2020-07-05,2020-06-05,155.0
Defunciones_2020-07-06,2020-06-05,155.0
Defunciones_2020-07-07,2020-06-05,155.0
Defunciones_2020-07-08,2020-06-05,155.0
Defunciones_2020-07-09,2020-06-05,155.0
Defunciones_2020-07-10,2020-06-05,156.0
Defunciones_2020-07-11,2020-06-05,156.0
Defunciones_2020-07-12,2020-06-05,156.0
Defunciones_2020-07-13,2020-06-05,156.0
Defunciones_2020-07-14,2020-06-05,156.0
Defunciones_2020-07-15,2020-06-05,156.0
Defunciones_2020-07-16,2020-06-05,156.0
Defunciones_2020-06-07,2020-06-06,
Defunciones_2020-06-08,2020-06-06,2.0
Defunciones_2020-06-09,2020-06-06,7.0
Defunciones_2020-06-10,2020-06-06,56.0
Defunciones_2020-06-11,2020-06-06,67.0
Defunciones_2020-06-12,2020-06-06,91.0
Defunciones_2020-06-13,2020-06-06,118.0
Defunciones_2020-06-14,2020-06-06,136.0
Defunciones_2020-06-15,2020-06-06,140.0
Defunciones_2020-06-16,2020-06-06,143.0
Defunciones_2020-06-17,2020-06-06,146.0
Defunciones_2020-06-18,2020-06-06,148.0
Defunciones_2020-06-19,2020-06-06,154.0
Defunciones_2020-06-20,2020-06-06,154.0
Defunciones_2020-06-21,2020-06-06,154.0
Defunciones_2020-06-22,2020-06-06,155.0
Defunciones_2020-06-23,2020-06-06,155.0
Defunciones_2020-06-24,2020-06-06,155.0
Defunciones_2020-06-25,2020-06-06,155.0
Defunciones_2020-06-26,2020-06-06,156.0
Defunciones_2020-06-27,2020-06-06,158.0
Defunciones_2020-06-28,2020-06-06,158.0
Defunciones_2020-06-29,2020-06-06,158.0
Defunciones_2020-06-30,2020-06-06,158.0
Defunciones_2020-07-01,2020-06-06,158.0
Defunciones_2020-07-02,2020-06-06,158.0
Defunciones_2020-07-03,2020-06-06,158.0
Defunciones_2020-07-04,2020-06-06,159.0
Defunciones_2020-07-05,2020-06-06,159.0
Defunciones_2020-07-06,2020-06-06,159.0
Defunciones_2020-07-07,2020-06-06,159.0
Defunciones_2020-07-08,2020-06-06,160.0
Defunciones_2020-07-09,2020-06-06,160.0
Defunciones_2020-07-10,2020-06-06,160.0
Defunciones_2020-07-11,2020-06-06,160.0
Defunciones_2020-07-12,2020-06-06,160.0
Defunciones_2020-07-13,2020-06-06,160.0
Defunciones_2020-07-14,2020-06-06,160.0
Defunciones_2020-07-15,2020-06-06,160.0
Defunciones_2020-07-16,2020-06-06,160.0
Defunciones_2020-06-07,2020-06-07,
Defunciones_2020-06-08,2020-06-07,
Defunciones_2020-06-09,2020-06-07,0.0
Defunciones_2020-06-10,2020-06-07,76.0
Defunciones_2020-06-11,2020-06-07,98.0
Defunciones_2020-06-12,2020-06-07,115.0
Defunciones_2020-06-13,2020-06-07,121.0
Defunciones_2020-06-14,2020-06-07,131.0
Defunciones_2020-06-15,2020-06-07,132.0
Defunciones_2020-06-16,2020-06-07,132.0
Defunciones_2020-06-17,2020-06-07,139.0
Defunciones_2020-06-18,2020-06-07,139.0
Defunciones_2020-06-19,2020-06-07,143.0
Defunciones_2020-06-20,2020-06-07,144.0
Defunciones_2020-06-21,2020-06-07,144.0
Defunciones_2020-06-22,2020-06-07,144.0
Defunciones_2020-06-23,2020-06-07,144.0
Defunciones_2020-06-24,2020-06-07,144.0
Defunciones_2020-06-25,2020-06-07,145.0
Defunciones_2020-06-26,2020-06-07,145.0
Defunciones_2020-06-27,2020-06-07,147.0
Defunciones_2020-06-28,2020-06-07,147.0
Defunciones_2020-06-29,2020-06-07,147.0
Defunciones_2020-06-30,2020-06-07,148.0
Defunciones_2020-07-01,2020-06-07,148.0
Defunciones_2020-07-02,2020-06-07,148.0
Defunciones_2020-07-03,2020-06-07,148.0
Defunciones_2020-07-04,2020-06-07,148.0
Defunciones_2020-07-05,2020-06-07,148.0
Defunciones_2020-07-06,2020-06-07,148.0
Defunciones_2020-07-07,2020-06-07,148.0
Defunciones_2020-07-08,2020-06-07,148.0
Defunciones_2020-07-09,2020-06-07,148.0
Defunciones_2020-07-10,2020-06-07,148.0
Defunciones_2020-07-11,2020-06-07,148.0
Defunciones_2020-07-12,2020-06-07,148.0
Defunciones_2020-07-13,2020-06-07,148.0
Defunciones_2020-07-14,2020-06-07,148.0
Defunciones_2020-07-15,2020-06-07,148.0
Defunciones_2020-07-16,2020-06-07,148.0
Defunciones_2020-06-07,2020-06-08,
Defunciones_2020-06-08,2020-06-08,
Defunciones_2020-06-09,2020-06-08,
Defunciones_2020-06-10,2020-06-08,19.0
Defunciones_2020-06-11,2020-06-08,79.0
Defunciones_2020-06-12,2020-06-08,101.0
Defunciones_2020-06-13,2020-06-08,114.0
Defunciones_2020-06-14,2020-06-08,125.0
Defunciones_2020-06-15,2020-06-08,125.0
Defunciones_2020-06-16,2020-06-08,125.0
Defunciones_2020-06-17,2020-06-08,126.0
Defunciones_2020-06-18,2020-06-08,129.0
Defunciones_2020-06-19,2020-06-08,132.0
Defunciones_2020-06-20,2020-06-08,134.0
Defunciones_2020-06-21,2020-06-08,135.0
Defunciones_2020-06-22,2020-06-08,135.0
Defunciones_2020-06-23,2020-06-08,135.0
Defunciones_2020-06-24,2020-06-08,135.0
Defunciones_2020-06-25,2020-06-08,135.0
Defunciones_2020-06-26,2020-06-08,135.0
Defunciones_2020-06-27,2020-06-08,137.0
Defunciones_2020-06-28,2020-06-08,138.0
Defunciones_2020-06-29,2020-06-08,138.0
Defunciones_2020-06-30,2020-06-08,138.0
Defunciones_2020-07-01,2020-06-08,138.0
Defunciones_2020-07-02,2020-06-08,138.0
Defunciones_2020-07-03,2020-06-08,139.0
Defunciones_2020-07-04,2020-06-08,139.0
Defunciones_2020-07-05,2020-06-08,139.0
Defunciones_2020-07-06,2020-06-08,139.0
Defunciones_2020-07-07,2020-06-08,139.0
Defunciones_2020-07-08,2020-06-08,139.0
Defunciones_2020-07-09,2020-06-08,139.0
Defunciones_2020-07-10,2020-06-08,139.0
Defunciones_2020-07-11,2020-06-08,139.0
Defunciones_2020-07-12,2020-06-08,139.0
Defunciones_2020-07-13,2020-06-08,139.0
Defunciones_2020-07-14,2020-06-08,139.0
Defunciones_2020-07-15,2020-06-08,139.0
Defunciones_2020-07-16,2020-06-08,139.0
Defunciones_2020-06-07,2020-06-09,
Defunciones_2020-06-08,2020-06-09,
Defunciones_2020-06-09,2020-06-09,
Defunciones_2020-06-10,2020-06-09,
Defunciones_2020-06-11,2020-06-09,20.0
Defunciones_2020-06-12,2020-06-09,112.0
Defunciones_2020-06-13,2020-06-09,127.0
Defunciones_2020-06-14,2020-06-09,140.0
Defunciones_2020-06-15,2020-06-09,141.0
Defunciones_2020-06-16,2020-06-09,143.0
Defunciones_2020-06-17,2020-06-09,150.0
Defunciones_2020-06-18,2020-06-09,158.0
Defunciones_2020-06-19,2020-06-09,160.0
Defunciones_2020-06-20,2020-06-09,166.0
Defunciones_2020-06-21,2020-06-09,167.0
Defunciones_2020-06-22,2020-06-09,168.0
Defunciones_2020-06-23,2020-06-09,168.0
Defunciones_2020-06-24,2020-06-09,168.0
Defunciones_2020-06-25,2020-06-09,169.0
Defunciones_2020-06-26,2020-06-09,169.0
Defunciones_2020-06-27,2020-06-09,171.0
Defunciones_2020-06-28,2020-06-09,171.0
Defunciones_2020-06-29,2020-06-09,171.0
Defunciones_2020-06-30,2020-06-09,171.0
Defunciones_2020-07-01,2020-06-09,171.0
Defunciones_2020-07-02,2020-06-09,171.0
Defunciones_2020-07-03,2020-06-09,171.0
Defunciones_2020-07-04,2020-06-09,171.0
Defunciones_2020-07-05,2020-06-09,171.0
Defunciones_2020-07-06,2020-06-09,171.0
Defunciones_2020-07-07,2020-06-09,171.0
Defunciones_2020-07-08,2020-06-09,171.0
Defunciones_2020-07-09,2020-06-09,171.0
Defunciones_2020-07-10,2020-06-09,172.0
Defunciones_2020-07-11,2020-06-09,172.0
Defunciones_2020-07-12,2020-06-09,172.0
Defunciones_2020-07-13,2020-06-09,172.0
Defunciones_2020-07-14,2020-06-09,172.0
Defunciones_2020-07-15,2020-06-09,172.0
Defunciones_2020-07-16,2020-06-09,172.0
Defunciones_2020-06-07,2020-06-10,
Defunciones_2020-06-08,2020-06-10,
Defunciones_2020-06-09,2020-06-10,
Defunciones_2020-06-10,2020-06-10,
Defunciones_2020-06-11,2020-06-10,
Defunciones_2020-06-12,2020-06-10,23.0
Defunciones_2020-06-13,2020-06-10,97.0
Defunciones_2020-06-14,2020-06-10,123.0
Defunciones_2020-06-15,2020-06-10,125.0
Defunciones_2020-06-16,2020-06-10,125.0
Defunciones_2020-06-17,2020-06-10,131.0
Defunciones_2020-06-18,2020-06-10,144.0
Defunciones_2020-06-19,2020-06-10,150.0
Defunciones_2020-06-20,2020-06-10,152.0
Defunciones_2020-06-21,2020-06-10,153.0
Defunciones_2020-06-22,2020-06-10,153.0
Defunciones_2020-06-23,2020-06-10,153.0
Defunciones_2020-06-24,2020-06-10,154.0
Defunciones_2020-06-25,2020-06-10,154.0
Defunciones_2020-06-26,2020-06-10,154.0
Defunciones_2020-06-27,2020-06-10,156.0
Defunciones_2020-06-28,2020-06-10,156.0
Defunciones_2020-06-29,2020-06-10,156.0
Defunciones_2020-06-30,2020-06-10,157.0
Defunciones_2020-07-01,2020-06-10,157.0
Defunciones_2020-07-02,2020-06-10,158.0
Defunciones_2020-07-03,2020-06-10,158.0
Defunciones_2020-07-04,2020-06-10,158.0
Defunciones_2020-07-05,2020-06-10,158.0
Defunciones_2020-07-06,2020-06-10,158.0
Defunciones_2020-07-07,2020-06-10,158.0
Defunciones_2020-07-08,2020-06-10,158.0
Defunciones_2020-07-09,2020-06-10,158.0
Defunciones_2020-07-10,2020-06-10,158.0
Defunciones_2020-07-11,2020-06-10,158.0
Defunciones_2020-07-12,2020-06-10,158.0
Defunciones_2020-07-13,2020-06-10,158.0
Defunciones_2020-07-14,2020-06-10,158.0
Defunciones_2020-07-15,2020-06-10,158.0
Defunciones_2020-07-16,2020-06-10,158.0
Defunciones_2020-06-07,2020-06-11,
Defunciones_2020-06-08,2020-06-11,
Defunciones_2020-06-09,2020-06-11,
Defunciones_2020-06-10,2020-06-11,
Defunciones_2020-06-11,2020-06-11,
Defunciones_2020-06-12,2020-06-11,
Defunciones_2020-06-13,2020-06-11,29.0
Defunciones_2020-06-14,2020-06-11,110.0
Defunciones_2020-06-15,2020-06-11,113.0
Defunciones_2020-06-16,2020-06-11,113.0
Defunciones_2020-06-17,2020-06-11,118.0
Defunciones_2020-06-18,2020-06-11,136.0
Defunciones_2020-06-19,2020-06-11,144.0
Defunciones_2020-06-20,2020-06-11,150.0
Defunciones_2020-06-21,2020-06-11,158.0
Defunciones_2020-06-22,2020-06-11,158.0
Defunciones_2020-06-23,2020-06-11,158.0
Defunciones_2020-06-24,2020-06-11,159.0
Defunciones_2020-06-25,2020-06-11,159.0
Defunciones_2020-06-26,2020-06-11,159.0
Defunciones_2020-06-27,2020-06-11,159.0
Defunciones_2020-06-28,2020-06-11,159.0
Defunciones_2020-06-29,2020-06-11,159.0
Defunciones_2020-06-30,2020-06-11,161.0
Defunciones_2020-07-01,2020-06-11,161.0
Defunciones_2020-07-02,2020-06-11,161.0
Defunciones_2020-07-03,2020-06-11,161.0
Defunciones_2020-07-04,2020-06-11,161.0
Defunciones_2020-07-05,2020-06-11,161.0
Defunciones_2020-07-06,2020-06-11,161.0
Defunciones_2020-07-07,2020-06-11,161.0
Defunciones_2020-07-08,2020-06-11,161.0
Defunciones_2020-07-09,2020-06-11,161.0
Defunciones_2020-07-10,2020-06-11,161.0
Defunciones_2020-07-11,2020-06-11,161.0
Defunciones_2020-07-12,2020-06-11,161.0
Defunciones_2020-07-13,2020-06-11,161.0
Defunciones_2020-07-14,2020-06-11,161.0
Defunciones_2020-07-15,2020-06-11,161.0
Defunciones_2020-07-16,2020-06-11,161.0
Defunciones_2020-06-07,2020-06-12,
Defunciones_2020-06-08,2020-06-12,
Defunciones_2020-06-09,2020-06-12,
Defunciones_2020-06-10,2020-06-12,
Defunciones_2020-06-11,2020-06-12,
Defunciones_2020-06-12,2020-06-12,
Defunciones_2020-06-13,2020-06-12,
Defunciones_2020-06-14,2020-06-12,24.0
Defunciones_2020-06-15,2020-06-12,37.0
Defunciones_2020-06-16,2020-06-12,39.0
Defunciones_2020-06-17,2020-06-12,64.0
Defunciones_2020-06-18,2020-06-12,87.0
Defunciones_2020-06-19,2020-06-12,117.0
Defunciones_2020-06-20,2020-06-12,138.0
Defunciones_2020-06-21,2020-06-12,149.0
Defunciones_2020-06-22,2020-06-12,152.0
Defunciones_2020-06-23,2020-06-12,152.0
Defunciones_2020-06-24,2020-06-12,156.0
Defunciones_2020-06-25,2020-06-12,157.0
Defunciones_2020-06-26,2020-06-12,158.0
Defunciones_2020-06-27,2020-06-12,160.0
Defunciones_2020-06-28,2020-06-12,160.0
Defunciones_2020-06-29,2020-06-12,160.0
Defunciones_2020-06-30,2020-06-12,160.0
Defunciones_2020-07-01,2020-06-12,160.0
Defunciones_2020-07-02,2020-06-12,162.0
Defunciones_2020-07-03,2020-06-12,162.0
Defunciones_2020-07-04,2020-06-12,162.0
Defunciones_2020-07-05,2020-06-12,162.0
Defunciones_2020-07-06,2020-06-12,162.0
Defunciones_2020-07-07,2020-06-12,162.0
Defunciones_2020-07-08,2020-06-12,162.0
Defunciones_2020-07-09,2020-06-12,162.0
Defunciones_2020-07-10,2020-06-12,162.0
Defunciones_2020-07-11,2020-06-12,162.0
Defunciones_2020-07-12,2020-06-12,163.0
Defunciones_2020-07-13,2020-06-12,163.0
Defunciones_2020-07-14,2020-06-12,163.0
Defunciones_2020-07-15,2020-06-12,163.0
Defunciones_2020-07-16,2020-06-12,165.0
Defunciones_2020-06-07,2020-06-13,
Defunciones_2020-06-08,2020-06-13,
Defunciones_2020-06-09,2020-06-13,
Defunciones_2020-06-10,2020-06-13,
Defunciones_2020-06-11,2020-06-13,
Defunciones_2020-06-12,2020-06-13,
Defunciones_2020-06-13,2020-06-13,
Defunciones_2020-06-14,2020-06-13,
Defunciones_2020-06-15,2020-06-13,1.0
Defunciones_2020-06-16,2020-06-13,9.0
Defunciones_2020-06-17,2020-06-13,66.0
Defunciones_2020-06-18,2020-06-13,97.0
Defunciones_2020-06-19,2020-06-13,112.0
Defunciones_2020-06-20,2020-06-13,129.0
Defunciones_2020-06-21,2020-06-13,147.0
Defunciones_2020-06-22,2020-06-13,153.0
Defunciones_2020-06-23,2020-06-13,153.0
Defunciones_2020-06-24,2020-06-13,164.0
Defunciones_2020-06-25,2020-06-13,163.0
Defunciones_2020-06-26,2020-06-13,164.0
Defunciones_2020-06-27,2020-06-13,169.0
Defunciones_2020-06-28,2020-06-13,169.0
Defunciones_2020-06-29,2020-06-13,169.0
Defunciones_2020-06-30,2020-06-13,169.0
Defunciones_2020-07-01,2020-06-13,169.0
Defunciones_2020-07-02,2020-06-13,171.0
Defunciones_2020-07-03,2020-06-13,172.0
Defunciones_2020-07-04,2020-06-13,173.0
Defunciones_2020-07-05,2020-06-13,173.0
Defunciones_2020-07-06,2020-06-13,173.0
Defunciones_2020-07-07,2020-06-13,173.0
Defunciones_2020-07-08,2020-06-13,173.0
Defunciones_2020-07-09,2020-06-13,173.0
Defunciones_2020-07-10,2020-06-13,173.0
Defunciones_2020-07-11,2020-06-13,173.0
Defunciones_2020-07-12,2020-06-13,173.0
Defunciones_2020-07-13,2020-06-13,173.0
Defunciones_2020-07-14,2020-06-13,173.0
Defunciones_2020-07-15,2020-06-13,173.0
Defunciones_2020-07-16,2020-06-13,173.0
Defunciones_2020-06-07,2020-06-14,
Defunciones_2020-06-08,2020-06-14,
Defunciones_2020-06-09,2020-06-14,
Defunciones_2020-06-10,2020-06-14,
Defunciones_2020-06-11,2020-06-14,
Defunciones_2020-06-12,2020-06-14,
Defunciones_2020-06-13,2020-06-14,
Defunciones_2020-06-14,2020-06-14,
Defunciones_2020-06-15,2020-06-14,
Defunciones_2020-06-16,2020-06-14,2.0
Defunciones_2020-06-17,2020-06-14,80.0
Defunciones_2020-06-18,2020-06-14,106.0
Defunciones_2020-06-19,2020-06-14,119.0
Defunciones_2020-06-20,2020-06-14,130.0
Defunciones_2020-06-21,2020-06-14,146.0
Defunciones_2020-06-22,2020-06-14,147.0
Defunciones_2020-06-23,2020-06-14,147.0
Defunciones_2020-06-24,2020-06-14,150.0
Defunciones_2020-06-25,2020-06-14,150.0
Defunciones_2020-06-26,2020-06-14,150.0
Defunciones_2020-06-27,2020-06-14,150.0
Defunciones_2020-06-28,2020-06-14,150.0
Defunciones_2020-06-29,2020-06-14,150.0
Defunciones_2020-06-30,2020-06-14,151.0
Defunciones_2020-07-01,2020-06-14,151.0
Defunciones_2020-07-02,2020-06-14,151.0
Defunciones_2020-07-03,2020-06-14,151.0
Defunciones_2020-07-04,2020-06-14,151.0
Defunciones_2020-07-05,2020-06-14,151.0
Defunciones_2020-07-06,2020-06-14,151.0
Defunciones_2020-07-07,2020-06-14,151.0
Defunciones_2020-07-08,2020-06-14,151.0
Defunciones_2020-07-09,2020-06-14,151.0
Defunciones_2020-07-10,2020-06-14,151.0
Defunciones_2020-07-11,2020-06-14,151.0
Defunciones_2020-07-12,2020-06-14,151.0
Defunciones_2020-07-13,2020-06-14,151.0
Defunciones_2020-07-14,2020-06-14,151.0
Defunciones_2020-07-15,2020-06-14,151.0
Defunciones_2020-07-16,2020-06-14,151.0
Defunciones_2020-06-07,2020-06-15,
Defunciones_2020-06-08,2020-06-15,
Defunciones_2020-06-09,2020-06-15,
Defunciones_2020-06-10,2020-06-15,
Defunciones_2020-06-11,2020-06-15,
Defunciones_2020-06-12,2020-06-15,
Defunciones_2020-06-13,2020-06-15,
Defunciones_2020-06-14,2020-06-15,
Defunciones_2020-06-15,2020-06-15,
Defunciones_2020-06-16,2020-06-15,
Defunciones_2020-06-17,2020-06-15,18.0
Defunciones_2020-06-18,2020-06-15,87.0
Defunciones_2020-06-19,2020-06-15,108.0
Defunciones_2020-06-20,2020-06-15,123.0
Defunciones_2020-06-21,2020-06-15,134.0
Defunciones_2020-06-22,2020-06-15,134.0
Defunciones_2020-06-23,2020-06-15,134.0
Defunciones_2020-06-24,2020-06-15,143.0
Defunciones_2020-06-25,2020-06-15,143.0
Defunciones_2020-06-26,2020-06-15,142.0
Defunciones_2020-06-27,2020-06-15,144.0
Defunciones_2020-06-28,2020-06-15,146.0
Defunciones_2020-06-29,2020-06-15,146.0
Defunciones_2020-06-30,2020-06-15,146.0
Defunciones_2020-07-01,2020-06-15,146.0
Defunciones_2020-07-02,2020-06-15,147.0
Defunciones_2020-07-03,2020-06-15,147.0
Defunciones_2020-07-04,2020-06-15,147.0
Defunciones_2020-07-05,2020-06-15,147.0
Defunciones_2020-07-06,2020-06-15,147.0
Defunciones_2020-07-07,2020-06-15,147.0
Defunciones_2020-07-08,2020-06-15,147.0
Defunciones_2020-07-09,2020-06-15,147.0
Defunciones_2020-07-10,2020-06-15,147.0
Defunciones_2020-07-11,2020-06-15,148.0
Defunciones_2020-07-12,2020-06-15,148.0
Defunciones_2020-07-13,2020-06-15,148.0
Defunciones_2020-07-14,2020-06-15,148.0
Defunciones_2020-07-15,2020-06-15,148.0
Defunciones_2020-07-16,2020-06-15,148.0
Defunciones_2020-06-07,2020-06-16,
Defunciones_2020-06-08,2020-06-16,
Defunciones_2020-06-09,2020-06-16,
Defunciones_2020-06-10,2020-06-16,
Defunciones_2020-06-11,2020-06-16,
Defunciones_2020-06-12,2020-06-16,
Defunciones_2020-06-13,2020-06-16,
Defunciones_2020-06-14,2020-06-16,
Defunciones_2020-06-15,2020-06-16,
Defunciones_2020-06-16,2020-06-16,
Defunciones_2020-06-17,2020-06-16,
Defunciones_2020-06-18,2020-06-16,22.0
Defunciones_2020-06-19,2020-06-16,116.0
Defunciones_2020-06-20,2020-06-16,144.0
Defunciones_2020-06-21,2020-06-16,152.0
Defunciones_2020-06-22,2020-06-16,153.0
Defunciones_2020-06-23,2020-06-16,153.0
Defunciones_2020-06-24,2020-06-16,159.0
Defunciones_2020-06-25,2020-06-16,161.0
Defunciones_2020-06-26,2020-06-16,161.0
Defunciones_2020-06-27,2020-06-16,165.0
Defunciones_2020-06-28,2020-06-16,166.0
Defunciones_2020-06-29,2020-06-16,166.0
Defunciones_2020-06-30,2020-06-16,167.0
Defunciones_2020-07-01,2020-06-16,167.0
Defunciones_2020-07-02,2020-06-16,167.0
Defunciones_2020-07-03,2020-06-16,167.0
Defunciones_2020-07-04,2020-06-16,167.0
Defunciones_2020-07-05,2020-06-16,167.0
Defunciones_2020-07-06,2020-06-16,167.0
Defunciones_2020-07-07,2020-06-16,167.0
Defunciones_2020-07-08,2020-06-16,167.0
Defunciones_2020-07-09,2020-06-16,167.0
Defunciones_2020-07-10,2020-06-16,167.0
Defunciones_2020-07-11,2020-06-16,167.0
Defunciones_2020-07-12,2020-06-16,167.0
Defunciones_2020-07-13,2020-06-16,167.0
Defunciones_2020-07-14,2020-06-16,167.0
Defunciones_2020-07-15,2020-06-16,167.0
Defunciones_2020-07-16,2020-06-16,167.0
Defunciones_2020-06-07,2020-06-17,
Defunciones_2020-06-08,2020-06-17,
Defunciones_2020-06-09,2020-06-17,
Defunciones_2020-06-10,2020-06-17,
Defunciones_2020-06-11,2020-06-17,
Defunciones_2020-06-12,2020-06-17,
Defunciones_2020-06-13,2020-06-17,
Defunciones_2020-06-14,2020-06-17,
Defunciones_2020-06-15,2020-06-17,
Defunciones_2020-06-16,2020-06-17,
Defunciones_2020-06-17,2020-06-17,
Defunciones_2020-06-18,2020-06-17,
Defunciones_2020-06-19,2020-06-17,30.0
Defunciones_2020-06-20,2020-06-17,103.0
Defunciones_2020-06-21,2020-06-17,128.0
Defunciones_2020-06-22,2020-06-17,128.0
Defunciones_2020-06-23,2020-06-17,128.0
Defunciones_2020-06-24,2020-06-17,143.0
Defunciones_2020-06-25,2020-06-17,152.0
Defunciones_2020-06-26,2020-06-17,162.0
Defunciones_2020-06-27,2020-06-17,165.0
Defunciones_2020-06-28,2020-06-17,165.0
Defunciones_2020-06-29,2020-06-17,165.0
Defunciones_2020-06-30,2020-06-17,165.0
Defunciones_2020-07-01,2020-06-17,165.0
Defunciones_2020-07-02,2020-06-17,165.0
Defunciones_2020-07-03,2020-06-17,165.0
Defunciones_2020-07-04,2020-06-17,167.0
Defunciones_2020-07-05,2020-06-17,167.0
Defunciones_2020-07-06,2020-06-17,167.0
Defunciones_2020-07-07,2020-06-17,167.0
Defunciones_2020-07-08,2020-06-17,169.0
Defunciones_2020-07-09,2020-06-17,169.0
Defunciones_2020-07-10,2020-06-17,169.0
Defunciones_2020-07-11,2020-06-17,169.0
Defunciones_2020-07-12,2020-06-17,169.0
Defunciones_2020-07-13,2020-06-17,169.0
Defunciones_2020-07-14,2020-06-17,169.0
Defunciones_2020-07-15,2020-06-17,169.0
Defunciones_2020-07-16,2020-06-17,169.0
Defunciones_2020-06-07,2020-06-18,
Defunciones_2020-06-08,2020-06-18,
Defunciones_2020-06-09,2020-06-18,
Defunciones_2020-06-10,2020-06-18,
Defunciones_2020-06-11,2020-06-18,
Defunciones_2020-06-12,2020-06-18,
Defunciones_2020-06-13,2020-06-18,
Defunciones_2020-06-14,2020-06-18,
Defunciones_2020-06-15,2020-06-18,
Defunciones_2020-06-16,2020-06-18,
Defunciones_2020-06-17,2020-06-18,
Defunciones_2020-06-18,2020-06-18,
Defunciones_2020-06-19,2020-06-18,
Defunciones_2020-06-20,2020-06-18,13.0
Defunciones_2020-06-21,2020-06-18,75.0
Defunciones_2020-06-22,2020-06-18,80.0
Defunciones_2020-06-23,2020-06-18,80.0
Defunciones_2020-06-24,2020-06-18,82.0
Defunciones_2020-06-25,2020-06-18,98.0
Defunciones_2020-06-26,2020-06-18,108.0
Defunciones_2020-06-27,2020-06-18,113.0
Defunciones_2020-06-28,2020-06-18,120.0
Defunciones_2020-06-29,2020-06-18,120.0
Defunciones_2020-06-30,2020-06-18,121.0
Defunciones_2020-07-01,2020-06-18,121.0
Defunciones_2020-07-02,2020-06-18,122.0
Defunciones_2020-07-03,2020-06-18,122.0
Defunciones_2020-07-04,2020-06-18,124.0
Defunciones_2020-07-05,2020-06-18,126.0
Defunciones_2020-07-06,2020-06-18,126.0
Defunciones_2020-07-07,2020-06-18,126.0
Defunciones_2020-07-08,2020-06-18,126.0
Defunciones_2020-07-09,2020-06-18,126.0
Defunciones_2020-07-10,2020-06-18,126.0
Defunciones_2020-07-11,2020-06-18,126.0
Defunciones_2020-07-12,2020-06-18,126.0
Defunciones_2020-07-13,2020-06-18,126.0
Defunciones_2020-07-14,2020-06-18,126.0
Defunciones_2020-07-15,2020-06-18,127.0
Defunciones_2020-07-16,2020-06-18,127.0
Defunciones_2020-06-07,2020-06-19,
Defunciones_2020-06-08,2020-06-19,
Defunciones_2020-06-09,2020-06-19,
Defunciones_2020-06-10,2020-06-19,
Defunciones_2020-06-11,2020-06-19,
Defunciones_2020-06-12,2020-06-19,
Defunciones_2020-06-13,2020-06-19,
Defunciones_2020-06-14,2020-06-19,
Defunciones_2020-06-15,2020-06-19,
Defunciones_2020-06-16,2020-06-19,
Defunciones_2020-06-17,2020-06-19,
Defunciones_2020-06-18,2020-06-19,
Defunciones_2020-06-19,2020-06-19,
Defunciones_2020-06-20,2020-06-19,
Defunciones_2020-06-21,2020-06-19,18.0
Defunciones_2020-06-22,2020-06-19,20.0
Defunciones_2020-06-23,2020-06-19,20.0
Defunciones_2020-06-24,2020-06-19,40.0
Defunciones_2020-06-25,2020-06-19,62.0
Defunciones_2020-06-26,2020-06-19,73.0
Defunciones_2020-06-27,2020-06-19,121.0
Defunciones_2020-06-28,2020-06-19,135.0
Defunciones_2020-06-29,2020-06-19,135.0
Defunciones_2020-06-30,2020-06-19,138.0
Defunciones_2020-07-01,2020-06-19,138.0
