region_residencia,comuna_residencia,Fecha defunciones,confirmados,sospechosos,totales
De La Araucanía,Temuco,2020-04-09,1.0,,1.0
De La Araucanía,Temuco,2020-04-10,1.0,,1.0
De La Araucanía,Temuco,2020-04-11,,1.0,1.0
De La Araucanía,Temuco,2020-04-14,1.0,,1.0
De La Araucanía,Temuco,2020-04-15,,1.0,1.0
De La Araucanía,Temuco,2020-04-19,,1.0,1.0
De La Araucanía,Temuco,2020-04-20,2.0,,2.0
De La Araucanía,Temuco,2020-04-24,1.0,,1.0
De La Araucanía,Temuco,2020-04-26,,1.0,1.0
De La Araucanía,Temuco,2020-04-28,1.0,,1.0
De La Araucanía,Temuco,2020-05-06,1.0,,1.0
De La Araucanía,Temuco,2020-05-08,1.0,,1.0
De La Araucanía,Temuco,2020-05-09,1.0,,1.0
De La Araucanía,Temuco,2020-05-11,,1.0,1.0
De La Araucanía,Temuco,2020-05-17,1.0,1.0,2.0
De La Araucanía,Temuco,2020-05-22,,1.0,1.0
De La Araucanía,Temuco,2020-05-23,,1.0,1.0
De La Araucanía,Temuco,2020-05-24,,2.0,2.0
De La Araucanía,Temuco,2020-05-25,,1.0,1.0
De La Araucanía,Temuco,2020-05-27,,1.0,1.0
De La Araucanía,Temuco,2020-05-31,,1.0,1.0
De La Araucanía,Temuco,2020-06-01,,1.0,1.0
De La Araucanía,Temuco,2020-06-04,1.0,2.0,3.0
De La Araucanía,Temuco,2020-06-08,,1.0,1.0
De La Araucanía,Temuco,2020-06-09,,1.0,1.0
De La Araucanía,Temuco,2020-06-14,,1.0,1.0
De La Araucanía,Temuco,2020-06-15,,1.0,1.0
De La Araucanía,Temuco,2020-06-16,,1.0,1.0
De La Araucanía,Temuco,2020-06-21,,1.0,1.0
De La Araucanía,Temuco,2020-06-23,,1.0,1.0
De La Araucanía,Temuco,2020-06-27,,1.0,1.0
De La Araucanía,Temuco,2020-06-28,,2.0,2.0
De La Araucanía,Temuco,2020-07-03,,1.0,1.0
De La Araucanía,Temuco,2020-07-04,1.0,,1.0
De La Araucanía,Temuco,2020-07-17,,1.0,1.0
De La Araucanía,Temuco,2020-07-24,,1.0,1.0
De La Araucanía,Temuco,2020-07-29,1.0,,1.0
De La Araucanía,Temuco,2020-08-02,2.0,,2.0
De La Araucanía,Temuco,2020-08-03,1.0,,1.0
De La Araucanía,Temuco,2020-08-12,,1.0,1.0
De La Araucanía,Temuco,2020-08-15,,1.0,1.0
De La Araucanía,Temuco,2020-08-17,1.0,,1.0
De La Araucanía,Temuco,2020-08-18,1.0,1.0,2.0
De La Araucanía,Teodoro Schmidt,2020-05-21,,1.0,1.0
De La Araucanía,Teodoro Schmidt,2020-06-16,1.0,,1.0
De La Araucanía,Teodoro Schmidt,2020-06-21,,1.0,1.0
De La Araucanía,Teodoro Schmidt,2020-07-05,,1.0,1.0
De La Araucanía,Teodoro Schmidt,2020-07-21,1.0,,1.0
De La Araucanía,Toltén,2020-03-30,1.0,,1.0
De La Araucanía,Toltén,2020-04-05,,1.0,1.0
De La Araucanía,Toltén,2020-08-10,1.0,,1.0
De La Araucanía,Traiguén,2020-04-30,1.0,,1.0
De La Araucanía,Traiguén,2020-07-12,,2.0,2.0
De La Araucanía,Traiguén,2020-07-22,,1.0,1.0
De La Araucanía,Victoria,2020-04-10,,1.0,1.0
De La Araucanía,Victoria,2020-04-16,1.0,,1.0
De La Araucanía,Victoria,2020-04-25,1.0,,1.0
De La Araucanía,Victoria,2020-04-26,1.0,,1.0
De La Araucanía,Victoria,2020-05-03,,1.0,1.0
De La Araucanía,Victoria,2020-06-12,,1.0,1.0
De La Araucanía,Victoria,2020-06-22,,1.0,1.0
De La Araucanía,Victoria,2020-06-26,2.0,,2.0
De La Araucanía,Victoria,2020-07-02,1.0,,1.0
De La Araucanía,Victoria,2020-07-04,1.0,,1.0
De La Araucanía,Victoria,2020-07-21,,1.0,1.0
De La Araucanía,Victoria,2020-08-07,,1.0,1.0
De La Araucanía,Vilcún,2020-04-13,,1.0,1.0
De La Araucanía,Vilcún,2020-04-29,,1.0,1.0
De La Araucanía,Vilcún,2020-05-20,,1.0,1.0
De La Araucanía,Vilcún,2020-06-10,1.0,,1.0
De La Araucanía,Vilcún,2020-08-02,1.0,,1.0
De La Araucanía,Vilcún,2020-08-08,,1.0,1.0
De La Araucanía,Villarrica,2020-04-18,,1.0,1.0
De La Araucanía,Villarrica,2020-05-31,,1.0,1.0
De La Araucanía,Villarrica,2020-07-17,1.0,,1.0
De Los Lagos,Ancud,2020-05-03,,1.0,1.0
De Los Lagos,Ancud,2020-05-05,,1.0,1.0
De Los Lagos,Ancud,2020-06-12,1.0,,1.0
De Los Lagos,Ancud,2020-07-09,,1.0,1.0
De Los Lagos,Ancud,2020-08-08,,1.0,1.0
De Los Lagos,Ancud,2020-08-10,,1.0,1.0
De Los Lagos,Ancud,2020-08-11,,1.0,1.0
De Los Lagos,Ancud,2020-08-12,,1.0,1.0
De Los Lagos,Calbuco,2020-06-21,1.0,,1.0
De Los Lagos,Calbuco,2020-07-20,1.0,,1.0
De Los Lagos,Calbuco,2020-07-27,1.0,,1.0
De Los Lagos,Calbuco,2020-08-05,1.0,,1.0
De Los Lagos,Castro,2020-07-20,,1.0,1.0
De Los Lagos,Castro,2020-08-11,,1.0,1.0
De Los Lagos,Chonchi,2020-07-31,,1.0,1.0
De Los Lagos,Dalcahue,2020-05-19,1.0,,1.0
De Los Lagos,Dalcahue,2020-06-05,,1.0,1.0
De Los Lagos,Fresia,2020-06-04,,1.0,1.0
De Los Lagos,Fresia,2020-06-11,,1.0,1.0
De Los Lagos,Fresia,2020-07-06,1.0,,1.0
De Los Lagos,Fresia,2020-07-11,1.0,,1.0
De Los Lagos,Frutillar,2020-05-30,,1.0,1.0
De Los Lagos,Frutillar,2020-08-10,,1.0,1.0
De Los Lagos,Frutillar,2020-08-14,,1.0,1.0
De Los Lagos,Frutillar,2020-08-15,,1.0,1.0
De Los Lagos,Futaleufú,2020-08-18,,1.0,1.0
De Los Lagos,Hualaihué,2020-06-10,,1.0,1.0
De Los Lagos,Hualaihué,2020-07-12,1.0,,1.0
De Los Lagos,Llanquihue,2020-06-02,,1.0,1.0
De Los Lagos,Llanquihue,2020-06-18,1.0,,1.0
De Los Lagos,Llanquihue,2020-06-20,1.0,,1.0
De Los Lagos,Llanquihue,2020-06-21,,1.0,1.0
De Los Lagos,Llanquihue,2020-07-10,,1.0,1.0
De Los Lagos,Llanquihue,2020-07-31,,1.0,1.0
De Los Lagos,Llanquihue,2020-08-16,1.0,,1.0
De Los Lagos,Los Muermos,2020-07-04,1.0,,1.0
De Los Lagos,Los Muermos,2020-07-25,,1.0,1.0
De Los Lagos,Los Muermos,2020-08-15,,1.0,1.0
De Los Lagos,Maullín,2020-06-12,,1.0,1.0
De Los Lagos,Maullín,2020-08-06,,1.0,1.0
De Los Lagos,Maullín,2020-08-15,1.0,,1.0
De Los Lagos,Maullín,2020-08-18,,1.0,1.0
De Los Lagos,Osorno,2020-04-04,1.0,,1.0
De Los Lagos,Osorno,2020-04-06,1.0,,1.0
De Los Lagos,Osorno,2020-04-09,2.0,,2.0
De Los Lagos,Osorno,2020-04-22,1.0,,1.0
De Los Lagos,Osorno,2020-04-23,1.0,,1.0
De Los Lagos,Osorno,2020-04-27,1.0,,1.0
De Los Lagos,Osorno,2020-04-29,1.0,,1.0
De Los Lagos,Osorno,2020-05-15,1.0,,1.0
De Los Lagos,Osorno,2020-05-27,1.0,,1.0
De Los Lagos,Osorno,2020-06-17,1.0,,1.0
De Los Lagos,Osorno,2020-06-24,,2.0,2.0
De Los Lagos,Osorno,2020-07-11,1.0,,1.0
De Los Lagos,Osorno,2020-07-23,,1.0,1.0
De Los Lagos,Osorno,2020-07-27,1.0,,1.0
De Los Lagos,Osorno,2020-07-29,1.0,,1.0
De Los Lagos,Osorno,2020-07-31,1.0,,1.0
De Los Lagos,Osorno,2020-08-01,3.0,,3.0
De Los Lagos,Osorno,2020-08-08,,1.0,1.0
De Los Lagos,Osorno,2020-08-14,,1.0,1.0
De Los Lagos,Osorno,2020-08-17,1.0,,1.0
De Los Lagos,Puerto Montt,2020-04-04,,1.0,1.0
De Los Lagos,Puerto Montt,2020-05-06,,1.0,1.0
De Los Lagos,Puerto Montt,2020-06-11,1.0,,1.0
De Los Lagos,Puerto Montt,2020-06-15,,1.0,1.0
De Los Lagos,Puerto Montt,2020-06-18,,1.0,1.0
De Los Lagos,Puerto Montt,2020-06-19,1.0,,1.0
De Los Lagos,Puerto Montt,2020-06-20,,1.0,1.0
De Los Lagos,Puerto Montt,2020-06-23,1.0,,1.0
De Los Lagos,Puerto Montt,2020-06-25,,1.0,1.0
De Los Lagos,Puerto Montt,2020-06-26,1.0,1.0,2.0
De Los Lagos,Puerto Montt,2020-06-28,,2.0,2.0
De Los Lagos,Puerto Montt,2020-07-01,1.0,,1.0
De Los Lagos,Puerto Montt,2020-07-04,1.0,,1.0
De Los Lagos,Puerto Montt,2020-07-12,,1.0,1.0
De Los Lagos,Puerto Montt,2020-07-14,1.0,,1.0
De Los Lagos,Puerto Montt,2020-07-16,,1.0,1.0
De Los Lagos,Puerto Montt,2020-07-19,,1.0,1.0
De Los Lagos,Puerto Montt,2020-07-22,1.0,1.0,2.0
De Los Lagos,Puerto Montt,2020-07-23,,1.0,1.0
De Los Lagos,Puerto Montt,2020-07-24,1.0,,1.0
De Los Lagos,Puerto Montt,2020-07-27,1.0,,1.0
De Los Lagos,Puerto Montt,2020-07-28,3.0,,3.0
De Los Lagos,Puerto Montt,2020-08-03,,1.0,1.0
De Los Lagos,Puerto Montt,2020-08-04,1.0,,1.0
De Los Lagos,Puerto Montt,2020-08-06,1.0,,1.0
De Los Lagos,Puerto Montt,2020-08-08,,1.0,1.0
De Los Lagos,Puerto Montt,2020-08-12,1.0,,1.0
De Los Lagos,Puerto Montt,2020-08-13,,1.0,1.0
De Los Lagos,Puerto Montt,2020-08-17,,1.0,1.0
De Los Lagos,Puerto Octay,2020-04-04,1.0,,1.0
De Los Lagos,Puerto Varas,2020-06-14,,1.0,1.0
De Los Lagos,Puerto Varas,2020-06-16,,1.0,1.0
De Los Lagos,Puerto Varas,2020-08-01,1.0,,1.0
De Los Lagos,Puerto Varas,2020-08-12,,1.0,1.0
De Los Lagos,Purranque,2020-06-07,,1.0,1.0
De Los Lagos,Purranque,2020-07-08,,1.0,1.0
De Los Lagos,Purranque,2020-08-03,1.0,,1.0
De Los Lagos,Purranque,2020-08-10,1.0,,1.0
De Los Lagos,Purranque,2020-08-11,,1.0,1.0
De Los Lagos,Purranque,2020-08-14,1.0,,1.0
De Los Lagos,Purranque,2020-08-16,,1.0,1.0
De Los Lagos,Puyehue,2020-06-29,1.0,,1.0
De Los Lagos,Quellón,2020-08-01,1.0,,1.0
De Los Lagos,Quellón,2020-08-06,,1.0,1.0
De Los Lagos,Quinchao,2020-04-29,,1.0,1.0
De Los Lagos,Quinchao,2020-07-12,,1.0,1.0
De Los Lagos,Río Negro,2020-06-01,,1.0,1.0
De Los Lagos,Río Negro,2020-06-03,,1.0,1.0
De Los Lagos,Río Negro,2020-06-05,,1.0,1.0
De Los Lagos,Río Negro,2020-06-24,,1.0,1.0
De Los Lagos,Río Negro,2020-07-30,1.0,,1.0
De Los Lagos,Río Negro,2020-08-15,,1.0,1.0
De Los Lagos,San Juan de la Costa,2020-05-09,1.0,,1.0
De Los Lagos,San Juan de la Costa,2020-06-20,1.0,,1.0
De Los Lagos,San Juan de la Costa,2020-08-04,1.0,,1.0
De Los Lagos,San Juan de la Costa,2020-08-17,1.0,,1.0
De Los Lagos,San Pablo,2020-04-14,,1.0,1.0
De Los Lagos,San Pablo,2020-04-16,1.0,,1.0
De Los Lagos,San Pablo,2020-06-11,,1.0,1.0
De Los Lagos,San Pablo,2020-08-17,1.0,,1.0
De Los Ríos,La Unión,2020-04-19,,1.0,1.0
De Los Ríos,La Unión,2020-05-07,1.0,,1.0
De Los Ríos,La Unión,2020-05-18,,1.0,1.0
De Los Ríos,La Unión,2020-06-02,1.0,,1.0
De Los Ríos,La Unión,2020-06-12,1.0,,1.0
De Los Ríos,La Unión,2020-07-04,,1.0,1.0
De Los Ríos,La Unión,2020-07-13,1.0,,1.0
De Los Ríos,Lago Ranco,2020-06-07,,1.0,1.0
De Los Ríos,Lago Ranco,2020-07-26,1.0,,1.0
De Los Ríos,Lanco,2020-06-05,,1.0,1.0
De Los Ríos,Lanco,2020-06-24,,1.0,1.0
De Los Ríos,Lanco,2020-07-24,,1.0,1.0
De Los Ríos,Los Lagos,2020-05-30,1.0,,1.0
De Los Ríos,Los Lagos,2020-06-01,,1.0,1.0
De Los Ríos,Mariquina,2020-04-11,,1.0,1.0
De Los Ríos,Mariquina,2020-06-06,,1.0,1.0
De Los Ríos,Mariquina,2020-06-16,,1.0,1.0
De Los Ríos,Mariquina,2020-06-25,,1.0,1.0
De Los Ríos,Mariquina,2020-08-16,,1.0,1.0
De Los Ríos,Paillaco,2020-07-03,1.0,,1.0
De Los Ríos,Panguipulli,2020-06-09,1.0,,1.0
De Los Ríos,Panguipulli,2020-06-29,,1.0,1.0
De Los Ríos,Panguipulli,2020-08-18,,1.0,1.0
De Los Ríos,Río Bueno,2020-03-28,,1.0,1.0
De Los Ríos,Río Bueno,2020-05-24,,1.0,1.0
De Los Ríos,Valdivia,2020-03-29,1.0,,1.0
De Los Ríos,Valdivia,2020-04-11,1.0,,1.0
De Los Ríos,Valdivia,2020-04-27,1.0,,1.0
De Los Ríos,Valdivia,2020-05-05,1.0,,1.0
De Los Ríos,Valdivia,2020-05-11,1.0,,1.0
De Los Ríos,Valdivia,2020-06-01,1.0,,1.0
De Los Ríos,Valdivia,2020-06-06,,1.0,1.0
De Los Ríos,Valdivia,2020-06-08,,1.0,1.0
De Los Ríos,Valdivia,2020-06-29,,1.0,1.0
De Los Ríos,Valdivia,2020-07-14,,1.0,1.0
De Los Ríos,Valdivia,2020-08-02,1.0,,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-04-23,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-04-27,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-05-09,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-05-17,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-06-21,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-07-05,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-07-19,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-07-26,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-08-05,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-08-13,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-08-14,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-08-15,,1.0,1.0
De Magallanes y de La Antártica Chilena,Natales,2020-08-18,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-02,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-03,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-05,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-07,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-11,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-12,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-13,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-14,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-17,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-20,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-22,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-23,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-25,1.0,1.0,2.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-26,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-04-28,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-04,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-07,2.0,,2.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-10,1.0,1.0,2.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-12,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-18,2.0,,2.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-23,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-24,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-26,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-05-27,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-01,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-02,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-03,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-06,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-10,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-12,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-16,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-17,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-18,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-20,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-06-26,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-07-03,2.0,,2.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-07-05,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-07-08,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-07-10,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-07-12,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-07-21,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-07-30,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-08-01,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-08-03,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-08-10,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-08-13,,2.0,2.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-08-14,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-08-15,,1.0,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-08-16,1.0,,1.0
De Magallanes y de La Antártica Chilena,Punta Arenas,2020-08-17,,1.0,1.0
De Tarapacá,Alto Hospicio,2020-05-13,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-05-15,2.0,,2.0
De Tarapacá,Alto Hospicio,2020-05-23,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-05-24,,1.0,1.0
De Tarapacá,Alto Hospicio,2020-05-25,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-05-27,2.0,,2.0
De Tarapacá,Alto Hospicio,2020-05-29,3.0,,3.0
De Tarapacá,Alto Hospicio,2020-06-01,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-06-03,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-06-05,2.0,,2.0
De Tarapacá,Alto Hospicio,2020-06-06,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-06-07,,1.0,1.0
De Tarapacá,Alto Hospicio,2020-06-09,4.0,,4.0
De Tarapacá,Alto Hospicio,2020-06-12,2.0,,2.0
De Tarapacá,Alto Hospicio,2020-06-15,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-06-17,3.0,,3.0
De Tarapacá,Alto Hospicio,2020-06-18,1.0,1.0,2.0
De Tarapacá,Alto Hospicio,2020-06-21,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-06-27,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-06-30,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-07-02,2.0,,2.0
De Tarapacá,Alto Hospicio,2020-07-03,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-07-05,,1.0,1.0
De Tarapacá,Alto Hospicio,2020-07-08,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-07-09,2.0,,2.0
De Tarapacá,Alto Hospicio,2020-07-11,,1.0,1.0
De Tarapacá,Alto Hospicio,2020-07-16,2.0,,2.0
De Tarapacá,Alto Hospicio,2020-07-17,2.0,1.0,3.0
De Tarapacá,Alto Hospicio,2020-07-18,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-07-19,1.0,,1.0
De Tarapacá,Alto Hospicio,2020-07-21,,1.0,1.0
De Tarapacá,Alto Hospicio,2020-07-22,2.0,,2.0
De Tarapacá,Alto Hospicio,2020-07-23,2.0,,2.0
