country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-15,-29,5,-24,24,-12,14
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-16,-25,12,-25,40,-11,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-17,-72,-45,-62,-49,-35,29
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-18,-71,-48,-59,-48,-30,28
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-19,-27,4,-20,30,-12,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-20,-28,-1,-24,28,-13,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-21,-32,-4,-23,29,-10,14
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-22,-30,4,-22,36,-11,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-23,-27,7,-23,43,-9,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-24,-70,-42,-57,-41,-32,27
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-25,-43,-21,-19,14,-11,16
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-26,-31,0,-22,33,-11,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-27,-32,-7,-34,21,-13,15
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-28,-34,-7,-25,25,-10,14
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-29,-30,2,-24,31,-11,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-30,-24,18,-20,51,-9,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-10-31,-70,-33,-53,-44,-42,26
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-01,-69,-39,-52,-37,-28,23
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-02,-25,8,-18,38,-10,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-03,-24,5,-23,26,-11,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-04,-30,1,-23,24,-9,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-05,-26,7,-23,31,-10,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-06,-22,15,-21,41,-9,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-07,-66,-33,-48,-40,-30,23
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-08,-66,-36,-49,-34,-25,22
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-09,-26,6,-19,34,-9,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-10,-26,2,-22,27,-10,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-11,-31,-3,-22,25,-8,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-12,-29,1,-26,31,-10,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-13,-29,6,-27,33,-8,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-14,-33,-2,-29,6,-8,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-15,-37,-8,-30,15,-9,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-16,-30,-1,-18,28,-8,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-17,-30,-3,-28,20,-9,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-18,-31,-4,-21,23,-8,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-19,-28,1,-26,24,-9,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-20,-27,5,-24,29,-8,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-21,-29,1,-28,11,-3,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-22,-35,-6,-30,21,-9,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-23,-31,-3,-21,27,-9,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-24,-27,-2,-26,23,-9,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-25,-31,-7,-23,21,-7,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-26,-30,0,-25,28,-8,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-27,-27,4,-26,26,-8,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-28,-26,5,-29,17,-2,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-29,-42,-5,-28,23,-9,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-11-30,-25,8,-16,32,-8,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-01,-22,8,-23,31,-8,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-02,-26,3,-19,29,-5,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-03,-23,8,-24,30,-6,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-04,-21,11,-23,45,-6,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-05,-19,10,-25,28,0,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-06,-23,4,-23,24,-6,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-07,-16,23,-4,40,-16,8
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-08,-44,-6,-26,5,-59,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-09,-23,6,-18,70,-4,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-10,-21,8,-18,36,-5,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-11,-22,7,-24,32,-5,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-12,-22,4,-27,17,3,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-13,-25,-3,-26,20,-2,13
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-14,-26,4,-13,34,-7,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-15,-17,10,-4,41,-6,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-16,-18,10,2,46,-2,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-17,-12,21,4,48,-3,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-18,-6,26,-2,49,-3,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-19,-2,23,0,36,9,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-20,4,21,2,38,11,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-21,-3,34,17,78,-1,6
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-22,6,43,17,82,-1,4
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-23,-3,41,19,76,0,5
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-24,-20,39,-3,57,-14,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-25,-86,-76,-59,-48,-76,30
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-26,-72,-40,-56,-45,-38,27
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-27,-68,-37,-54,-29,-23,24
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-28,-12,21,-5,83,-4,7
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-29,-9,26,-9,66,-5,8
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-30,-11,37,-4,70,-3,7
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2020-12-31,-25,39,-9,63,-18,8
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-01,-87,-80,-58,-49,-77,25
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-02,-72,-41,-54,-45,-43,26
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-03,-67,-37,-53,-26,-25,21
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-04,-16,19,-8,61,-10,8
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-05,-15,14,-13,58,-10,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-06,-23,4,-13,53,-10,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-07,-20,11,-13,54,-10,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-08,-18,16,-18,53,-9,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-09,-68,-37,-55,-37,-34,26
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-10,-68,-39,-56,-39,-28,25
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-11,-23,11,-10,47,-14,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-12,-22,4,-17,39,-16,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-13,-30,-3,-17,32,-15,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-14,-29,2,-21,27,-19,12
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-15,-27,8,-25,29,-18,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-16,-75,-49,-68,-46,-41,28
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-17,-75,-49,-68,-44,-36,27
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-18,-28,4,-14,48,-19,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-19,-27,1,-19,27,-19,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-20,-31,-4,-14,23,-17,11
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-21,-24,14,-16,34,-17,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-22,-17,19,-13,57,-16,8
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-23,-78,-53,-68,-51,-43,30
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-24,-76,-50,-66,-48,-38,28
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-25,-60,-25,-30,-4,-34,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-26,-57,-25,-30,-8,-32,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-27,-57,-25,-29,-4,-30,18
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-28,-59,-26,-41,-7,-33,20
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-29,-60,-24,-50,-5,-33,24
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-30,-73,-40,-69,-39,-39,28
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-01-31,-74,-43,-68,-35,-35,27
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-01,-59,-26,-46,11,-33,20
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-02,-54,-23,-42,1,-33,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-03,-57,-25,-42,2,-31,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-04,-56,-24,-44,1,-32,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-05,-54,-19,-45,5,-30,21
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-06,-69,-35,-65,-31,-33,25
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-07,-72,-40,-67,-31,-29,26
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-08,-53,-17,-36,19,-31,17
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-09,-52,-21,-39,9,-30,17
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-10,-55,-24,-39,8,-28,18
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-11,-54,-18,-39,15,-29,17
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-12,-53,-15,-41,21,-28,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-13,-64,-25,-59,-20,-31,23
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-14,-66,-29,-60,-13,-24,23
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-15,-52,-15,-33,31,-28,15
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-16,-49,-17,-36,20,-28,15
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-17,-55,-24,-36,12,-26,17
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-18,-53,-16,-39,20,-26,17
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-19,-52,-14,-42,18,-25,18
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-20,-64,-25,-59,-22,-28,21
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-21,-67,-31,-62,-16,-24,22
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-22,-20,14,-19,48,-15,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-23,-21,9,-24,40,-16,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-24,-28,-1,-27,39,-13,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-25,-26,6,-29,44,-15,10
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-26,-22,14,-29,51,-13,9
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-27,-62,-19,-58,-20,-27,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-02-28,-63,-21,-59,-3,-20,19
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-03-01,-17,20,-16,55,-9,7
CL,Chile,Maule,Talca Province,,,,ChIJoZflTaOWZZYR3ZTUCGqh6sI,2021-03-02,-16,14,-20,48,-9,8
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-15,8,13,19,18,-16,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-16,8,14,13,17,-13,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-17,7,19,21,19,-22,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-18,6,14,26,17,-20,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-19,8,17,22,11,-20,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-20,3,13,32,11,-21,1
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-21,4,12,21,3,-22,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-22,2,7,14,8,-16,3
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-23,3,5,2,7,-12,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-24,3,9,4,4,-21,3
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-25,1,3,6,1,-20,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-26,2,3,1,-2,-20,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-27,-1,0,2,-5,-20,3
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-28,5,3,3,-4,-18,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-02-29,4,0,-6,-3,-15,2
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-01,5,2,-17,1,-10,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-02,1,-4,-10,-9,-11,1
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-03,3,-2,-11,-7,-11,1
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-04,4,1,-15,-16,-9,1
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-05,0,-4,-5,-12,-3,-1
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-06,4,-4,-11,-10,-5,0
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-07,1,-5,-18,-15,-13,4
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-08,12,-2,-25,-12,-10,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-09,-1,-6,-14,-18,-5,0
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-10,-4,-9,-15,-12,-3,-1
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-11,-2,-9,-20,-17,-1,-1
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-12,-7,-12,-18,-18,-2,0
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-13,-1,-6,-16,-10,-4,-1
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-14,-3,-4,-27,-17,-13,5
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-15,-10,2,-33,-15,-11,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-16,-23,3,-24,-24,-19,6
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-17,-34,-13,-29,-38,-27,10
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-18,-43,-16,-37,-44,-34,12
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-19,-56,-34,-44,-57,-42,16
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-20,-58,-39,-48,-66,-47,19
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-21,-67,-49,-64,-69,-49,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-22,-72,-54,-69,-79,-49,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-23,-67,-47,-52,-80,-56,22
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-24,-71,-53,-57,-82,-63,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-25,-69,-52,-55,-80,-61,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-26,-69,-50,-53,-82,-61,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-27,-68,-52,-56,-84,-60,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-28,-72,-54,-67,-87,-55,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-29,-68,-56,-67,-89,-48,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-30,-56,-35,-44,-79,-58,17
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-03-31,-76,-66,-54,-85,-71,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-01,-75,-61,-59,-83,-70,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-02,-75,-63,-58,-86,-71,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-03,-73,-60,-58,-86,-69,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-04,-77,-63,-68,-86,-64,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-05,-80,-73,-72,-91,-59,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-06,-73,-62,-56,-85,-69,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-07,-70,-54,-54,-84,-69,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-08,-71,-55,-55,-83,-69,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-09,-69,-53,-53,-79,-69,
CL,Chile,Ñuble,,,CL-NB,,ChIJcZihAkzVbpYRrgOvwC2F4XE,2020-04-10,-86,-72,-70,-94,-82,
