Region,Codigo region,Comuna,Codigo comuna,Poblacion,SE7,SE8,SE9,SE10,SE11,SE12,SE13,SE14,SE15,SE16,SE17,SE18,SE19,SE20,SE21,SE22,SE23,SE24,SE25,SE26,SE27,SE28,SE29,SE30,SE31,SE32,SE33,SE34,SE35
Tarapacá,01,Pica,01405,5958.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,11.0,0.0,1.0,5.0,1.0,7.0,8.0,10.0,10.0,10.0,14.0,42.0,38.0,24.0,24.0,31.0,33.0,44.0,24.0,7.0
Tarapacá,01,Pozo Almonte,01401,17395.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,17.0,39.0,58.0,92.0,106.0,64.0,36.0,75.0,56.0,47.0,43.0,128.0,61.0,41.0,39.0,6.0
Tarapacá,01,Desconocido Tarapaca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,95.0,29.0,25.0,25.0,31.0,25.0,20.0,22.0,15.0,20.0,33.0,35.0,14.0,17.0,13.0,11.0,6.0
Valparaíso,05,Algarrobo,05602,15174.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,10.0,7.0,19.0,21.0,8.0,7.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,11.0,2.0
Valparaíso,05,Cabildo,05402,20663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,7.0,7.0,17.0,20.0,40.0,50.0,61.0,39.0,44.0,19.0,10.0,4.0,9.0,19.0,13.0,3.0
Valparaíso,05,Calera,05502,53591.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,19.0,21.0,23.0,52.0,60.0,84.0,86.0,101.0,98.0,105.0,90.0,72.0,132.0,96.0,56.0,10.0
Valparaíso,05,Calle Larga,05302,16482.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,29.0,26.0,27.0,24.0,24.0,41.0,20.0,9.0,8.0,12.0,17.0,7.0,29.0,0.0,4.0
Valparaíso,05,Cartagena,05603,25357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,8.0,17.0,11.0,19.0,20.0,20.0,15.0,18.0,11.0,14.0,10.0,9.0,5.0,10.0,13.0,2.0
Valparaíso,05,Casablanca,05102,29170.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,13.0,25.0,27.0,18.0,26.0,28.0,27.0,29.0,33.0,59.0,62.0,35.0,14.0,1.0
Valparaíso,05,Catemu,05702,15213.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,15.0,14.0,4.0,19.0,8.0,13.0,9.0,15.0,24.0,30.0,15.0,22.0,7.0
Valparaíso,05,Concon,05103,45889.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,19.0,27.0,53.0,45.0,53.0,82.0,75.0,58.0,35.0,15.0,20.0,23.0,28.0,28.0,1.0
Valparaíso,05,El Quisco,05604,17742.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,9.0,14.0,15.0,15.0,19.0,11.0,8.0,12.0,23.0,9.0,11.0,8.0,7.0,13.0,14.0,8.0,1.0
Valparaíso,05,El Tabo,05605,14338.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,3.0,4.0,7.0,6.0,16.0,26.0,20.0,20.0,23.0,33.0,18.0,9.0,9.0,26.0,18.0,5.0,4.0,3.0,0.0
Valparaíso,05,Hijuelas,05503,19099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,14.0,11.0,20.0,23.0,20.0,30.0,26.0,24.0,29.0,29.0,21.0,9.0,1.0
Valparaíso,05,Isla de Pascua,05201,8277.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaíso,05,Juan Fernandez,05104,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaíso,05,La Cruz,05504,25321.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,5.0,14.0,16.0,11.0,14.0,25.0,17.0,23.0,30.0,38.0,22.0,16.0,23.0,14.0,1.0
Valparaíso,05,La Ligua,05401,37739.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,17.0,27.0,34.0,51.0,31.0,44.0,48.0,48.0,52.0,65.0,52.0,57.0,60.0,63.0,8.0
Valparaíso,05,Limache,05802,49931.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,7.0,25.0,33.0,25.0,36.0,87.0,100.0,105.0,88.0,94.0,65.0,58.0,44.0,51.0,89.0,48.0,56.0,8.0
Valparaíso,05,Llaillay,05703,26533.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,31.0,23.0,26.0,33.0,22.0,34.0,28.0,31.0,49.0,22.0,26.0,24.0,30.0,5.0,18.0,13.0
Valparaíso,05,Los Andes,05301,68093.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,2.0,9.0,21.0,57.0,85.0,94.0,142.0,112.0,109.0,99.0,88.0,64.0,66.0,53.0,26.0,33.0,9.0,18.0,6.0
Valparaíso,05,Nogales,05506,23490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,7.0,9.0,16.0,19.0,16.0,21.0,21.0,39.0,33.0,27.0,40.0,35.0,47.0,11.0
Valparaíso,05,Olmue,05803,19266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,7.0,15.0,22.0,15.0,10.0,21.0,17.0,19.0,16.0,19.0,32.0,38.0,23.0,3.0
Valparaíso,05,Panquehue,05704,7633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,5.0,10.0,8.0,9.0,17.0,23.0,10.0,0.0,2.0,3.0,2.0,0.0
Valparaíso,05,Papudo,05403,6201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,13.0,13.0,14.0,9.0,6.0,6.0,4.0,3.0,8.0,10.0,6.0,9.0,5.0,0.0
Valparaíso,05,Petorca,05404,10558.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,4.0,5.0,13.0,10.0,10.0,8.0,9.0,10.0,16.0,10.0,11.0,12.0,3.0
Valparaíso,05,Puchuncavi,05105,20071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,29.0,25.0,24.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,9.0,4.0,0.0
Valparaíso,05,Putaendo,05705,17645.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,28.0,26.0,21.0,18.0,6.0,17.0,14.0,8.0,8.0,3.0,0.0
Valparaíso,05,Quillota,05501,97572.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,4.0,8.0,1.0,5.0,3.0,19.0,22.0,47.0,78.0,195.0,192.0,211.0,204.0,220.0,144.0,117.0,125.0,113.0,120.0,139.0,88.0,10.0
Valparaíso,05,Quilpue,05801,167085.0,0.0,0.0,0.0,1.0,3.0,5.0,9.0,6.0,4.0,5.0,12.0,19.0,46.0,78.0,79.0,110.0,158.0,157.0,224.0,181.0,201.0,145.0,115.0,93.0,88.0,142.0,99.0,68.0,9.0
Valparaíso,05,Quintero,05107,36135.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,4.0,24.0,23.0,29.0,46.0,54.0,40.0,45.0,41.0,24.0,36.0,36.0,23.0,11.0,9.0,10.0,6.0,4.0
Valparaíso,05,Rinconada,05303,11263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,15.0,18.0,15.0,19.0,20.0,20.0,15.0,14.0,13.0,11.0,8.0,0.0,0.0,1.0,0.0,1.0
Valparaíso,05,San Antonio,05601,96761.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,11.0,22.0,36.0,71.0,61.0,101.0,94.0,138.0,145.0,120.0,92.0,92.0,82.0,61.0,75.0,57.0,54.0,45.0,91.0,44.0,12.0
Valparaíso,05,San Esteban,05304,20643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,28.0,26.0,27.0,17.0,11.0,11.0,11.0,9.0,4.0,1.0
Valparaíso,05,San Felipe,05701,83494.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,6.0,18.0,60.0,70.0,117.0,182.0,174.0,108.0,135.0,85.0,60.0,40.0,21.0,75.0,97.0,47.0,23.0,8.0
Valparaíso,05,Santa Maria,05706,16367.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,15.0,3.0,5.0,8.0,13.0,18.0,31.0,32.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,3.0
Valparaíso,05,Santo Domingo,05606,11934.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,11.0,7.0,9.0,33.0,21.0,10.0,10.0,7.0,5.0,3.0,1.0,3.0,0.0,6.0,4.0,4.0
Valparaíso,05,Valparaiso,05101,315732.0,0.0,0.0,0.0,1.0,2.0,11.0,15.0,13.0,21.0,17.0,26.0,84.0,119.0,151.0,235.0,316.0,495.0,547.0,504.0,380.0,324.0,342.0,323.0,306.0,325.0,304.0,324.0,292.0,42.0
Valparaíso,05,Villa Alemana,05804,139310.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,41.0,51.0,74.0,125.0,190.0,185.0,213.0,139.0,172.0,129.0,99.0,98.0,105.0,121.0,115.0,91.0,10.0
Valparaíso,05,Vina del Mar,05109,361371.0,0.0,0.0,1.0,0.0,5.0,23.0,28.0,23.0,13.0,21.0,25.0,80.0,142.0,202.0,237.0,307.0,409.0,397.0,457.0,427.0,374.0,283.0,275.0,227.0,263.0,339.0,348.0,256.0,37.0
Valparaíso,05,Zapallar,05405,7994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,19.0,13.0,12.0,11.0,10.0,4.0,6.0,10.0,5.0,4.0,1.0
Valparaíso,05,Desconocido Valparaiso,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,11.0,8.0,6.0,37.0,27.0,37.0,57.0,46.0,51.0,25.0,24.0,11.0,10.0,11.0,9.0,15.0,15.0
Ñuble,16,Bulnes,16102,22607.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,10.0,7.0,8.0,8.0,9.0,25.0,44.0,26.0,19.0,20.0,16.0,19.0,14.0,30.0,37.0,20.0,34.0,35.0,51.0,51.0,32.0,6.0
Ñuble,16,Chillan,16101,198624.0,0.0,0.0,0.0,1.0,28.0,120.0,117.0,75.0,33.0,26.0,17.0,15.0,21.0,68.0,59.0,68.0,114.0,125.0,175.0,141.0,174.0,176.0,106.0,76.0,81.0,109.0,120.0,240.0,72.0
Ñuble,16,Chillan Viejo,16103,33827.0,0.0,0.0,0.0,0.0,5.0,7.0,19.0,7.0,14.0,3.0,1.0,1.0,4.0,15.0,22.0,12.0,27.0,21.0,26.0,22.0,25.0,29.0,23.0,5.0,10.0,18.0,15.0,33.0,18.0
Ñuble,16,Cobquecura,16202,5275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,9.0,1.0,0.0
Ñuble,16,Coelemu,16203,16845.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,8.0,9.0,18.0,4.0,1.0,9.0,1.0,5.0,3.0,6.0,6.0,0.0,0.0
Ñuble,16,Coihueco,16302,28375.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,12.0,12.0,3.0,1.0,8.0,1.0,1.0,5.0,12.0,18.0,11.0,31.0,41.0,23.0,12.0,10.0,12.0,13.0,22.0,5.0
Ñuble,16,El Carmen,16104,12334.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,15.0,4.0,15.0,11.0,7.0,7.0,16.0,2.0,5.0,6.0,0.0,1.0,12.0,8.0
Ñuble,16,Ninhue,16204,5414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,11.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0
Ñuble,16,Niquen,16303,11567.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,11.0,17.0,18.0,5.0,5.0,1.0,4.0,8.0,6.0,3.0,5.0,29.0,12.0,0.0
Ñuble,16,Pemuco,16105,8639.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,5.0,20.0,33.0,4.0,9.0,11.0,3.0,1.0,1.0,1.0,0.0,6.0,4.0
Ñuble,16,Pinto,16106,11880.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,8.0,9.0,4.0,16.0,5.0,3.0,3.0,2.0,2.0,4.0,1.0
Ñuble,16,Portezuelo,16205,4940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0
Ñuble,16,Quillon,16107,18777.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,0.0,2.0,2.0,2.0,9.0,6.0,13.0,25.0,20.0,15.0,7.0,15.0,29.0,4.0,8.0,4.0,5.0,5.0,12.0,6.0
Ñuble,16,Quirihue,16201,12192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,7.0,4.0,1.0,5.0,1.0,1.0,9.0,10.0,5.0,13.0,1.0,8.0,7.0,12.0,17.0,14.0,1.0
Ñuble,16,Ranquil,16206,6261.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,0.0,6.0,6.0,5.0,1.0,6.0,1.0,3.0,0.0
Ñuble,16,San Carlos,16301,56252.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,9.0,3.0,3.0,3.0,3.0,7.0,7.0,13.0,29.0,61.0,91.0,56.0,46.0,61.0,39.0,30.0,16.0,7.0,16.0,17.0,28.0,12.0
Ñuble,16,San Fabian,16304,4654.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Ñuble,16,San Ignacio,16108,16624.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,6.0,8.0,9.0,52.0,32.0,6.0,6.0,14.0,18.0,5.0,4.0,2.0,0.0,4.0,3.0
Ñuble,16,San Nicolas,16305,12172.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,4.0,0.0,0.0,0.0,2.0,3.0,9.0,8.0,10.0,5.0,3.0,10.0,15.0,22.0,7.0,6.0,12.0,7.0,2.0,7.0,4.0
Ñuble,16,Treguaco,16207,5696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,8.0,2.0,5.0,3.0
Ñuble,16,Yungay,16109,18596.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,21.0,3.0,4.0,6.0,2.0,2.0,2.0,0.0,6.0,2.0,5.0,11.0,14.0,4.0,13.0,6.0,15.0,1.0,8.0,4.0,4.0,0.0
Ñuble,16,Desconocido Nuble,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
