Region,Categoria,Fecha,Numero
Biobío,cupos totales,2020-07-26,924.0
Araucanía,cupos totales,2020-07-26,340.0
Los Ríos,cupos totales,2020-07-26,143.0
Los Lagos,cupos totales,2020-07-26,374.0
Aysén,cupos totales,2020-07-26,23.0
Magallanes,cupos totales,2020-07-26,85.0
Arica y Parinacota,usuarios en residencia,2020-07-26,575.0
Tarapacá,usuarios en residencia,2020-07-26,422.0
Antofagasta,usuarios en residencia,2020-07-26,351.0
Atacama,usuarios en residencia,2020-07-26,161.0
Coquimbo,usuarios en residencia,2020-07-26,278.0
Valparaíso,usuarios en residencia,2020-07-26,424.0
Metropolitana,usuarios en residencia,2020-07-26,1474.0
O’Higgins,usuarios en residencia,2020-07-26,113.0
Maule,usuarios en residencia,2020-07-26,406.0
Ñuble,usuarios en residencia,2020-07-26,166.0
Biobío,usuarios en residencia,2020-07-26,595.0
Araucanía,usuarios en residencia,2020-07-26,184.0
Los Ríos,usuarios en residencia,2020-07-26,88.0
Los Lagos,usuarios en residencia,2020-07-26,175.0
Aysén,usuarios en residencia,2020-07-26,7.0
Magallanes,usuarios en residencia,2020-07-26,64.0
Arica y Parinacota,residencias,2020-07-26,14.0
Tarapacá,residencias,2020-07-26,11.0
Antofagasta,residencias,2020-07-26,13.0
Atacama,residencias,2020-07-26,4.0
Coquimbo,residencias,2020-07-26,11.0
Valparaíso,residencias,2020-07-26,11.0
Metropolitana,residencias,2020-07-26,33.0
O’Higgins,residencias,2020-07-26,4.0
Maule,residencias,2020-07-26,14.0
Ñuble,residencias,2020-07-26,7.0
Biobío,residencias,2020-07-26,16.0
Araucanía,residencias,2020-07-26,5.0
Los Ríos,residencias,2020-07-26,3.0
Los Lagos,residencias,2020-07-26,9.0
Aysén,residencias,2020-07-26,2.0
Magallanes,residencias,2020-07-26,6.0
Arica y Parinacota,cupos totales,2020-07-27,723.0
Tarapacá,cupos totales,2020-07-27,769.0
Antofagasta,cupos totales,2020-07-27,689.0
Atacama,cupos totales,2020-07-27,299.0
Coquimbo,cupos totales,2020-07-27,615.0
Valparaíso,cupos totales,2020-07-27,1193.0
Metropolitana,cupos totales,2020-07-27,3699.0
O’Higgins,cupos totales,2020-07-27,198.0
Maule,cupos totales,2020-07-27,604.0
Ñuble,cupos totales,2020-07-27,284.0
Biobío,cupos totales,2020-07-27,924.0
Araucanía,cupos totales,2020-07-27,340.0
Los Ríos,cupos totales,2020-07-27,143.0
Los Lagos,cupos totales,2020-07-27,377.0
Aysén,cupos totales,2020-07-27,23.0
Magallanes,cupos totales,2020-07-27,85.0
Arica y Parinacota,usuarios en residencia,2020-07-27,579.0
Tarapacá,usuarios en residencia,2020-07-27,453.0
Antofagasta,usuarios en residencia,2020-07-27,341.0
Atacama,usuarios en residencia,2020-07-27,164.0
Coquimbo,usuarios en residencia,2020-07-27,312.0
Valparaíso,usuarios en residencia,2020-07-27,439.0
Metropolitana,usuarios en residencia,2020-07-27,1434.0
O’Higgins,usuarios en residencia,2020-07-27,117.0
Maule,usuarios en residencia,2020-07-27,401.0
Ñuble,usuarios en residencia,2020-07-27,162.0
Biobío,usuarios en residencia,2020-07-27,598.0
Araucanía,usuarios en residencia,2020-07-27,184.0
Los Ríos,usuarios en residencia,2020-07-27,88.0
Los Lagos,usuarios en residencia,2020-07-27,165.0
Aysén,usuarios en residencia,2020-07-27,10.0
Magallanes,usuarios en residencia,2020-07-27,64.0
Arica y Parinacota,residencias,2020-07-27,14.0
Tarapacá,residencias,2020-07-27,11.0
Antofagasta,residencias,2020-07-27,13.0
Atacama,residencias,2020-07-27,4.0
Coquimbo,residencias,2020-07-27,11.0
Valparaíso,residencias,2020-07-27,11.0
Metropolitana,residencias,2020-07-27,31.0
O’Higgins,residencias,2020-07-27,4.0
Maule,residencias,2020-07-27,14.0
Ñuble,residencias,2020-07-27,7.0
Biobío,residencias,2020-07-27,16.0
Araucanía,residencias,2020-07-27,5.0
Los Ríos,residencias,2020-07-27,3.0
Los Lagos,residencias,2020-07-27,9.0
Aysén,residencias,2020-07-27,2.0
Magallanes,residencias,2020-07-27,6.0
Arica y Parinacota,cupos totales,2020-07-28,722.0
Tarapacá,cupos totales,2020-07-28,769.0
Antofagasta,cupos totales,2020-07-28,689.0
Atacama,cupos totales,2020-07-28,299.0
Coquimbo,cupos totales,2020-07-28,615.0
Valparaíso,cupos totales,2020-07-28,1193.0
Metropolitana,cupos totales,2020-07-28,3574.0
O’Higgins,cupos totales,2020-07-28,198.0
Maule,cupos totales,2020-07-28,603.0
Ñuble,cupos totales,2020-07-28,284.0
Biobío,cupos totales,2020-07-28,924.0
Araucanía,cupos totales,2020-07-28,340.0
Los Ríos,cupos totales,2020-07-28,143.0
Los Lagos,cupos totales,2020-07-28,377.0
Aysén,cupos totales,2020-07-28,23.0
Magallanes,cupos totales,2020-07-28,85.0
Arica y Parinacota,usuarios en residencia,2020-07-28,532.0
Tarapacá,usuarios en residencia,2020-07-28,526.0
Antofagasta,usuarios en residencia,2020-07-28,316.0
Atacama,usuarios en residencia,2020-07-28,175.0
Coquimbo,usuarios en residencia,2020-07-28,299.0
Valparaíso,usuarios en residencia,2020-07-28,418.0
Metropolitana,usuarios en residencia,2020-07-28,1421.0
O’Higgins,usuarios en residencia,2020-07-28,107.0
Maule,usuarios en residencia,2020-07-28,427.0
Ñuble,usuarios en residencia,2020-07-28,164.0
Biobío,usuarios en residencia,2020-07-28,588.0
Araucanía,usuarios en residencia,2020-07-28,174.0
Los Ríos,usuarios en residencia,2020-07-28,106.0
Los Lagos,usuarios en residencia,2020-07-28,181.0
Aysén,usuarios en residencia,2020-07-28,8.0
Magallanes,usuarios en residencia,2020-07-28,67.0
Arica y Parinacota,residencias,2020-07-28,14.0
Tarapacá,residencias,2020-07-28,11.0
Antofagasta,residencias,2020-07-28,13.0
Atacama,residencias,2020-07-28,4.0
Coquimbo,residencias,2020-07-28,11.0
Valparaíso,residencias,2020-07-28,11.0
Metropolitana,residencias,2020-07-28,29.0
O’Higgins,residencias,2020-07-28,4.0
Maule,residencias,2020-07-28,14.0
Ñuble,residencias,2020-07-28,7.0
Biobío,residencias,2020-07-28,16.0
Araucanía,residencias,2020-07-28,5.0
Los Ríos,residencias,2020-07-28,3.0
Los Lagos,residencias,2020-07-28,9.0
Aysén,residencias,2020-07-28,2.0
Magallanes,residencias,2020-07-28,6.0
Arica y Parinacota,cupos totales,2020-07-29,715.0
Tarapacá,cupos totales,2020-07-29,769.0
Antofagasta,cupos totales,2020-07-29,689.0
Atacama,cupos totales,2020-07-29,299.0
Coquimbo,cupos totales,2020-07-29,615.0
Valparaíso,cupos totales,2020-07-29,1193.0
Metropolitana,cupos totales,2020-07-29,3.56
O’Higgins,cupos totales,2020-07-29,198.0
Maule,cupos totales,2020-07-29,603.0
Ñuble,cupos totales,2020-07-29,284.0
Biobío,cupos totales,2020-07-29,924.0
Araucanía,cupos totales,2020-07-29,340.0
Los Ríos,cupos totales,2020-07-29,143.0
Los Lagos,cupos totales,2020-07-29,363.0
Aysén,cupos totales,2020-07-29,23.0
Magallanes,cupos totales,2020-07-29,85.0
Arica y Parinacota,usuarios en residencia,2020-07-29,563.0
Tarapacá,usuarios en residencia,2020-07-29,538.0
Antofagasta,usuarios en residencia,2020-07-29,323.0
Atacama,usuarios en residencia,2020-07-29,214.0
Coquimbo,usuarios en residencia,2020-07-29,288.0
Valparaíso,usuarios en residencia,2020-07-29,395.0
Metropolitana,usuarios en residencia,2020-07-29,1344.0
O’Higgins,usuarios en residencia,2020-07-29,92.0
Maule,usuarios en residencia,2020-07-29,422.0
Ñuble,usuarios en residencia,2020-07-29,157.0
Biobío,usuarios en residencia,2020-07-29,577.0
Araucanía,usuarios en residencia,2020-07-29,151.0
Los Ríos,usuarios en residencia,2020-07-29,108.0
Los Lagos,usuarios en residencia,2020-07-29,185.0
Aysén,usuarios en residencia,2020-07-29,12.0
Magallanes,usuarios en residencia,2020-07-29,64.0
Arica y Parinacota,residencias,2020-07-29,14.0
Tarapacá,residencias,2020-07-29,11.0
Antofagasta,residencias,2020-07-29,13.0
Atacama,residencias,2020-07-29,4.0
Coquimbo,residencias,2020-07-29,11.0
Valparaíso,residencias,2020-07-29,11.0
Metropolitana,residencias,2020-07-29,28.0
O’Higgins,residencias,2020-07-29,4.0
Maule,residencias,2020-07-29,14.0
Ñuble,residencias,2020-07-29,7.0
Biobío,residencias,2020-07-29,16.0
Araucanía,residencias,2020-07-29,5.0
Los Ríos,residencias,2020-07-29,3.0
Los Lagos,residencias,2020-07-29,8.0
Aysén,residencias,2020-07-29,2.0
Magallanes,residencias,2020-07-29,6.0
Arica y Parinacota,cupos totales,2020-07-30,722.0
Tarapacá,cupos totales,2020-07-30,769.0
Antofagasta,cupos totales,2020-07-30,955.0
Atacama,cupos totales,2020-07-30,299.0
Coquimbo,cupos totales,2020-07-30,615.0
Valparaíso,cupos totales,2020-07-30,1193.0
Metropolitana,cupos totales,2020-07-30,3388.0
O’Higgins,cupos totales,2020-07-30,198.0
Maule,cupos totales,2020-07-30,603.0
Ñuble,cupos totales,2020-07-30,284.0
Biobío,cupos totales,2020-07-30,924.0
Araucanía,cupos totales,2020-07-30,340.0
Los Ríos,cupos totales,2020-07-30,143.0
Los Lagos,cupos totales,2020-07-30,380.0
Aysén,cupos totales,2020-07-30,23.0
Magallanes,cupos totales,2020-07-30,101.0
Arica y Parinacota,usuarios en residencia,2020-07-30,581.0
Tarapacá,usuarios en residencia,2020-07-30,585.0
Antofagasta,usuarios en residencia,2020-07-30,327.0
Atacama,usuarios en residencia,2020-07-30,216.0
Coquimbo,usuarios en residencia,2020-07-30,290.0
Valparaíso,usuarios en residencia,2020-07-30,393.0
Metropolitana,usuarios en residencia,2020-07-30,1258.0
O’Higgins,usuarios en residencia,2020-07-30,88.0
Maule,usuarios en residencia,2020-07-30,407.0
Ñuble,usuarios en residencia,2020-07-30,143.0
Biobío,usuarios en residencia,2020-07-30,571.0
Araucanía,usuarios en residencia,2020-07-30,156.0
Los Ríos,usuarios en residencia,2020-07-30,104.0
Los Lagos,usuarios en residencia,2020-07-30,187.0
Aysén,usuarios en residencia,2020-07-30,12.0
Magallanes,usuarios en residencia,2020-07-30,70.0
Arica y Parinacota,residencias,2020-07-30,14.0
Tarapacá,residencias,2020-07-30,11.0
Antofagasta,residencias,2020-07-30,14.0
Atacama,residencias,2020-07-30,4.0
Coquimbo,residencias,2020-07-30,11.0
Valparaíso,residencias,2020-07-30,11.0
Metropolitana,residencias,2020-07-30,27.0
O’Higgins,residencias,2020-07-30,4.0
Maule,residencias,2020-07-30,14.0
Ñuble,residencias,2020-07-30,7.0
Biobío,residencias,2020-07-30,16.0
Araucanía,residencias,2020-07-30,5.0
Los Ríos,residencias,2020-07-30,3.0
Los Lagos,residencias,2020-07-30,9.0
Aysén,residencias,2020-07-30,2.0
Magallanes,residencias,2020-07-30,8.0
Arica y Parinacota,cupos totales,2020-07-31,664.0
Tarapacá,cupos totales,2020-07-31,769.0
Antofagasta,cupos totales,2020-07-31,955.0
Atacama,cupos totales,2020-07-31,299.0
Coquimbo,cupos totales,2020-07-31,615.0
Valparaíso,cupos totales,2020-07-31,1193.0
Metropolitana,cupos totales,2020-07-31,3212.0
O’Higgins,cupos totales,2020-07-31,198.0
Maule,cupos totales,2020-07-31,591.0
Ñuble,cupos totales,2020-07-31,284.0
Biobío,cupos totales,2020-07-31,924.0
Araucanía,cupos totales,2020-07-31,340.0
Los Ríos,cupos totales,2020-07-31,143.0
Los Lagos,cupos totales,2020-07-31,380.0
Aysén,cupos totales,2020-07-31,23.0
Magallanes,cupos totales,2020-07-31,101.0
Arica y Parinacota,usuarios en residencia,2020-07-31,472.0
Tarapacá,usuarios en residencia,2020-07-31,614.0
Antofagasta,usuarios en residencia,2020-07-31,331.0
Atacama,usuarios en residencia,2020-07-31,217.0
Coquimbo,usuarios en residencia,2020-07-31,297.0
Valparaíso,usuarios en residencia,2020-07-31,380.0
Metropolitana,usuarios en residencia,2020-07-31,1238.0
O’Higgins,usuarios en residencia,2020-07-31,99.0
Maule,usuarios en residencia,2020-07-31,382.0
Ñuble,usuarios en residencia,2020-07-31,130.0
Biobío,usuarios en residencia,2020-07-31,579.0
Araucanía,usuarios en residencia,2020-07-31,149.0
Los Ríos,usuarios en residencia,2020-07-31,109.0
Los Lagos,usuarios en residencia,2020-07-31,212.0
Aysén,usuarios en residencia,2020-07-31,12.0
Magallanes,usuarios en residencia,2020-07-31,76.0
Arica y Parinacota,residencias,2020-07-31,12.0
Tarapacá,residencias,2020-07-31,11.0
Antofagasta,residencias,2020-07-31,14.0
Atacama,residencias,2020-07-31,4.0
Coquimbo,residencias,2020-07-31,11.0
Valparaíso,residencias,2020-07-31,11.0
Metropolitana,residencias,2020-07-31,26.0
O’Higgins,residencias,2020-07-31,4.0
Maule,residencias,2020-07-31,14.0
Ñuble,residencias,2020-07-31,7.0
Biobío,residencias,2020-07-31,16.0
Araucanía,residencias,2020-07-31,5.0
Los Ríos,residencias,2020-07-31,3.0
Los Lagos,residencias,2020-07-31,9.0
Aysén,residencias,2020-07-31,2.0
Magallanes,residencias,2020-07-31,8.0
Arica y Parinacota,cupos totales,2020-08-01,664.0
Tarapacá,cupos totales,2020-08-01,769.0
Antofagasta,cupos totales,2020-08-01,955.0
Atacama,cupos totales,2020-08-01,299.0
Coquimbo,cupos totales,2020-08-01,615.0
Valparaíso,cupos totales,2020-08-01,1193.0
Metropolitana,cupos totales,2020-08-01,3212.0
O’Higgins,cupos totales,2020-08-01,198.0
Maule,cupos totales,2020-08-01,603.0
Ñuble,cupos totales,2020-08-01,284.0
Biobío,cupos totales,2020-08-01,924.0
Araucanía,cupos totales,2020-08-01,340.0
Los Ríos,cupos totales,2020-08-01,157.0
Los Lagos,cupos totales,2020-08-01,380.0
Aysén,cupos totales,2020-08-01,23.0
Magallanes,cupos totales,2020-08-01,101.0
Arica y Parinacota,usuarios en residencia,2020-08-01,478.0
Tarapacá,usuarios en residencia,2020-08-01,553.0
Antofagasta,usuarios en residencia,2020-08-01,356.0
Atacama,usuarios en residencia,2020-08-01,228.0
Coquimbo,usuarios en residencia,2020-08-01,324.0
Valparaíso,usuarios en residencia,2020-08-01,368.0
Metropolitana,usuarios en residencia,2020-08-01,1216.0
O’Higgins,usuarios en residencia,2020-08-01,99.0
Maule,usuarios en residencia,2020-08-01,367.0
Ñuble,usuarios en residencia,2020-08-01,128.0
Biobío,usuarios en residencia,2020-08-01,607.0
Araucanía,usuarios en residencia,2020-08-01,176.0
Los Ríos,usuarios en residencia,2020-08-01,99.0
Los Lagos,usuarios en residencia,2020-08-01,217.0
Aysén,usuarios en residencia,2020-08-01,12.0
Magallanes,usuarios en residencia,2020-08-01,69.0
Arica y Parinacota,residencias,2020-08-01,12.0
Tarapacá,residencias,2020-08-01,11.0
Antofagasta,residencias,2020-08-01,14.0
Atacama,residencias,2020-08-01,4.0
Coquimbo,residencias,2020-08-01,11.0
Valparaíso,residencias,2020-08-01,11.0
Metropolitana,residencias,2020-08-01,26.0
O’Higgins,residencias,2020-08-01,4.0
Maule,residencias,2020-08-01,14.0
Ñuble,residencias,2020-08-01,7.0
Biobío,residencias,2020-08-01,16.0
Araucanía,residencias,2020-08-01,5.0
Los Ríos,residencias,2020-08-01,4.0
Los Lagos,residencias,2020-08-01,9.0
Aysén,residencias,2020-08-01,2.0
Magallanes,residencias,2020-08-01,8.0
Arica y Parinacota,cupos totales,2020-08-02,664.0
Tarapacá,cupos totales,2020-08-02,710.0
Antofagasta,cupos totales,2020-08-02,955.0
Atacama,cupos totales,2020-08-02,299.0
Coquimbo,cupos totales,2020-08-02,615.0
Valparaíso,cupos totales,2020-08-02,1193.0
Metropolitana,cupos totales,2020-08-02,3200.0
O’Higgins,cupos totales,2020-08-02,198.0
Maule,cupos totales,2020-08-02,603.0
Ñuble,cupos totales,2020-08-02,284.0
Biobío,cupos totales,2020-08-02,907.0
Araucanía,cupos totales,2020-08-02,340.0
Los Ríos,cupos totales,2020-08-02,157.0
Los Lagos,cupos totales,2020-08-02,381.0
Aysén,cupos totales,2020-08-02,30.0
Magallanes,cupos totales,2020-08-02,101.0
Arica y Parinacota,usuarios en residencia,2020-08-02,499.0
Tarapacá,usuarios en residencia,2020-08-02,555.0
Antofagasta,usuarios en residencia,2020-08-02,405.0
Atacama,usuarios en residencia,2020-08-02,241.0
Coquimbo,usuarios en residencia,2020-08-02,329.0
Valparaíso,usuarios en residencia,2020-08-02,347.0
Metropolitana,usuarios en residencia,2020-08-02,1253.0
O’Higgins,usuarios en residencia,2020-08-02,107.0
Maule,usuarios en residencia,2020-08-02,357.0
Ñuble,usuarios en residencia,2020-08-02,135.0
Biobío,usuarios en residencia,2020-08-02,603.0
Araucanía,usuarios en residencia,2020-08-02,190.0
Los Ríos,usuarios en residencia,2020-08-02,99.0
Los Lagos,usuarios en residencia,2020-08-02,209.0
Aysén,usuarios en residencia,2020-08-02,13.0
Magallanes,usuarios en residencia,2020-08-02,69.0
Arica y Parinacota,residencias,2020-08-02,12.0
Tarapacá,residencias,2020-08-02,10.0
Antofagasta,residencias,2020-08-02,14.0
Atacama,residencias,2020-08-02,4.0
Coquimbo,residencias,2020-08-02,11.0
Valparaíso,residencias,2020-08-02,11.0
Metropolitana,residencias,2020-08-02,25.0
O’Higgins,residencias,2020-08-02,4.0
Maule,residencias,2020-08-02,14.0
Ñuble,residencias,2020-08-02,7.0
Biobío,residencias,2020-08-02,15.0
Araucanía,residencias,2020-08-02,5.0
Los Ríos,residencias,2020-08-02,4.0
Los Lagos,residencias,2020-08-02,9.0
Aysén,residencias,2020-08-02,2.0
Magallanes,residencias,2020-08-02,8.0
Arica y Parinacota,cupos totales,2020-08-03,664.0
Tarapacá,cupos totales,2020-08-03,707.0
Antofagasta,cupos totales,2020-08-03,955.0
Atacama,cupos totales,2020-08-03,299.0
Coquimbo,cupos totales,2020-08-03,615.0
Valparaíso,cupos totales,2020-08-03,1193.0
Metropolitana,cupos totales,2020-08-03,3200.0
O’Higgins,cupos totales,2020-08-03,198.0
Maule,cupos totales,2020-08-03,603.0
Ñuble,cupos totales,2020-08-03,284.0
Biobío,cupos totales,2020-08-03,936.0
Araucanía,cupos totales,2020-08-03,340.0
Los Ríos,cupos totales,2020-08-03,157.0
Los Lagos,cupos totales,2020-08-03,381.0
Aysén,cupos totales,2020-08-03,30.0
Magallanes,cupos totales,2020-08-03,101.0
Arica y Parinacota,usuarios en residencia,2020-08-03,488.0
Tarapacá,usuarios en residencia,2020-08-03,571.0
Antofagasta,usuarios en residencia,2020-08-03,403.0
Atacama,usuarios en residencia,2020-08-03,241.0
Coquimbo,usuarios en residencia,2020-08-03,344.0
Valparaíso,usuarios en residencia,2020-08-03,352.0
Metropolitana,usuarios en residencia,2020-08-03,1262.0
O’Higgins,usuarios en residencia,2020-08-03,104.0
Maule,usuarios en residencia,2020-08-03,349.0
Ñuble,usuarios en residencia,2020-08-03,132.0
Biobío,usuarios en residencia,2020-08-03,602.0
Araucanía,usuarios en residencia,2020-08-03,193.0
Los Ríos,usuarios en residencia,2020-08-03,101.0
Los Lagos,usuarios en residencia,2020-08-03,221.0
Aysén,usuarios en residencia,2020-08-03,13.0
Magallanes,usuarios en residencia,2020-08-03,69.0
Arica y Parinacota,residencias,2020-08-03,12.0
Tarapacá,residencias,2020-08-03,10.0
Antofagasta,residencias,2020-08-03,14.0
Atacama,residencias,2020-08-03,4.0
Coquimbo,residencias,2020-08-03,11.0
Valparaíso,residencias,2020-08-03,11.0
Metropolitana,residencias,2020-08-03,25.0
O’Higgins,residencias,2020-08-03,4.0
Maule,residencias,2020-08-03,14.0
Ñuble,residencias,2020-08-03,7.0
Biobío,residencias,2020-08-03,16.0
Araucanía,residencias,2020-08-03,5.0
Los Ríos,residencias,2020-08-03,4.0
Los Lagos,residencias,2020-08-03,9.0
Aysén,residencias,2020-08-03,2.0
Magallanes,residencias,2020-08-03,8.0
Arica y Parinacota,cupos totales,2020-08-04,664.0
Tarapacá,cupos totales,2020-08-04,707.0
Antofagasta,cupos totales,2020-08-04,955.0
Atacama,cupos totales,2020-08-04,299.0
Coquimbo,cupos totales,2020-08-04,615.0
Valparaíso,cupos totales,2020-08-04,1193.0
Metropolitana,cupos totales,2020-08-04,3200.0
O’Higgins,cupos totales,2020-08-04,198.0
Maule,cupos totales,2020-08-04,604.0
Ñuble,cupos totales,2020-08-04,284.0
Biobío,cupos totales,2020-08-04,936.0
Araucanía,cupos totales,2020-08-04,340.0
Los Ríos,cupos totales,2020-08-04,157.0
Los Lagos,cupos totales,2020-08-04,378.0
Aysén,cupos totales,2020-08-04,30.0
Magallanes,cupos totales,2020-08-04,98.0
Arica y Parinacota,usuarios en residencia,2020-08-04,515.0
Tarapacá,usuarios en residencia,2020-08-04,579.0
Antofagasta,usuarios en residencia,2020-08-04,397.0
Atacama,usuarios en residencia,2020-08-04,243.0
Coquimbo,usuarios en residencia,2020-08-04,342.0
Valparaíso,usuarios en residencia,2020-08-04,338.0
Metropolitana,usuarios en residencia,2020-08-04,1209.0
O’Higgins,usuarios en residencia,2020-08-04,93.0
Maule,usuarios en residencia,2020-08-04,331.0
Ñuble,usuarios en residencia,2020-08-04,128.0
Biobío,usuarios en residencia,2020-08-04,596.0
Araucanía,usuarios en residencia,2020-08-04,190.0
Los Ríos,usuarios en residencia,2020-08-04,110.0
Los Lagos,usuarios en residencia,2020-08-04,214.0
Aysén,usuarios en residencia,2020-08-04,13.0
Magallanes,usuarios en residencia,2020-08-04,61.0
